Time (ns),ORF2,ORF2,ORF2_nomn,ORF2_nomn
818.2,1.6454,1.64696,1.63556,1.65579
818.3,1.64946,1.6482,1.63387,1.66108
818.4,1.64566,1.65014,1.6357,1.65508
818.5,1.64406,1.64742,1.63404,1.65527
818.6,1.64634,1.64107,1.63443,1.65213
818.7,1.64707,1.6498,1.63618,1.65685
818.8,1.64695,1.64337,1.63119,1.65663
818.9,1.64492,1.64595,1.63828,1.66196
819,1.64718,1.64707,1.63704,1.65502
819.1,1.64769,1.65051,1.63719,1.65862
819.2,1.6485,1.64625,1.63266,1.6588
819.3,1.64785,1.65004,1.63444,1.65221
819.4,1.64693,1.65053,1.63865,1.655
819.5,1.6442,1.64556,1.63403,1.65079
819.6,1.6504,1.64114,1.63186,1.65315
819.7,1.64253,1.64897,1.63855,1.65572
819.8,1.64693,1.65313,1.63894,1.65019
819.9,1.65095,1.64841,1.63046,1.64897
820,1.63944,1.6448,1.63678,1.65089
820.1,1.64449,1.64835,1.64279,1.65959
820.2,1.64984,1.64835,1.63785,1.64677
820.3,1.64361,1.64499,1.63278,1.65377
820.4,1.64637,1.64137,1.62949,1.6531
820.5,1.64767,1.64546,1.63724,1.64832
820.6,1.64436,1.65045,1.63183,1.64618
820.7,1.65345,1.6491,1.64074,1.6581
820.8,1.64451,1.65007,1.64024,1.65016
820.9,1.64875,1.65676,1.63183,1.64996
821,1.65248,1.64067,1.63884,1.65733
821.1,1.65251,1.65222,1.63644,1.65086
821.2,1.64294,1.65135,1.63898,1.64954
821.3,1.6484,1.6473,1.64304,1.65552
821.4,1.65638,1.64416,1.64346,1.65259
821.5,1.65416,1.64717,1.64196,1.65324
821.6,1.65823,1.64531,1.63824,1.65657
821.7,1.65385,1.64031,1.62984,1.64984
821.8,1.65304,1.64281,1.63921,1.65983
821.9,1.6539,1.64416,1.64244,1.66407
822,1.65889,1.64026,1.63734,1.65951
822.1,1.65117,1.64239,1.62946,1.65298
822.2,1.65275,1.64325,1.64048,1.65015
822.3,1.65543,1.64256,1.63769,1.65275
822.4,1.64331,1.6499,1.63956,1.64545
822.5,1.64804,1.64645,1.63124,1.65307
822.6,1.64607,1.64796,1.63712,1.65222
822.7,1.65106,1.64747,1.63586,1.65682
822.8,1.65692,1.64358,1.63633,1.6508
822.9,1.64851,1.64003,1.6389,1.65264
823,1.65108,1.64367,1.63656,1.65261
823.1,1.64625,1.6376,1.63776,1.65355
823.2,1.65008,1.64692,1.64236,1.65246
823.3,1.64837,1.64603,1.6372,1.65423
823.4,1.64818,1.64943,1.63553,1.65333
823.5,1.65056,1.64687,1.6353,1.64885
823.6,1.64835,1.65225,1.6344,1.65012
823.7,1.64557,1.64641,1.63584,1.65507
823.8,1.65084,1.65029,1.64282,1.64967
823.9,1.65025,1.64981,1.63759,1.64798
824,1.64888,1.65018,1.63244,1.65466
824.1,1.64741,1.65266,1.64123,1.64939
824.2,1.65674,1.65257,1.63763,1.64831
824.3,1.64714,1.64863,1.63872,1.6479
824.4,1.64937,1.64918,1.63662,1.64462
824.5,1.65079,1.64661,1.6386,1.65113
824.6,1.65067,1.64219,1.6373,1.64537
824.7,1.65415,1.64934,1.64129,1.64856
824.8,1.64943,1.64651,1.63642,1.65353
824.9,1.65177,1.64772,1.64207,1.652
825,1.64857,1.65115,1.64128,1.64643
825.1,1.6499,1.65238,1.63816,1.64963
825.2,1.65226,1.65446,1.64147,1.64643
825.3,1.64372,1.6503,1.64016,1.64746
825.4,1.65121,1.64817,1.6421,1.64607
825.5,1.64417,1.64888,1.64118,1.65155
825.6,1.65085,1.64494,1.63993,1.64899
825.7,1.64562,1.65103,1.63829,1.65338
825.8,1.64548,1.64926,1.63764,1.64557
825.9,1.65098,1.64515,1.63823,1.64648
826,1.65018,1.64903,1.63846,1.64443
826.1,1.65178,1.64918,1.64129,1.65398
826.2,1.64462,1.64934,1.63552,1.65366
826.3,1.6485,1.64931,1.63682,1.65837
826.4,1.64767,1.64409,1.64003,1.64927
826.5,1.65033,1.65126,1.63881,1.65429
826.6,1.64341,1.64155,1.63725,1.65279
826.7,1.64516,1.6454,1.63992,1.65232
826.8,1.64043,1.63685,1.63254,1.65602
826.9,1.63748,1.64483,1.63495,1.65138
827,1.64137,1.64702,1.63121,1.65405
827.1,1.64971,1.64679,1.63851,1.65297
827.2,1.64377,1.64809,1.63458,1.65329
827.3,1.64733,1.6455,1.63869,1.65477
827.4,1.64123,1.64685,1.63635,1.65402
827.5,1.64461,1.64967,1.63229,1.64802
827.6,1.65297,1.64743,1.63369,1.6503
827.7,1.64545,1.63938,1.63503,1.64854
827.8,1.6421,1.64881,1.63689,1.64866
827.9,1.64592,1.64631,1.63304,1.65105
828,1.64745,1.6523,1.6334,1.6548
828.1,1.64951,1.64249,1.63885,1.65002
828.2,1.65584,1.64545,1.63012,1.64906
828.3,1.65121,1.64154,1.63362,1.6521
828.4,1.64612,1.64676,1.63114,1.64899
828.5,1.64179,1.64894,1.63139,1.64867
828.6,1.64766,1.64959,1.6368,1.64626
828.7,1.64415,1.64273,1.63322,1.65008
828.8,1.63983,1.64452,1.63581,1.65317
828.9,1.64196,1.64736,1.63231,1.64373
829,1.64538,1.64281,1.63011,1.6479
829.1,1.65478,1.64931,1.62885,1.64678
829.2,1.64908,1.64609,1.62858,1.65323
829.3,1.65051,1.64453,1.62967,1.64971
829.4,1.65871,1.63991,1.63563,1.65208
829.5,1.64568,1.64501,1.63982,1.65077
829.6,1.65278,1.6407,1.64212,1.64972
829.7,1.65269,1.64325,1.6393,1.64931
829.8,1.65596,1.64408,1.63564,1.65005
829.9,1.65391,1.63861,1.63195,1.64811
830,1.64888,1.64587,1.63521,1.64525
830.1,1.65304,1.64069,1.63615,1.65359
830.2,1.66127,1.6411,1.63556,1.6441
830.3,1.64795,1.6452,1.63484,1.65599
830.4,1.64014,1.64428,1.63234,1.64928
830.5,1.65105,1.6363,1.63569,1.64772
830.6,1.63834,1.64316,1.63544,1.65871
830.7,1.64391,1.64491,1.63243,1.65341
830.8,1.65228,1.64165,1.63652,1.65581
830.9,1.64283,1.64311,1.63056,1.65469
831,1.64354,1.64349,1.63967,1.65386
831.1,1.651,1.64876,1.64487,1.65441
831.2,1.64692,1.64923,1.64105,1.65469
831.3,1.64572,1.65086,1.64066,1.65302
831.4,1.64665,1.65202,1.63744,1.65522
831.5,1.64853,1.6424,1.63962,1.65383
831.6,1.64304,1.64529,1.64442,1.65314
831.7,1.64913,1.64543,1.64549,1.64622
831.8,1.65309,1.65317,1.64242,1.65299
831.9,1.64791,1.6402,1.63456,1.65634
832,1.64905,1.65082,1.63976,1.65167
832.1,1.64689,1.65017,1.6349,1.65489
832.2,1.65305,1.64658,1.63344,1.65393
832.3,1.65084,1.65019,1.63582,1.65287
832.4,1.65189,1.64681,1.63572,1.65239
832.5,1.65182,1.65144,1.63902,1.65396
832.6,1.65209,1.64467,1.63884,1.66017
832.7,1.64962,1.63905,1.64086,1.65404
832.8,1.65001,1.64613,1.64263,1.65005
832.9,1.65178,1.64874,1.63159,1.64847
833,1.64957,1.64275,1.64144,1.64704
833.1,1.64927,1.64706,1.63754,1.65321
833.2,1.64786,1.64168,1.63776,1.65518
833.3,1.65044,1.65053,1.63227,1.65474
833.4,1.64857,1.64688,1.63671,1.65104
833.5,1.64727,1.65411,1.63689,1.65095
833.6,1.6514,1.64938,1.63541,1.65299
833.7,1.6517,1.64137,1.6361,1.65238
833.8,1.65335,1.64437,1.64182,1.65165
833.9,1.65086,1.64774,1.63325,1.6518
834,1.64568,1.64372,1.63186,1.65793
834.1,1.65179,1.64666,1.63762,1.65169
834.2,1.64976,1.64216,1.63104,1.65047
834.3,1.64906,1.64472,1.63302,1.64764
834.4,1.64928,1.64496,1.63479,1.65405
834.5,1.6482,1.64926,1.62562,1.65502
834.6,1.65071,1.64248,1.63977,1.65292
834.7,1.64528,1.65137,1.63432,1.6527
834.8,1.65127,1.64531,1.63773,1.65117
834.9,1.64634,1.64384,1.63738,1.65273
835,1.65526,1.64327,1.63994,1.65658
835.1,1.64751,1.64911,1.64012,1.64781
835.2,1.64785,1.64719,1.64504,1.6555
835.3,1.65307,1.64826,1.64595,1.65109
835.4,1.64456,1.65025,1.63556,1.64925
835.5,1.64649,1.63881,1.64364,1.65436
835.6,1.64443,1.65346,1.6369,1.64846
835.7,1.64838,1.64372,1.63662,1.6469
835.8,1.64908,1.64736,1.63429,1.64832
835.9,1.65155,1.63956,1.63603,1.64663
836,1.64576,1.64294,1.63774,1.6526
836.1,1.6507,1.64571,1.63452,1.64784
836.2,1.65195,1.64523,1.63362,1.6536
836.3,1.64859,1.64131,1.63925,1.65254
836.4,1.65347,1.64294,1.63539,1.65371
836.5,1.64707,1.64289,1.63008,1.65357
836.6,1.65556,1.64428,1.63735,1.65719
836.7,1.65844,1.63833,1.63855,1.65577
836.8,1.65096,1.64409,1.63906,1.64884
836.9,1.64997,1.64191,1.64129,1.64285
837,1.65378,1.64175,1.63488,1.64883
837.1,1.64794,1.64003,1.63816,1.64642
837.2,1.648,1.65028,1.62889,1.65283
837.3,1.65294,1.64506,1.63539,1.6506
837.4,1.64756,1.6446,1.63404,1.6505
837.5,1.65698,1.64646,1.63151,1.64069
837.6,1.64768,1.65131,1.63448,1.64657
837.7,1.64846,1.64643,1.63131,1.64863
837.8,1.65201,1.64724,1.63467,1.65053
837.9,1.64965,1.64191,1.63807,1.64295
838,1.65019,1.63862,1.64236,1.64755
838.1,1.64731,1.64572,1.63787,1.64752
838.2,1.64956,1.64397,1.63456,1.64177
838.3,1.64478,1.64519,1.6361,1.65324
838.4,1.64887,1.642,1.63065,1.6391
838.5,1.64963,1.6422,1.63735,1.65093
838.6,1.64377,1.64132,1.63629,1.64708
838.7,1.65044,1.6446,1.63731,1.65185
838.8,1.64703,1.63568,1.63005,1.64678
838.9,1.64662,1.64073,1.6325,1.64785
839,1.64771,1.64965,1.63903,1.64926
839.1,1.6483,1.64584,1.63652,1.63578
839.2,1.6393,1.64217,1.63779,1.63909
839.3,1.65546,1.64324,1.64057,1.64362
839.4,1.64911,1.63939,1.63268,1.64339
839.5,1.64882,1.64404,1.63883,1.64426
839.6,1.65224,1.6422,1.63901,1.6399
839.7,1.64417,1.64493,1.63754,1.64697
839.8,1.65308,1.64163,1.63594,1.64531
839.9,1.65369,1.63876,1.63201,1.6483
840,1.65064,1.64188,1.6362,1.64917
840.1,1.65539,1.64365,1.63721,1.64949
840.2,1.65482,1.64389,1.63946,1.64445
840.3,1.64762,1.64789,1.63403,1.64606
840.4,1.65218,1.64883,1.63975,1.64315
840.5,1.65625,1.64372,1.63425,1.63644
840.6,1.65194,1.64576,1.63459,1.65229
840.7,1.6577,1.64343,1.63846,1.64602
840.8,1.64972,1.64469,1.6406,1.64431
840.9,1.64876,1.65233,1.63726,1.64495
841,1.64749,1.64288,1.64566,1.656
841.1,1.65109,1.64825,1.63566,1.64539
841.2,1.6514,1.6523,1.63874,1.65568
841.3,1.65384,1.64763,1.64103,1.64314
841.4,1.64797,1.63903,1.63491,1.64651
841.5,1.65241,1.64617,1.64056,1.64888
841.6,1.64558,1.64952,1.63591,1.64707
841.7,1.65206,1.6411,1.63567,1.65052
841.8,1.65108,1.64486,1.63759,1.65062
841.9,1.6485,1.64482,1.63741,1.65435
842,1.65176,1.64855,1.63318,1.6593
842.1,1.6494,1.65064,1.63888,1.65645
842.2,1.65635,1.65055,1.64161,1.65218
842.3,1.64614,1.64174,1.63685,1.64333
842.4,1.64381,1.64226,1.63638,1.65109
842.5,1.64972,1.64321,1.63642,1.64741
842.6,1.65112,1.64868,1.63096,1.64914
842.7,1.64973,1.64538,1.63697,1.64751
842.8,1.64778,1.64151,1.63668,1.64772
842.9,1.65181,1.63638,1.63906,1.64699
843,1.64778,1.646,1.63781,1.6489
843.1,1.64693,1.64161,1.63439,1.65374
843.2,1.64633,1.64501,1.64293,1.64931
843.3,1.65113,1.64715,1.63664,1.65332
843.4,1.64929,1.65304,1.6309,1.65022
843.5,1.64945,1.64515,1.63575,1.63902
843.6,1.64856,1.64812,1.63667,1.64681
843.7,1.64081,1.64538,1.63459,1.65323
843.8,1.6465,1.65132,1.64093,1.64002
843.9,1.6416,1.64728,1.63313,1.64245
844,1.64487,1.65184,1.6456,1.64352
844.1,1.64189,1.64545,1.64038,1.64195
844.2,1.64143,1.64193,1.63733,1.64286
844.3,1.64841,1.64668,1.63842,1.64979
844.4,1.64749,1.64466,1.63651,1.64395
844.5,1.64377,1.64574,1.63827,1.64269
844.6,1.64982,1.6416,1.64096,1.65009
844.7,1.65666,1.64163,1.63676,1.64271
844.8,1.65123,1.64808,1.63844,1.63729
844.9,1.65452,1.64102,1.6381,1.6454
845,1.64176,1.64688,1.6385,1.64059
845.1,1.64853,1.63993,1.64129,1.64337
845.2,1.65049,1.64554,1.64239,1.64784
845.3,1.64767,1.64545,1.63995,1.65087
845.4,1.64938,1.64758,1.6394,1.65389
845.5,1.64899,1.64348,1.64276,1.65203
845.6,1.63897,1.64088,1.64416,1.64588
845.7,1.64331,1.64498,1.64318,1.64979
845.8,1.64573,1.64449,1.63315,1.64722
845.9,1.64548,1.6489,1.63748,1.64561
846,1.64569,1.65527,1.64002,1.64266
846.1,1.64834,1.65735,1.63772,1.64646
846.2,1.65166,1.64717,1.63292,1.64656
846.3,1.64726,1.65166,1.6364,1.6419
846.4,1.64637,1.65022,1.63632,1.6482
846.5,1.65197,1.64302,1.64204,1.64734
846.6,1.64998,1.64487,1.63777,1.64656
846.7,1.65246,1.64557,1.63477,1.64911
846.8,1.64805,1.64623,1.63681,1.65026
846.9,1.65096,1.64822,1.64207,1.6489
847,1.65027,1.648,1.63647,1.65369
847.1,1.65153,1.64596,1.63673,1.65253
847.2,1.65279,1.64709,1.63193,1.6483
847.3,1.64704,1.64738,1.64023,1.64642
847.4,1.64714,1.64295,1.63687,1.64812
847.5,1.64742,1.64817,1.64024,1.64558
847.6,1.64827,1.65087,1.63084,1.65438
847.7,1.64475,1.64884,1.639,1.65644
847.8,1.64399,1.64673,1.63383,1.64629
847.9,1.64246,1.64277,1.64227,1.64493
848,1.64957,1.64479,1.63544,1.64739
848.1,1.64915,1.64771,1.64107,1.64762
848.2,1.64477,1.64719,1.6306,1.65581
848.3,1.64973,1.64133,1.63387,1.65203
848.4,1.64514,1.63871,1.64011,1.65048
848.5,1.64778,1.64026,1.63207,1.6446
848.6,1.64931,1.64634,1.63572,1.64798
848.7,1.64845,1.6469,1.63493,1.64775
848.8,1.64999,1.63669,1.64229,1.64964
848.9,1.63825,1.64335,1.6399,1.64493
849,1.65557,1.65083,1.63868,1.65097
849.1,1.64315,1.64787,1.63789,1.64628
849.2,1.64219,1.64567,1.64104,1.64769
849.3,1.64072,1.64699,1.63394,1.6514
849.4,1.6476,1.64064,1.63186,1.64803
849.5,1.64295,1.64424,1.63734,1.6425
849.6,1.64779,1.64473,1.63508,1.64704
849.7,1.65097,1.64393,1.64153,1.64562
849.8,1.64692,1.65123,1.6409,1.64709
849.9,1.64955,1.65041,1.63388,1.65417
850,1.64939,1.64637,1.63647,1.64982
850.1,1.64556,1.64733,1.64035,1.64759
850.2,1.65246,1.64072,1.64153,1.64651
850.3,1.65193,1.64356,1.63779,1.64686
850.4,1.65502,1.64778,1.63931,1.65494
850.5,1.64965,1.65154,1.63569,1.65237
850.6,1.64946,1.64663,1.63467,1.64901
850.7,1.65137,1.63626,1.63017,1.65128
850.8,1.6556,1.64663,1.63991,1.65311
850.9,1.65599,1.6467,1.6339,1.656
851,1.64993,1.64645,1.64314,1.651
851.1,1.65249,1.65088,1.63999,1.64779
851.2,1.65163,1.64786,1.63987,1.64954
851.3,1.64613,1.65213,1.64229,1.65318
851.4,1.65459,1.64744,1.63738,1.64978
851.5,1.65221,1.64348,1.64163,1.64352
851.6,1.65464,1.64098,1.63752,1.64684
851.7,1.65135,1.64609,1.63647,1.64995
851.8,1.65258,1.64512,1.64167,1.64929
851.9,1.65485,1.65056,1.63691,1.65094
852,1.65086,1.64267,1.63871,1.6493
852.1,1.65401,1.63973,1.63321,1.6518
852.2,1.64582,1.64015,1.63977,1.6464
852.3,1.64744,1.64668,1.63789,1.63963
852.4,1.63947,1.65091,1.63403,1.65431
852.5,1.65709,1.64097,1.63725,1.65421
852.6,1.64729,1.64541,1.63352,1.64952
852.7,1.64768,1.64688,1.63678,1.6453
852.8,1.65144,1.64595,1.63594,1.64342
852.9,1.64461,1.64095,1.63749,1.65597
853,1.65214,1.64848,1.6394,1.64977
853.1,1.64692,1.63872,1.63463,1.6534
853.2,1.65092,1.64744,1.62923,1.64965
853.3,1.65037,1.63903,1.64219,1.65925
853.4,1.64543,1.65053,1.64103,1.64542
853.5,1.64687,1.64873,1.63624,1.6527
853.6,1.64871,1.64953,1.63435,1.64936
853.7,1.64948,1.64931,1.63233,1.65014
853.8,1.65075,1.64203,1.63443,1.6525
853.9,1.65055,1.64359,1.63559,1.65545
854,1.65948,1.64363,1.63573,1.65536
854.1,1.65236,1.64123,1.63105,1.65139
854.2,1.65703,1.64345,1.62171,1.65584
854.3,1.65268,1.63678,1.62928,1.65504
854.4,1.65159,1.64185,1.6379,1.65369
854.5,1.64654,1.64593,1.63286,1.65222
854.6,1.65047,1.65042,1.6339,1.64983
854.7,1.64394,1.64401,1.64028,1.64642
854.8,1.64669,1.65013,1.63676,1.64848
854.9,1.6512,1.63616,1.6387,1.64892
855,1.65533,1.64379,1.63611,1.64999
855.1,1.65069,1.64513,1.64191,1.6502
855.2,1.65059,1.6453,1.63507,1.65255
855.3,1.64595,1.64221,1.63828,1.65584
855.4,1.64454,1.64843,1.63446,1.65791
855.5,1.64471,1.64503,1.63108,1.65635
855.6,1.64568,1.64026,1.64098,1.65534
855.7,1.6467,1.64192,1.63587,1.65258
855.8,1.64896,1.64634,1.63343,1.65562
855.9,1.65185,1.64925,1.63772,1.64854
856,1.65109,1.64586,1.63687,1.64764
856.1,1.64274,1.64461,1.6369,1.65012
856.2,1.65114,1.64481,1.63382,1.65414
856.3,1.65247,1.64625,1.63467,1.6443
856.4,1.65426,1.64134,1.64477,1.64461
856.5,1.65413,1.65011,1.64081,1.64379
856.6,1.6507,1.64019,1.63523,1.65148
856.7,1.64798,1.64862,1.64395,1.6495
856.8,1.6484,1.64841,1.63206,1.65087
856.9,1.64789,1.64726,1.64041,1.6526
857,1.6492,1.64702,1.64212,1.64907
857.1,1.64528,1.64085,1.63462,1.64559
857.2,1.64402,1.64536,1.63407,1.64535
857.3,1.64133,1.64148,1.63438,1.65258
857.4,1.64271,1.64738,1.63864,1.65115
857.5,1.64441,1.64249,1.63406,1.64826
857.6,1.65235,1.64174,1.64172,1.64808
857.7,1.65162,1.6487,1.63438,1.65678
857.8,1.65303,1.64566,1.63242,1.65203
857.9,1.64535,1.63869,1.63024,1.64835
858,1.65621,1.64592,1.62823,1.64847
858.1,1.65155,1.64269,1.63256,1.65626
858.2,1.64841,1.64665,1.63257,1.65642
858.3,1.65607,1.6414,1.62978,1.64684
858.4,1.65225,1.64807,1.63351,1.64889
858.5,1.65616,1.64775,1.63214,1.65005
858.6,1.65889,1.64792,1.6332,1.65322
858.7,1.65481,1.64936,1.63271,1.65027
858.8,1.65234,1.64474,1.63707,1.6531
858.9,1.65026,1.63852,1.63632,1.65113
859,1.64719,1.64689,1.63703,1.64928
859.1,1.65525,1.65203,1.63,1.655
859.2,1.65182,1.63979,1.63834,1.6511
859.3,1.64995,1.6463,1.64317,1.64985
859.4,1.64855,1.64841,1.64392,1.64903
859.5,1.65097,1.64433,1.63772,1.64576
859.6,1.64911,1.64939,1.64223,1.64857
859.7,1.65049,1.64635,1.63955,1.65221
859.8,1.65145,1.64573,1.64403,1.64893
859.9,1.64982,1.64255,1.63139,1.6541
860,1.65383,1.63619,1.63569,1.64925
860.1,1.6449,1.64492,1.6302,1.65118
860.2,1.64484,1.64656,1.62954,1.65443
860.3,1.64721,1.64532,1.6385,1.65065
860.4,1.64895,1.64613,1.63902,1.65362
860.5,1.65203,1.64417,1.6404,1.64188
860.6,1.65043,1.64549,1.63245,1.65135
860.7,1.64929,1.64635,1.63707,1.64855
860.8,1.64643,1.6385,1.64099,1.65311
860.9,1.65538,1.64309,1.63227,1.65014
861,1.65097,1.64149,1.63336,1.65025
861.1,1.6543,1.64283,1.63197,1.64239
861.2,1.6522,1.64653,1.63881,1.6519
861.3,1.65237,1.64352,1.63508,1.6485
861.4,1.64802,1.64671,1.63161,1.65558
861.5,1.64803,1.6431,1.63181,1.64561
861.6,1.64582,1.64817,1.63598,1.64543
861.7,1.65199,1.64555,1.63395,1.64381
861.8,1.64895,1.64427,1.63773,1.64761
861.9,1.64044,1.64909,1.63936,1.64677
862,1.65075,1.64708,1.64393,1.64427
862.1,1.63967,1.65005,1.64163,1.64004
862.2,1.64712,1.63646,1.63765,1.64463
862.3,1.64779,1.64198,1.63443,1.64537
862.4,1.64994,1.64492,1.63518,1.6497
862.5,1.65059,1.64222,1.63667,1.65143
862.6,1.65221,1.6402,1.63694,1.64602
862.7,1.65432,1.64734,1.63985,1.64719
862.8,1.6531,1.63947,1.63594,1.64557
862.9,1.65254,1.64604,1.63918,1.64613
863,1.64654,1.6442,1.63608,1.64278
863.1,1.65369,1.6448,1.64194,1.64546
863.2,1.64958,1.63986,1.64077,1.64643
863.3,1.65109,1.63288,1.63914,1.64854
863.4,1.6572,1.64244,1.64065,1.64321
863.5,1.65412,1.64605,1.63978,1.65233
863.6,1.65307,1.64216,1.63892,1.64983
863.7,1.65829,1.64516,1.64121,1.65083
863.8,1.64834,1.64583,1.63194,1.64185
863.9,1.65001,1.64769,1.63516,1.64376
864,1.65068,1.65534,1.63613,1.65042
864.1,1.6553,1.6425,1.6339,1.64989
864.2,1.64444,1.64451,1.6392,1.64467
864.3,1.64117,1.64211,1.63657,1.64532
864.4,1.65061,1.64431,1.63772,1.65021
864.5,1.64718,1.64337,1.635,1.64923
864.6,1.64302,1.6449,1.64278,1.65239
864.7,1.64881,1.65082,1.63632,1.65068
864.8,1.64512,1.64622,1.63802,1.64805
864.9,1.64131,1.64187,1.63929,1.65262
865,1.6506,1.64252,1.63428,1.65279
865.1,1.64966,1.64502,1.64075,1.65276
865.2,1.6509,1.64422,1.63439,1.64815
865.3,1.64757,1.64218,1.63793,1.65106
865.4,1.65132,1.64181,1.64221,1.65216
865.5,1.64624,1.64151,1.63316,1.6489
865.6,1.64464,1.64612,1.63736,1.6494
865.7,1.64404,1.64284,1.63281,1.65156
865.8,1.64048,1.64373,1.6309,1.6473
865.9,1.64714,1.64609,1.6377,1.64311
866,1.65036,1.64924,1.63407,1.64715
866.1,1.65316,1.64518,1.63258,1.6469
866.2,1.65066,1.64232,1.62696,1.65458
866.3,1.65002,1.64486,1.63066,1.64067
866.4,1.65139,1.64453,1.63103,1.65182
866.5,1.64652,1.64142,1.63518,1.64832
866.6,1.65172,1.64145,1.6361,1.64881
866.7,1.64533,1.64688,1.63478,1.65092
866.8,1.64333,1.6472,1.63824,1.65131
866.9,1.65106,1.64704,1.63967,1.64927
867,1.65163,1.64414,1.63478,1.64726
867.1,1.6573,1.64248,1.63508,1.64821
867.2,1.64936,1.6431,1.63633,1.64906
867.3,1.64933,1.64068,1.62761,1.64771
867.4,1.64893,1.64548,1.63633,1.64795
867.5,1.64987,1.64499,1.63835,1.65243
867.6,1.65524,1.64702,1.6348,1.65103
867.7,1.64562,1.64414,1.63668,1.65526
867.8,1.64816,1.63949,1.63077,1.6494
867.9,1.65916,1.64181,1.64073,1.65161
868,1.65393,1.64593,1.63866,1.64733
868.1,1.65118,1.6425,1.63776,1.64366
868.2,1.64888,1.64493,1.63696,1.64669
868.3,1.6437,1.65023,1.64132,1.64044
868.4,1.64634,1.64545,1.63689,1.65063
868.5,1.64976,1.64479,1.62421,1.64445
868.6,1.6469,1.64557,1.63518,1.6455
868.7,1.64732,1.64913,1.63856,1.65434
868.8,1.6472,1.64447,1.63523,1.64947
868.9,1.65146,1.64592,1.63573,1.65321
869,1.64444,1.64509,1.63827,1.64716
869.1,1.64767,1.6451,1.63736,1.64663
869.2,1.65547,1.64945,1.63718,1.64392
869.3,1.64474,1.64378,1.63933,1.64159
869.4,1.65054,1.6432,1.64025,1.64822
869.5,1.64303,1.64712,1.64141,1.64624
869.6,1.64537,1.65421,1.63899,1.64444
869.7,1.64497,1.64081,1.63789,1.64612
869.8,1.64603,1.6554,1.62797,1.64616
869.9,1.64847,1.64727,1.63803,1.64124
870,1.64895,1.64686,1.64006,1.64911
870.1,1.64804,1.65643,1.63508,1.65377
870.2,1.64562,1.64571,1.63842,1.6489
870.3,1.64588,1.64572,1.64119,1.64942
870.4,1.64503,1.64746,1.63557,1.65047
870.5,1.64314,1.64898,1.63993,1.64533
870.6,1.6522,1.65283,1.63357,1.64515
870.7,1.65077,1.64368,1.63909,1.65276
870.8,1.64955,1.64195,1.63154,1.65019
870.9,1.65022,1.6508,1.64081,1.64513
871,1.64703,1.64542,1.63397,1.64456
871.1,1.64644,1.64284,1.6268,1.647
871.2,1.65071,1.64138,1.63955,1.64788
871.3,1.65002,1.64757,1.63957,1.64933
871.4,1.65131,1.6444,1.6354,1.6463
871.5,1.64634,1.6488,1.62593,1.65085
871.6,1.6403,1.65662,1.63043,1.64895
871.7,1.64895,1.64602,1.63307,1.64785
871.8,1.64772,1.64981,1.62841,1.64617
871.9,1.64585,1.64394,1.6354,1.64612
872,1.65185,1.64284,1.63811,1.65446
872.1,1.64381,1.6414,1.63431,1.6461
872.2,1.64407,1.64351,1.63053,1.64395
872.3,1.6474,1.64403,1.63852,1.64747
872.4,1.64576,1.6506,1.63638,1.64933
872.5,1.64686,1.64716,1.63402,1.64423
872.6,1.64584,1.64279,1.63407,1.64971
872.7,1.64499,1.64593,1.63018,1.6447
872.8,1.65333,1.64429,1.63751,1.65066
872.9,1.64906,1.64922,1.63557,1.64588
873,1.64374,1.64737,1.63842,1.64953
873.1,1.64733,1.64676,1.64023,1.64558
873.2,1.64693,1.64354,1.63939,1.64331
873.3,1.64969,1.63772,1.62798,1.64652
873.4,1.64406,1.6425,1.63059,1.64983
873.5,1.65388,1.64582,1.63447,1.64233
873.6,1.65246,1.6388,1.63221,1.64538
873.7,1.65018,1.63948,1.62835,1.64333
873.8,1.6554,1.64469,1.63404,1.63976
873.9,1.65146,1.64922,1.63501,1.64968
874,1.65329,1.64584,1.6398,1.64332
874.1,1.65299,1.64532,1.63808,1.64128
874.2,1.64728,1.63926,1.63059,1.6434
874.3,1.64711,1.6408,1.63655,1.64998
874.4,1.64884,1.64226,1.63559,1.64644
874.5,1.64571,1.64178,1.63706,1.64792
874.6,1.65147,1.63988,1.63798,1.64589
874.7,1.6504,1.6542,1.63417,1.64696
874.8,1.64524,1.64144,1.62996,1.6442
874.9,1.64539,1.64325,1.62711,1.64612
875,1.64802,1.64551,1.63421,1.64191
875.1,1.64502,1.63803,1.62999,1.64433
875.2,1.65132,1.64222,1.63805,1.64113
875.3,1.64473,1.64158,1.63451,1.64746
875.4,1.64688,1.64713,1.64007,1.64171
875.5,1.65158,1.6412,1.63122,1.64678
875.6,1.6491,1.6462,1.63287,1.64686
875.7,1.64329,1.64384,1.63288,1.64571
875.8,1.64251,1.63764,1.63682,1.64898
875.9,1.64357,1.63872,1.63156,1.64562
876,1.64405,1.64288,1.63288,1.64714
876.1,1.63734,1.6471,1.63337,1.64854
876.2,1.64745,1.64238,1.6333,1.64348
876.3,1.64751,1.64564,1.63119,1.64923
876.4,1.64463,1.65332,1.63675,1.64977
876.5,1.65054,1.64847,1.63535,1.64644
876.6,1.64892,1.64368,1.63921,1.64112
876.7,1.64405,1.64907,1.64108,1.6504
876.8,1.64409,1.64816,1.63701,1.64168
