Pose/Time (ns),Pose  1: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,Pose  2: PersScore 0.161 PoseScore 4.181 DockingScore -7.816,Pose  3: PersScore 0.173 PoseScore 5.331 DockingScore -5.486,Pose  4: PersScore 0.170 PoseScore 6.607 DockingScore -5.076
8.414,3.213255497,4.20033868,5.233751718,6.223332333
8.415,3.214017655,4.200626391,5.233832011,6.223868977
8.416,3.214522744,4.200540822,5.234050491,6.224017103
8.417,3.215273975,4.200592083,5.23425506,6.224117725
8.418,3.215983515,4.200468233,5.234399395,6.224202098
8.419,3.216477318,4.200425861,5.234490017,6.224950277
8.42,3.217081348,4.200264605,5.234629684,6.225369826
8.421,3.217822762,4.200246279,5.234547685,6.225648891
8.422,3.218312518,4.200096398,5.234528194,6.225786323
8.423,3.218786154,4.200009885,5.234528585,6.226235323
8.424,3.219365266,4.199858342,5.234555771,6.226465959
8.425,3.220018948,4.199639396,5.234610316,6.226651606
8.426,3.220558305,4.19936651,5.234639835,6.226773478
8.427,3.221360439,4.199238166,5.234762314,6.227176033
8.428,3.221741734,4.199091739,5.234782612,6.22764304
8.429,3.222331638,4.198907545,5.23484236,6.227941593
8.43,3.222710056,4.198535947,5.234840336,6.228299357
8.431,3.223374935,4.198402925,5.234852459,6.228519477
8.432,3.223681452,4.198286679,5.234862085,6.228868093
8.433,3.22414654,4.198166514,5.234667036,6.229231827
8.434,3.224445468,4.198145462,5.234601915,6.229396142
8.435,3.224848318,4.198009043,5.23453749,6.229458281
8.436,3.225182491,4.197873383,5.234419897,6.229610819
8.437,3.22561977,4.197731472,5.234389872,6.229832017
8.438,3.225850734,4.197746604,5.23438044,6.230191781
8.439,3.226384528,4.197602105,5.234284818,6.230337518
8.44,3.226941512,4.197569831,5.23433558,6.230889208
8.441,3.227286909,4.197779728,5.234318645,6.231122041
8.442,3.22788176,4.197874366,5.234164528,6.231610363
8.443,3.22841324,4.197917302,5.234021163,6.232548627
8.444,3.228843351,4.19792495,5.233966875,6.23315022
8.445,3.229477126,4.197854917,5.233960696,6.233944338
8.446,3.229894392,4.197859299,5.233952109,6.234267641
8.447,3.230227483,4.197798455,5.233908481,6.234780902
8.448,3.230633777,4.197604047,5.233897282,6.23534819
8.449,3.230870513,4.197544019,5.233887143,6.235900503
8.45,3.23109803,4.197408624,5.234083204,6.236213174
8.451,3.231514447,4.197140824,5.23405889,6.23671286
8.452,3.232096674,4.197087103,5.234004556,6.237288679
8.453,3.232631851,4.196785832,5.234036306,6.237543612
8.454,3.233399871,4.196654997,5.234160443,6.237866961
8.455,3.23394625,4.196577498,5.234213562,6.237973295
8.456,3.234174208,4.196567278,5.234158382,6.238278441
8.457,3.234651009,4.19663732,5.234233404,6.238910321
8.458,3.23506504,4.196488932,5.234427301,6.239990374
8.459,3.23562137,4.19635744,5.234393703,6.241311899
8.46,3.236133976,4.196133034,5.234406991,6.24209699
8.461,3.236735612,4.196030775,5.234396421,6.242933389
8.462,3.237203786,4.19576931,5.234505324,6.243160173
8.463,3.237477851,4.195775281,5.234598135,6.243557918
8.464,3.23800749,4.195771612,5.234777348,6.244042996
8.465,3.238391672,4.195603609,5.234897673,6.244458028
8.466,3.23890329,4.195466249,5.234977711,6.244751397
8.467,3.239375255,4.195372831,5.235162253,6.245495789
8.468,3.239540671,4.195399807,5.235355274,6.245798953
8.469,3.239737462,4.19528082,5.235482245,6.246576239
8.47,3.239981034,4.195426286,5.235672153,6.247300841
8.471,3.240380292,4.195527168,5.235737951,6.247978785
8.472,3.24071179,4.195401408,5.235954158,6.248738814
8.473,3.241255178,4.19516942,5.236143682,6.250646207
8.474,3.241498332,4.194981581,5.236228398,6.251152817
8.475,3.241948772,4.194777963,5.236350979,6.252372697
8.476,3.242275778,4.194679788,5.236489862,6.253361799
8.477,3.242667634,4.194635975,5.236731663,6.253850691
8.478,3.243130453,4.194497311,5.236839856,6.254218843
8.479,3.243243706,4.194390665,5.236932952,6.255149771
8.48,3.243192779,4.19443227,5.23703419,6.255576911
8.481,3.243276109,4.194357126,5.237186809,6.256227769
8.482,3.243587862,4.194103066,5.237275046,6.256645731
8.483,3.24375359,4.193878046,5.237526117,6.257318099
8.484,3.244033863,4.193791122,5.23767514,6.257820497
8.485,3.244284103,4.193789928,5.237742093,6.258582388
8.486,3.244425081,4.193755353,5.237872505,6.259683791
8.487,3.244804584,4.193786964,5.238048237,6.259997275
8.488,3.245014906,4.193998208,5.238275249,6.260293965
8.489,3.245260131,4.194105293,5.23842212,6.260829708
8.49,3.245321617,4.194247275,5.238651362,6.261181249
8.491,3.245670706,4.194368947,5.238812791,6.262107051
8.492,3.245890085,4.1944521,5.238860128,6.262456661
8.493,3.246077276,4.194474745,5.239064718,6.262949774
8.494,3.246204014,4.194482748,5.239441553,6.263494769
8.495,3.246833,4.194455676,5.239586686,6.264082859
8.496,3.247335953,4.194432224,5.239643892,6.264725272
8.497,3.248071924,4.194402984,5.239686888,6.265251674
8.498,3.248433445,4.194396206,5.239730787,6.266017591
8.499,3.248655472,4.19437811,5.239817115,6.266293304
8.5,3.248922371,4.194287816,5.23998328,6.266493629
8.501,3.249211393,4.194208301,5.240074591,6.267267749
8.502,3.24939828,4.194181775,5.240157563,6.267895722
8.503,3.249569989,4.194205143,5.240273349,6.268148412
8.504,3.25002457,4.19408002,5.240361781,6.268527016
8.505,3.250406059,4.193903652,5.240523143,6.26893016
8.506,3.250646767,4.193868548,5.240881419,6.269552471
8.507,3.250997596,4.193858075,5.241025661,6.27038177
8.508,3.251262925,4.193730939,5.24130792,6.27112823
8.509,3.251379187,4.193616112,5.241553022,6.271856109
8.51,3.251603189,4.193627017,5.241719159,6.272915939
8.511,3.252188634,4.193670096,5.241881957,6.273169619
8.512,3.252232133,4.193738866,5.242104949,6.273649327
8.513,3.252640051,4.19376628,5.242474363,6.274862773
8.514,3.253004707,4.193764613,5.242793727,6.275537998
8.515,3.253125522,4.193758743,5.24309657,6.275918029
8.516,3.253543148,4.193833886,5.243331362,6.276312272
8.517,3.253757113,4.193780722,5.243583928,6.277317347
8.518,3.254048951,4.193754169,5.243678871,6.277639499
8.519,3.254318407,4.193726214,5.244052407,6.278105356
8.52,3.25484828,4.19390099,5.244146658,6.278805308
8.521,3.255064779,4.193972203,5.244533598,6.280153552
8.522,3.255385936,4.194010116,5.244798948,6.280668046
8.523,3.255670176,4.19395105,5.245073583,6.281320602
8.524,3.255664928,4.19401646,5.245318174,6.282102437
8.525,3.255910711,4.194107482,5.245710032,6.28280524
8.526,3.256143794,4.194247729,5.246034795,6.283855725
8.527,3.256360686,4.194310621,5.246141666,6.284995681
8.528,3.256595659,4.194381729,5.246538852,6.285557005
8.529,3.256751137,4.194420657,5.24681677,6.285739234
8.53,3.25724357,4.194457234,5.246921395,6.286111978
8.531,3.257556795,4.194571662,5.24723929,6.287474666
8.532,3.257723488,4.194680482,5.247621893,6.288892065
8.533,3.258089069,4.194786697,5.247803944,6.290425327
8.534,3.258273464,4.194710422,5.248068792,6.291769397
8.535,3.258367162,4.194699517,5.248223869,6.292931085
8.536,3.258462538,4.194606615,5.248457937,6.294772661
8.537,3.258643648,4.194653061,5.248731196,6.296128271
8.538,3.258748013,4.194595236,5.249169761,6.296607559
8.539,3.258875869,4.194357671,5.249485465,6.29791408
8.54,3.259117258,4.194257627,5.249629257,6.299025027
8.541,3.259334211,4.194418303,5.249815752,6.299610834
8.542,3.259826937,4.194477728,5.249864526,6.29994032
8.543,3.259986382,4.194557815,5.249922185,6.301079911
8.544,3.260364228,4.194687695,5.250091457,6.301813873
8.545,3.260434539,4.194727634,5.250294735,6.302068704
8.546,3.260591654,4.19474976,5.250569397,6.303362527
8.547,3.260692475,4.194930831,5.250692572,6.303901074
8.548,3.260969542,4.195001464,5.25083985,6.305572546
8.549,3.261366483,4.195143041,5.250905306,6.308053966
8.55,3.261438876,4.195242003,5.251052824,6.308325351
8.551,3.261746522,4.195417663,5.251299301,6.30854319
8.552,3.261991222,4.195560604,5.251515432,6.309055673
8.553,3.26236809,4.195732204,5.251682266,6.311191619
8.554,3.262559414,4.195708076,5.251755546,6.311783765
8.555,3.262782913,4.195709277,5.251941407,6.313764798
8.556,3.263068103,4.195715302,5.252152028,6.31500379
8.557,3.263250677,4.195702441,5.252339812,6.316299184
8.558,3.26346972,4.19587762,5.252527856,6.317913874
8.559,3.263918095,4.195931659,5.25286345,6.319721373
8.56,3.264149342,4.196105766,5.25302384,6.321357447
8.561,3.264363479,4.196287536,5.253324468,6.32221717
8.562,3.264498851,4.196372362,5.253572033,6.322498227
8.563,3.264564646,4.196321133,5.254024027,6.324465387
8.564,3.264787484,4.196276069,5.254358372,6.326611425
8.565,3.265209111,4.196082302,5.254690227,6.327256109
8.566,3.265425889,4.196151498,5.255024312,6.32898019
8.567,3.266047638,4.196191543,5.255373068,6.329503569
8.568,3.266308374,4.196194627,5.255788364,6.329794181
8.569,3.266544013,4.196211122,5.255971493,6.330247473
8.57,3.266596597,4.196184999,5.256209455,6.33160791
8.571,3.266853011,4.196270776,5.256404758,6.33262426
8.572,3.267086425,4.196211971,5.256680223,6.333021448
8.573,3.267318776,4.19623512,5.256871256,6.333800701
8.574,3.267308878,4.196175029,5.257248812,6.335114863
8.575,3.267349673,4.195960564,5.257629674,6.335566601
8.576,3.26753171,4.195879749,5.257841695,6.335889609
8.577,3.26779746,4.195754226,5.258262674,6.336627825
8.578,3.267971984,4.195816499,5.258477325,6.337392902
8.579,3.268279401,4.195814089,5.258906586,6.337905972
8.58,3.268511735,4.195732898,5.259254943,6.338605327
8.581,3.268777303,4.195635892,5.259425555,6.339044718
8.582,3.268851576,4.195421196,5.259762726,6.33947836
8.583,3.268983562,4.195285106,5.260155427,6.340070643
8.584,3.269579738,4.195233388,5.260371012,6.340380085
8.585,3.270119139,4.195237606,5.260594617,6.340565827
8.586,3.2703898,4.195294397,5.260629133,6.340918106
8.587,3.270548889,4.195180077,5.261039532,6.342402758
8.588,3.270797111,4.195051937,5.261306698,6.342738665
8.589,3.271181992,4.195010176,5.261645517,6.344766735
8.59,3.271461842,4.194983523,5.261927125,6.346732985
8.591,3.271884763,4.195028469,5.262085424,6.348378091
8.592,3.272227005,4.194881346,5.262141081,6.348693166
8.593,3.272504768,4.194897859,5.262302101,6.35031823
8.594,3.272965073,4.194806927,5.2624789,6.352096061
8.595,3.272966563,4.194829601,5.262700953,6.352718366
8.596,3.273081997,4.194853258,5.26298484,6.352905423
8.597,3.273216385,4.194975012,5.263209237,6.354376857
8.598,3.273340766,4.195062158,5.263511232,6.354620572
8.599,3.273487032,4.19497969,5.26392122,6.355199279
8.6,3.273621713,4.194717996,5.264226416,6.355465735
8.601,3.273718522,4.19467026,5.264537975,6.35690204
8.602,3.273797104,4.194603599,5.264867419,6.357828612
8.603,3.274281564,4.194475616,5.265180462,6.358294827
8.604,3.274675793,4.194303173,5.265497999,6.358438699
8.605,3.274818792,4.194354709,5.26581323,6.358887023
8.606,3.27511507,4.19435388,5.266429196,6.35960373
8.607,3.275527973,4.194261286,5.266794775,6.36092365
8.608,3.275810403,4.194250534,5.266968042,6.361197084
8.609,3.276147208,4.194124923,5.267259862,6.361527321
8.61,3.276250451,4.193954541,5.26753081,6.36226171
8.611,3.276427136,4.193655554,5.267767472,6.36325096
8.612,3.27692404,4.193585594,5.267993982,6.363862002
8.613,3.277347106,4.193464123,5.268254457,6.365337712
8.614,3.277611208,4.193394222,5.268467885,6.366977276
8.615,3.277961398,4.193379312,5.268778066,6.368306259
8.616,3.278435252,4.193265093,5.268897328,6.369510495
8.617,3.27841517,4.193122035,5.26900986,6.370535772
8.618,3.278555154,4.192929745,5.26924335,6.37088851
8.619,3.278878288,4.193031851,5.26946592,6.372173014
8.62,3.279263088,4.192983765,5.269829021,6.373022308
8.621,3.279803344,4.192803684,5.269887874,6.373686896
8.622,3.279998629,4.192661316,5.270080179,6.374414198
8.623,3.280295312,4.192584205,5.270424801,6.374581319
8.624,3.280690535,4.192566622,5.270788294,6.376665103
8.625,3.280831696,4.192469837,5.271067425,6.378422051
8.626,3.281118903,4.192344359,5.271446534,6.379029462
8.627,3.28123767,4.192358742,5.271791242,6.379186809
8.628,3.281711722,4.192285816,5.272011891,6.379885402
8.629,3.282131043,4.192285517,5.272449187,6.380030735
8.63,3.282527929,4.19231191,5.272789828,6.380329403
8.631,3.282863716,4.192308379,5.273214516,6.380715501
8.632,3.283205858,4.192280506,5.273513862,6.381065138
8.633,3.283855569,4.192191391,5.273785799,6.382940141
8.634,3.284060723,4.192206671,5.273949189,6.383817806
8.635,3.284335014,4.192102198,5.274045125,6.385904809
8.636,3.284522136,4.192111067,5.274148102,6.386433667
8.637,3.284882704,4.192111771,5.274356596,6.386645979
8.638,3.285366228,4.192362578,5.274533648,6.387570548
8.639,3.285764243,4.19232507,5.274686433,6.38806202
8.64,3.28604725,4.192248808,5.274750787,6.389370555
8.641,3.286337945,4.192171733,5.27486408,6.389851216
8.642,3.286521972,4.192032941,5.275118791,6.390994959
8.643,3.28679573,4.19199242,5.275327633,6.393042065
8.644,3.287230336,4.191894354,5.275648357,6.394911807
8.645,3.287577714,4.191804267,5.276049601,6.395774646
8.646,3.287727838,4.191749981,5.276453656,6.397706928
8.647,3.288296943,4.19185565,5.276937234,6.398678587
8.648,3.288418736,4.191813415,5.277263087,6.39971328
8.649,3.288703181,4.191722777,5.277629553,6.399905643
8.65,3.289123066,4.191630294,5.27811976,6.400215397
8.651,3.289333384,4.191596928,5.278364838,6.401936432
8.652,3.289872895,4.191377177,5.278680793,6.403284279
8.653,3.290609259,4.191169387,5.278961912,6.404384266
8.654,3.290783016,4.191091948,5.27919545,6.406067211
8.655,3.291110818,4.19103676,5.279474197,6.406685602
8.656,3.291453543,4.190900196,5.279835704,6.407649542
8.657,3.291777354,4.190887271,5.280089336,6.40822903
8.658,3.291984021,4.190598772,5.28045013,6.40949432
8.659,3.292052366,4.190408199,5.281036273,6.411507815
8.66,3.29221229,4.190142318,5.281512183,6.412610944
8.661,3.292358564,4.190036641,5.281750388,6.413586452
8.662,3.292519622,4.189789816,5.282014494,6.413845795
8.663,3.292792298,4.189417802,5.282249521,6.415815904
8.664,3.29309002,4.189239181,5.282448129,6.416964882
8.665,3.293535265,4.188983954,5.282586118,6.41838035
8.666,3.293930985,4.188849397,5.282737529,6.419408868
8.667,3.294191408,4.188425611,5.282897056,6.419967245
8.668,3.294691256,4.18819382,5.283089426,6.421008855
8.669,3.295030252,4.187962689,5.283311899,6.421347457
8.67,3.295213639,4.187912056,5.283466641,6.423089695
8.671,3.295672383,4.187890217,5.283658272,6.42385305
8.672,3.295982235,4.187624785,5.283936348,6.4241963
8.673,3.296536098,4.187470549,5.284205723,6.425085988
8.674,3.296943718,4.187191596,5.284506051,6.425499842
8.675,3.297181876,4.187127817,5.284880197,6.425830599
8.676,3.297391634,4.187172756,5.285235868,6.426236359
8.677,3.297624672,4.186980246,5.28545157,6.42746814
8.678,3.297754689,4.186901935,5.285881513,6.427830465
8.679,3.297979886,4.186976177,5.286026649,6.42788681
8.68,3.29837167,4.186859234,5.286399511,6.429124038
8.681,3.298736451,4.186748529,5.286699519,6.429412695
8.682,3.299093887,4.186811741,5.28680524,6.43053204
8.683,3.299406291,4.186697135,5.287043316,6.431678573
8.684,3.299727573,4.186506827,5.287427823,6.43185877
8.685,3.300066984,4.186282464,5.287551845,6.43218116
8.686,3.300310016,4.186020841,5.28775037,6.432273471
8.687,3.300527126,4.185888753,5.288195332,6.433157053
8.688,3.300799772,4.185708329,5.288336224,6.433857359
8.689,3.301015492,4.18563923,5.288666832,6.434124109
8.69,3.301418417,4.185482927,5.288935748,6.434475596
8.691,3.301858916,4.185277312,5.289167222,6.435626376
8.692,3.302162647,4.185000835,5.289332827,6.435874875
8.693,3.302560925,4.184865976,5.289784138,6.436713229
8.694,3.302918411,4.184909341,5.290070827,6.437402964
8.695,3.303143244,4.184831649,5.290492185,6.438669586
8.696,3.303740752,4.184561772,5.290848672,6.438945178
8.697,3.304129622,4.184575858,5.291181272,6.440939341
8.698,3.304408394,4.184372131,5.29155551,6.442100587
8.699,3.305063807,4.184430894,5.291734165,6.443094542
8.7,3.305638692,4.184371621,5.291936498,6.443415572
8.701,3.305985135,4.184255865,5.292243546,6.443507247
8.702,3.306462743,4.18421084,5.292410996,6.444986548
8.703,3.306635252,4.184150029,5.292596096,6.445145052
8.704,3.306907906,4.18408696,5.292835062,6.445463581
8.705,3.307075222,4.184095407,5.293223078,6.445748406
8.706,3.307597903,4.184220626,5.29355766,6.446336426
8.707,3.307760369,4.184344316,5.293785634,6.447764125
8.708,3.307743678,4.184430983,5.294141542,6.44928859
8.709,3.308110194,4.184220036,5.294485139,6.449876814
8.71,3.308308627,4.184023207,5.29478246,6.45146348
8.711,3.308544677,4.183955888,5.295115944,6.452474783
8.712,3.309033399,4.183885474,5.295350139,6.453592251
8.713,3.309146065,4.183726132,5.29555256,6.45387433
8.714,3.309517761,4.183645401,5.295888963,6.454301447
8.715,3.309978337,4.183672501,5.296137557,6.454533318
8.716,3.310190262,4.183867767,5.2964514,6.455546116
8.717,3.310515631,4.183575602,5.29694369,6.456028568
8.718,3.310606961,4.183505362,5.297440018,6.456123831
8.719,3.310593797,4.183559875,5.29770344,6.45690024
8.72,3.311214864,4.183458266,5.298029223,6.45706646
8.721,3.31141928,4.183346595,5.298290477,6.457602025
8.722,3.311766133,4.183125926,5.298586259,6.45784336
8.723,3.311874055,4.183047459,5.298825845,6.45849088
8.724,3.312242784,4.18306308,5.299124025,6.458638293
8.725,3.312383573,4.183095079,5.299635228,6.458975659
8.726,3.312240849,4.183079439,5.300026366,6.459074869
8.727,3.312436242,4.183132265,5.300398236,6.459641374
8.728,3.312525882,4.183207742,5.300802601,6.459863152
8.729,3.31256045,4.183214515,5.301130891,6.460896754
8.73,3.312762647,4.183277306,5.301452318,6.462028815
8.731,3.312824564,4.183326576,5.301774113,6.462815235
8.732,3.31289888,4.183165416,5.302066326,6.462919966
8.733,3.312889002,4.183172955,5.302373854,6.463251872
8.734,3.312857316,4.183158666,5.302536129,6.463352851
8.735,3.313059633,4.18321741,5.30313131,6.46358378
8.736,3.313013101,4.183241047,5.303431244,6.464045809
8.737,3.313165094,4.183184518,5.303784041,6.464323897
8.738,3.313287148,4.18310551,5.304039537,6.465193688
8.739,3.313489504,4.182878142,5.304295012,6.466193552
8.74,3.313646668,4.182800015,5.30449703,6.466377341
8.741,3.313883938,4.182915334,5.304685937,6.466969669
8.742,3.313975468,4.183010734,5.304979262,6.467365376
8.743,3.314112782,4.183130131,5.305189517,6.468047498
8.744,3.314290632,4.183289674,5.305514838,6.468170797
8.745,3.314480028,4.183129174,5.305773573,6.468305378
8.746,3.314728317,4.183190861,5.305982973,6.469758417
8.747,3.314862015,4.183019167,5.306395345,6.469828849
8.748,3.314992452,4.182707457,5.306709263,6.469903283
8.749,3.315168821,4.182706938,5.307199341,6.470875951
8.75,3.315267204,4.182705086,5.307499394,6.471359827
8.751,3.315366854,4.182758454,5.307953136,6.471994672
8.752,3.315437177,4.182831076,5.308284713,6.472118709
8.753,3.315541655,4.182833901,5.308745627,6.472310507
8.754,3.315691691,4.182919825,5.308961789,6.473288719
8.755,3.315789705,4.182698355,5.309477176,6.473594272
8.756,3.315972375,4.182999014,5.309722157,6.473667017
8.757,3.316041837,4.182810974,5.310072906,6.475043079
8.758,3.316223549,4.18301731,5.310565138,6.475857539
8.759,3.316584405,4.182816597,5.310916882,6.476340884
8.76,3.316608738,4.182847695,5.311453152,6.476694325
8.761,3.316630636,4.182991983,5.311863648,6.476921446
8.762,3.316671693,4.183252405,5.31236613,6.478365936
8.763,3.316769561,4.183572512,5.312764828,6.478474594
8.764,3.316683071,4.183694872,5.313358426,6.480005006
8.765,3.316664482,4.183560634,5.314106961,6.480509007
8.766,3.316881196,4.183617145,5.314427409,6.481228467
8.767,3.317122552,4.183894053,5.314802958,6.481617677
8.768,3.317359135,4.184138505,5.315065529,6.483454677
8.769,3.317449725,4.184179754,5.315582554,6.483979703
8.77,3.317485106,4.184127683,5.315880124,6.485130064
8.771,3.317768898,4.184391742,5.316184825,6.486046987
8.772,3.31789079,4.184617911,5.316789633,6.486503398
8.773,3.318162379,4.184625023,5.31702932,6.486963139
8.774,3.318334656,4.184594426,5.317235909,6.48733537
8.775,3.318728355,4.184553784,5.317705176,6.487713679
8.776,3.318847368,4.184456672,5.317989906,6.488095254
8.777,3.319219091,4.18463223,5.318505343,6.488472605
8.778,3.31941488,4.184613178,5.31886079,6.488913532
8.779,3.319429362,4.184412036,5.319317815,6.489251755
8.78,3.319560233,4.184217243,5.319655362,6.489379679
8.781,3.31982999,4.184485194,5.320225836,6.489631084
8.782,3.320376161,4.184699385,5.320515648,6.489903168
8.783,3.320698906,4.184892034,5.320828858,6.489977846
8.784,3.320826481,4.184936131,5.321214702,6.490138676
8.785,3.321251224,4.185103612,5.321707665,6.49046724
8.786,3.321377647,4.184931525,5.322212612,6.490584324
8.787,3.321521014,4.184706806,5.322643203,6.490918618
8.788,3.32191591,4.184577906,5.323054523,6.490976464
8.789,3.322275269,4.184391691,5.323439177,6.491282174
8.79,3.322946357,4.184191442,5.324028596,6.491550183
8.791,3.323573075,4.184301658,5.324663071,6.491735373
8.792,3.323751573,4.184132703,5.324858161,6.492245873
8.793,3.324042678,4.184305105,5.325428718,6.492434894
8.794,3.324544697,4.184351486,5.325909069,6.492614248
8.795,3.324918513,4.184307814,5.32620121,6.49280425
8.796,3.325407289,4.184252637,5.326493147,6.49328647
8.797,3.325685686,4.183963806,5.326930087,6.493846796
8.798,3.325921405,4.18403962,5.327385339,6.494462494
8.799,3.326143931,4.18415243,5.327694364,6.494996261
8.8,3.326266464,4.183961844,5.328081075,6.495423027
8.801,3.326424042,4.184250732,5.328212875,6.496595322
8.802,3.326607366,4.184020263,5.32854529,6.497844725
8.803,3.327043902,4.183866163,5.329124709,6.498479623
8.804,3.327630327,4.183791437,5.329868289,6.499817846
8.805,3.328103011,4.18368835,5.330217074,6.500043941
8.806,3.328656725,4.18345318,5.330484661,6.50133591
8.807,3.329028877,4.1835099,5.331249196,6.503026428
8.808,3.329717744,4.183372772,5.331771343,6.503836379
8.809,3.330043293,4.18344141,5.332183242,6.50535047
8.81,3.330366823,4.183589647,5.332717774,6.506613413
8.811,3.330700352,4.183683635,5.333118746,6.509339294
8.812,3.331018936,4.183900452,5.333574038,6.510671256
8.813,3.331723465,4.183901181,5.334004089,6.512012418
8.814,3.33208797,4.183902842,5.334268238,6.512445666
8.815,3.332453715,4.183891906,5.334962375,6.514933601
8.816,3.332869493,4.183922526,5.335179246,6.516176099
8.817,3.333277361,4.183691634,5.335583919,6.518389395
8.818,3.333755011,4.183652037,5.335789672,6.519866537
8.819,3.333999149,4.183244818,5.336172044,6.522015837
8.82,3.334327038,4.183101813,5.336595398,6.524027961
8.821,3.33455201,4.182945404,5.336866145,6.525006552
8.822,3.334639235,4.182786007,5.337174101,6.52618051
8.823,3.334829919,4.182602996,5.337444379,6.526876943
8.824,3.335176831,4.182389456,5.337712223,6.528109152
8.825,3.335557119,4.181967616,5.337914639,6.52867587
8.826,3.335920324,4.18178646,5.338211412,6.52934865
8.827,3.336192408,4.181657877,5.338253816,6.531326916
8.828,3.336396751,4.181301499,5.338291452,6.532231331
8.829,3.336598484,4.18090756,5.33833232,6.532655203
8.83,3.336791047,4.180747385,5.3386897,6.533232544
8.831,3.336942678,4.180483398,5.338956288,6.534513933
8.832,3.337165491,4.180165212,5.339115651,6.536348401
8.833,3.337335084,4.179845835,5.339298899,6.538065941
8.834,3.337464476,4.179956585,5.339490536,6.538681127
8.835,3.337910159,4.179603845,5.339605299,6.53956953
8.836,3.338083398,4.179374023,5.339772382,6.540079066
8.837,3.3386016,4.179393994,5.339810216,6.540505922
8.838,3.339141812,4.179386317,5.339900917,6.541616385
8.839,3.339275584,4.179337392,5.340216101,6.542715083
8.84,3.339482634,4.179268446,5.340280441,6.542907307
8.841,3.339980183,4.17930245,5.340351596,6.543397129
8.842,3.340278579,4.179189963,5.340384862,6.544359805
8.843,3.340780449,4.179085486,5.34040114,6.545381692
8.844,3.340904795,4.179037314,5.340462717,6.545566878
8.845,3.341087328,4.179050339,5.340606513,6.546265747
8.846,3.341319846,4.178886534,5.340631209,6.547667743
8.847,3.341534627,4.178639275,5.340648643,6.547893318
8.848,3.341687966,4.178742068,5.340690869,6.548296594
8.849,3.341900345,4.178762709,5.340703003,6.549154861
8.85,3.34203592,4.178782818,5.340748093,6.550217794
8.851,3.342510172,4.178741,5.340773312,6.550540364
8.852,3.342858306,4.178643408,5.340827495,6.55126719
8.853,3.343097757,4.178664025,5.340973654,6.552089902
8.854,3.343412277,4.178405288,5.341029285,6.552177006
8.855,3.343579315,4.178051472,5.341117793,6.552584363
8.856,3.343690133,4.177650823,5.341133174,6.553414406
8.857,3.343787058,4.177337213,5.341183832,6.553678636
8.858,3.34393694,4.177138589,5.341188589,6.554004563
8.859,3.344049957,4.177009872,5.341294022,6.554293371
8.86,3.344419649,4.177029609,5.341400723,6.554425849
8.861,3.344705607,4.176706152,5.341437139,6.55502692
8.862,3.34505704,4.176733393,5.341575538,6.555467943
8.863,3.345264402,4.176534,5.341664167,6.556155139
8.864,3.345504161,4.176474697,5.341797405,6.557383993
8.865,3.345773502,4.176437642,5.342018135,6.557786896
8.866,3.346051679,4.17654821,5.342082675,6.559011082
8.867,3.346327577,4.176377287,5.34218174,6.560528113
8.868,3.346794911,4.176485468,5.342250846,6.56062976
8.869,3.34726575,4.176460209,5.342339406,6.561309031
8.87,3.347514163,4.176308628,5.342516296,6.561561025
8.871,3.347802385,4.176081708,5.342581476,6.563500976
8.872,3.348166929,4.175987291,5.34263758,6.564084381
8.873,3.34841607,4.175920733,5.342800658,6.565310886
8.874,3.348865752,4.175891112,5.343087383,6.565678581
8.875,3.349104899,4.175771646,5.343433583,6.566923092
8.876,3.34932078,4.17584882,5.343617769,6.56713281
8.877,3.349578322,4.17570063,5.343721153,6.567692351
8.878,3.349994723,4.175588615,5.343785566,6.568050048
8.879,3.35035465,4.17534503,5.343892541,6.568581159
8.88,3.350669183,4.174976044,5.343875477,6.569990724
8.881,3.351116749,4.1748392,5.343870018,6.571229634
8.882,3.351633003,4.174904742,5.343917234,6.572372316
8.883,3.352111588,4.174883409,5.343945232,6.572572692
8.884,3.352652589,4.174972834,5.344011006,6.572716639
8.885,3.352882776,4.174979212,5.343953238,6.57284027
8.886,3.353255255,4.174655564,5.343936109,6.5740831
8.887,3.353384346,4.174321781,5.343947285,6.574310719
8.888,3.353496787,4.174035948,5.343883335,6.57444807
8.889,3.353471988,4.17386939,5.343960953,6.574575917
8.89,3.353540359,4.173799767,5.343926356,6.574747646
8.891,3.353761206,4.173436671,5.343924127,6.575715433
8.892,3.353926023,4.173247678,5.343948085,6.5761611
8.893,3.353897535,4.173242377,5.343963078,6.576371651
8.894,3.354028289,4.173274077,5.344040987,6.576720268
8.895,3.354294938,4.173089773,5.344141782,6.577002921
8.896,3.35440837,4.172865702,5.344244124,6.577276517
8.897,3.354342408,4.172936476,5.344270175,6.578504501
8.898,3.354430932,4.172719297,5.344363647,6.57954933
8.899,3.354292145,4.172665987,5.344396345,6.579754536
8.9,3.354382657,4.172509971,5.344439964,6.579897865
8.901,3.35444457,4.172535532,5.344519597,6.580058634
8.902,3.354367082,4.17248224,5.344717957,6.580831457
8.903,3.354442615,4.172503783,5.34493909,6.581727904
8.904,3.354523725,4.17254342,5.345099975,6.581973764
8.905,3.354843952,4.172452178,5.345223635,6.582621374
8.906,3.354984445,4.172476698,5.345399523,6.583080097
8.907,3.355256411,4.172208516,5.345490811,6.58351418
