Pose/Time (ns),Pose 1: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Pose 2: PersScore 0.277 PoseScore 2.633 DockingScore -14.718
8.114,1.484114821,2.372016832
8.115,1.484352197,2.372257679
8.116,1.484666291,2.372387955
8.117,1.484874782,2.372800291
8.118,1.485112501,2.372942654
8.119,1.485177209,2.372989249
8.12,1.485363559,2.373195189
8.121,1.485645984,2.373288418
8.122,1.485799978,2.373381713
8.123,1.485896408,2.3739785
8.124,1.485946169,2.374868022
8.125,1.486023545,2.374942403
8.126,1.486217143,2.374972349
8.127,1.486327783,2.374948546
8.128,1.486483486,2.375429877
8.129,1.48666875,2.375903319
8.13,1.48684766,2.375964875
8.131,1.487038716,2.376124332
8.132,1.487155706,2.37668664
8.133,1.487359305,2.376736976
8.134,1.487571058,2.377201835
8.135,1.48781601,2.377168305
8.136,1.488042268,2.377252346
8.137,1.488256046,2.377468882
8.138,1.488460108,2.37799639
8.139,1.488700153,2.378560196
8.14,1.488966698,2.378538611
8.141,1.489255326,2.379062053
8.142,1.489405401,2.379261781
8.143,1.48951115,2.379861151
8.144,1.489748576,2.380691536
8.145,1.489858119,2.381399138
8.146,1.490127488,2.381983716
8.147,1.490268915,2.382002288
8.148,1.490517667,2.382010849
8.149,1.490763617,2.382377387
8.15,1.490941706,2.382636394
8.151,1.490998958,2.382820791
8.152,1.491050598,2.383597488
8.153,1.491083249,2.383621046
8.154,1.49125231,2.384035254
8.155,1.491304921,2.384144098
8.156,1.491416044,2.384305097
8.157,1.491592542,2.384769955
8.158,1.491887302,2.385281584
8.159,1.49203325,2.385757857
8.16,1.492240848,2.3862077
8.161,1.492326196,2.386666973
8.162,1.49251162,2.387308509
8.163,1.49275284,2.387401798
8.164,1.493042239,2.387488172
8.165,1.49330233,2.387439818
8.166,1.493437789,2.387953257
8.167,1.493582208,2.387899191
8.168,1.493640243,2.3886079
8.169,1.493682442,2.388626598
8.17,1.493779293,2.389004149
8.171,1.493906723,2.389011659
8.172,1.494104424,2.389543264
8.173,1.494201474,2.390018081
8.174,1.494460772,2.390070354
8.175,1.494711787,2.390263967
8.176,1.494851396,2.390699597
8.177,1.49512657,2.390673912
8.178,1.495226674,2.39066108
8.179,1.49542697,2.390707523
8.18,1.495679112,2.39063795
8.181,1.495783929,2.390872896
8.182,1.496032518,2.391223641
8.183,1.49619732,2.391785252
8.184,1.496485372,2.392112124
8.185,1.496637476,2.392261699
8.186,1.496886747,2.392427302
8.187,1.497102733,2.39279821
8.188,1.497320354,2.392759723
8.189,1.497573522,2.392716164
8.19,1.497811436,2.392848961
8.191,1.498039826,2.393153297
8.192,1.498328129,2.393535759
8.193,1.498641567,2.393654539
8.194,1.498871547,2.393644433
8.195,1.499073088,2.393608513
8.196,1.499347491,2.393569246
8.197,1.499655246,2.393716225
8.198,1.499899754,2.394401738
8.199,1.500127279,2.394607034
8.2,1.500355393,2.395208517
8.201,1.500595599,2.395778672
8.202,1.500755645,2.396031445
8.203,1.501009129,2.396005625
8.204,1.501287449,2.396447104
8.205,1.501557457,2.396458081
8.206,1.50161406,2.396569852
8.207,1.50181278,2.396947308
8.208,1.501879412,2.396958531
8.209,1.502018618,2.397330236
8.21,1.502046684,2.397860764
8.211,1.502271051,2.398079602
8.212,1.502500387,2.398693665
8.213,1.502702763,2.398727991
8.214,1.502880293,2.398796151
8.215,1.503176542,2.399128086
8.216,1.503368304,2.399577626
8.217,1.50351355,2.399625995
8.218,1.503632883,2.400158848
8.219,1.50406068,2.400343217
8.22,1.504265108,2.400635277
8.221,1.504428684,2.400757827
8.222,1.504770072,2.400815433
8.223,1.505035501,2.401656292
8.224,1.505382404,2.40175013
8.225,1.505619045,2.402382569
8.226,1.505900255,2.402484287
8.227,1.505978033,2.402857116
8.228,1.506214408,2.403317329
8.229,1.506429662,2.403459494
8.23,1.506690162,2.403535824
8.231,1.506949663,2.403670057
8.232,1.507169202,2.404120618
8.233,1.507401848,2.404446578
8.234,1.50745007,2.404945934
8.235,1.50749047,2.405013463
8.236,1.507558464,2.405048935
8.237,1.507626839,2.405265633
8.238,1.507763691,2.405489531
8.239,1.507864664,2.405853711
8.24,1.507915299,2.406370438
8.241,1.508059745,2.406932406
8.242,1.508287822,2.406890681
8.243,1.5084703,2.407252278
8.244,1.508730752,2.407484933
8.245,1.509075693,2.407504777
8.246,1.509159581,2.407561224
8.247,1.509288283,2.407934914
8.248,1.509402993,2.408557179
8.249,1.509614683,2.408535947
8.25,1.509755014,2.408618337
8.251,1.50990212,2.409088798
8.252,1.509949947,2.409133549
8.253,1.509998773,2.409483097
8.254,1.510069143,2.410109209
8.255,1.5101738,2.410720379
8.256,1.510219655,2.411147375
8.257,1.510382306,2.411186496
8.258,1.510530731,2.411270621
8.259,1.510776751,2.411441144
8.26,1.511008622,2.41146673
8.261,1.511402908,2.411538238
8.262,1.511604035,2.411998078
8.263,1.511695799,2.412376419
8.264,1.512006021,2.412904108
8.265,1.512467588,2.412993209
8.266,1.512687091,2.413076239
8.267,1.512920067,2.413198912
8.268,1.513131967,2.413351018
8.269,1.513439934,2.41353422
8.27,1.513669338,2.413611388
8.271,1.513817033,2.41369754
8.272,1.513958504,2.414480766
8.273,1.514154938,2.41520757
8.274,1.514382846,2.415856919
8.275,1.514571187,2.416001509
8.276,1.514843494,2.416583446
8.277,1.515201112,2.416632861
8.278,1.515745679,2.416823694
8.279,1.516049987,2.417352908
8.28,1.516357415,2.417367815
8.281,1.516604156,2.417579325
8.282,1.516863764,2.417913663
8.283,1.517038044,2.418329005
8.284,1.517313922,2.419080965
8.285,1.517566369,2.419689031
8.286,1.517776499,2.419794622
8.287,1.517903268,2.420208342
8.288,1.518065826,2.421042254
8.289,1.518140903,2.421158271
8.29,1.518219028,2.42137246
8.291,1.518260703,2.421418775
8.292,1.518304315,2.421634575
8.293,1.518302536,2.421848733
8.294,1.518347826,2.422279229
8.295,1.518461189,2.422344592
8.296,1.518531844,2.422461972
8.297,1.518611561,2.422553014
8.298,1.518655964,2.422592381
8.299,1.518679133,2.422852101
8.3,1.51878685,2.422979711
8.301,1.518836195,2.423208174
8.302,1.518871451,2.423288427
8.303,1.518891377,2.423878331
8.304,1.518901635,2.423935394
8.305,1.518933247,2.424287228
8.306,1.518967986,2.424394134
8.307,1.519075436,2.424696891
8.308,1.51910224,2.424823317
8.309,1.519137674,2.425376536
8.31,1.519170331,2.425856923
8.311,1.519241511,2.426835408
8.312,1.519343003,2.427338449
8.313,1.519444633,2.428082985
8.314,1.519574574,2.428423929
8.315,1.519640556,2.429022852
8.316,1.519781345,2.429198981
8.317,1.519984709,2.43007637
8.318,1.520176275,2.430233049
8.319,1.520249217,2.430517666
8.32,1.520341025,2.430627871
8.321,1.520436025,2.431027415
8.322,1.520527654,2.431014329
8.323,1.520557672,2.431660866
8.324,1.520565796,2.432087415
8.325,1.520621637,2.432038263
8.326,1.520620091,2.432141788
8.327,1.520589965,2.432215203
8.328,1.520595297,2.432761198
8.329,1.520585777,2.433478262
8.33,1.520635978,2.433531595
8.331,1.520633418,2.434027158
8.332,1.520622025,2.434531093
8.333,1.520643621,2.434563615
8.334,1.520648809,2.434616438
8.335,1.520636205,2.43484124
8.336,1.520635955,2.435130066
8.337,1.520648113,2.435841385
8.338,1.520669298,2.436097035
8.339,1.520640412,2.436201066
8.34,1.52064682,2.436949595
8.341,1.520665982,2.43704844
8.342,1.520648356,2.437246085
8.343,1.520656004,2.437257969
8.344,1.520766179,2.437549482
8.345,1.520740678,2.437645303
8.346,1.520722658,2.437611075
8.347,1.520726746,2.438136728
8.348,1.520698169,2.438652429
8.349,1.520664329,2.439066525
8.35,1.520650162,2.439219053
8.351,1.520621567,2.439221893
8.352,1.520653236,2.439300159
8.353,1.520697509,2.439335714
8.354,1.520747375,2.439363899
8.355,1.520855343,2.439918796
8.356,1.52103315,2.439887233
8.357,1.5212046,2.440330797
8.358,1.52131905,2.440554192
8.359,1.52145744,2.440697036
8.36,1.521661782,2.441610373
8.361,1.521840082,2.441615802
8.362,1.522200884,2.441655287
8.363,1.522412227,2.442224478
8.364,1.522588392,2.442247508
8.365,1.523004367,2.442349896
8.366,1.523502557,2.442528338
8.367,1.523782328,2.443144813
8.368,1.523981677,2.443150332
8.369,1.524146126,2.443415499
8.37,1.524297535,2.443825606
8.371,1.524517013,2.443933929
8.372,1.524783031,2.444301529
8.373,1.525002759,2.44446788
8.374,1.52508617,2.444411584
8.375,1.525421295,2.444363571
8.376,1.525750635,2.444336626
8.377,1.525887182,2.444481325
8.378,1.526099736,2.44459492
8.379,1.526320676,2.444681798
8.38,1.526682587,2.445012086
8.381,1.527063575,2.445192635
8.382,1.527325936,2.445272319
8.383,1.527623097,2.445835645
8.384,1.527800485,2.446585715
8.385,1.52808804,2.447067408
8.386,1.528370548,2.447113916
8.387,1.528491455,2.447653345
8.388,1.528574592,2.447711291
8.389,1.528835082,2.44844001
8.39,1.529065403,2.449002843
8.391,1.52919636,2.449111653
8.392,1.529437039,2.450023786
8.393,1.529716051,2.450823894
8.394,1.529908829,2.45182139
8.395,1.530065082,2.451980966
8.396,1.530126005,2.452467143
8.397,1.53026531,2.453121957
8.398,1.530391815,2.453761896
8.399,1.530574339,2.453972619
8.4,1.53089025,2.454192351
8.401,1.53096609,2.454315958
8.402,1.531005099,2.454826229
8.403,1.531239526,2.455310131
8.404,1.531328615,2.455624896
8.405,1.531611281,2.456193839
8.406,1.531917899,2.456734053
8.407,1.532049895,2.457739374
8.408,1.532304704,2.457830298
8.409,1.532472172,2.457878095
8.41,1.532682374,2.458393331
8.411,1.532898371,2.458466149
8.412,1.533178039,2.458864404
8.413,1.533454629,2.459995168
8.414,1.533776485,2.461118166
8.415,1.534046669,2.461246735
8.416,1.534267255,2.461523193
8.417,1.5344791,2.461923411
8.418,1.534799354,2.462232445
8.419,1.535004601,2.462591199
8.42,1.535090432,2.462846788
8.421,1.535319231,2.463266767
8.422,1.535373375,2.464369322
8.423,1.535571493,2.465545495
8.424,1.53576189,2.466365371
8.425,1.535991085,2.467425058
8.426,1.536208921,2.467599707
8.427,1.536277684,2.467865501
8.428,1.536447553,2.468770003
8.429,1.536578747,2.468878027
8.43,1.536765493,2.4693407
8.431,1.536952061,2.46944966
8.432,1.537187276,2.469556156
8.433,1.537438244,2.470621983
8.434,1.537609927,2.471048473
8.435,1.53785189,2.472076333
8.436,1.538128363,2.473231172
8.437,1.538309158,2.474482965
8.438,1.538367302,2.474965348
8.439,1.538576857,2.475648508
8.44,1.538654753,2.47599491
8.441,1.538657027,2.476245195
8.442,1.538837489,2.477204413
8.443,1.53886671,2.47791428
8.444,1.53898336,2.478798474
8.445,1.539015937,2.478873503
8.446,1.539108422,2.479012725
8.447,1.539150803,2.479783899
8.448,1.539212756,2.480183871
8.449,1.539242533,2.480562067
8.45,1.539436722,2.48080694
8.451,1.539653399,2.481239401
8.452,1.539796157,2.481332557
8.453,1.539967553,2.482364685
8.454,1.540089033,2.482854216
8.455,1.540068599,2.482914621
8.456,1.54019635,2.482873782
8.457,1.540348605,2.483006624
8.458,1.54046799,2.483528279
8.459,1.540652056,2.483963058
8.46,1.540692804,2.485218158
8.461,1.540768291,2.485869545
8.462,1.540977685,2.48691628
8.463,1.541123193,2.487779603
8.464,1.541310157,2.487870207
8.465,1.541329915,2.488371673
8.466,1.541374273,2.488764761
8.467,1.541402485,2.490059824
8.468,1.541431792,2.490504388
8.469,1.541530743,2.491507579
8.47,1.541565319,2.492662116
8.471,1.541698771,2.492987486
8.472,1.541871913,2.493589035
8.473,1.541947574,2.494610612
8.474,1.541956711,2.49554221
8.475,1.542002822,2.497015501
8.476,1.542202336,2.497350244
8.477,1.542401068,2.497878783
8.478,1.542431108,2.49804621
8.479,1.542481528,2.498176909
8.48,1.542680768,2.499372487
8.481,1.542688299,2.499506997
8.482,1.542684166,2.499695894
8.483,1.542682193,2.499853167
8.484,1.542804546,2.499916977
8.485,1.542934758,2.500111424
8.486,1.542914169,2.500171569
8.487,1.542896912,2.500254042
8.488,1.543008806,2.500906436
8.489,1.543010548,2.501287922
8.49,1.543025448,2.50139729
8.491,1.542995066,2.501412535
8.492,1.54307623,2.502380009
8.493,1.543072326,2.503463107
8.494,1.54309421,2.503779986
8.495,1.543200266,2.50510669
8.496,1.54323025,2.50668396
8.497,1.543201089,2.506843181
8.498,1.543174912,2.507960466
8.499,1.543342485,2.508097836
8.5,1.543375239,2.508613474
8.501,1.543566243,2.509426483
8.502,1.543601646,2.510075892
8.503,1.543652809,2.51026555
8.504,1.543831305,2.510446844
8.505,1.544004566,2.510674424
8.506,1.544096283,2.511138297
8.507,1.544262831,2.512034207
8.508,1.544265782,2.512249825
8.509,1.544315338,2.513413893
8.51,1.544371175,2.513954155
8.511,1.544620243,2.514057456
8.512,1.544721464,2.514158873
8.513,1.544805138,2.515044064
8.514,1.544874607,2.515204936
8.515,1.5449902,2.516215496
8.516,1.545138705,2.516487393
8.517,1.545284424,2.517389317
8.518,1.545493851,2.517648437
8.519,1.545672071,2.518346392
8.52,1.545833258,2.519575163
8.521,1.54602126,2.519766361
8.522,1.546247296,2.521026197
8.523,1.546376738,2.521139679
8.524,1.546609984,2.522475609
8.525,1.546709899,2.52399075
8.526,1.546966894,2.524150978
8.527,1.547117563,2.524563998
8.528,1.547296085,2.524641447
8.529,1.547397912,2.526135492
8.53,1.547449529,2.527191564
8.531,1.54752873,2.527476812
8.532,1.547608784,2.527635857
8.533,1.547634519,2.527767478
8.534,1.547701474,2.527931939
8.535,1.54774627,2.52844566
8.536,1.547793606,2.528500498
8.537,1.547832322,2.528913209
8.538,1.547900023,2.529284368
8.539,1.547956208,2.529810057
8.54,1.548015409,2.530585573
8.541,1.548080219,2.531161628
8.542,1.548094761,2.531291389
8.543,1.548149872,2.532419845
8.544,1.54820507,2.533314476
8.545,1.54829301,2.534561697
8.546,1.548355871,2.535543609
8.547,1.548407873,2.535758471
8.548,1.548436594,2.536275421
8.549,1.548486056,2.537773429
8.55,1.548509266,2.539337162
8.551,1.548572702,2.539748814
8.552,1.548625508,2.539829059
8.553,1.548698606,2.53996036
8.554,1.548800357,2.540112709
8.555,1.548870477,2.540376477
8.556,1.548956582,2.540509617
8.557,1.549049592,2.541766599
8.558,1.549140875,2.541967506
8.559,1.549266379,2.542433837
8.56,1.549320493,2.543370857
8.561,1.549446952,2.543675702
8.562,1.549505344,2.544314339
8.563,1.549587319,2.544408286
8.564,1.549664497,2.544524351
8.565,1.549801571,2.546107264
8.566,1.549893502,2.546210323
8.567,1.549998644,2.546379493
8.568,1.550219418,2.546562693
8.569,1.55048532,2.547196011
8.57,1.550666976,2.547308538
8.571,1.551015162,2.548563799
8.572,1.551363089,2.549856156
8.573,1.551525109,2.550361684
8.574,1.551732971,2.551106436
8.575,1.551870544,2.552529364
8.576,1.552064214,2.55352489
8.577,1.552261107,2.555214545
8.578,1.552365909,2.555599499
8.579,1.552516873,2.556815795
8.58,1.552651397,2.557859946
8.581,1.552836495,2.558020597
8.582,1.552944825,2.559365693
8.583,1.553099054,2.559422567
8.584,1.553416717,2.559532276
8.585,1.553647839,2.55993502
8.586,1.55389985,2.560197743
8.587,1.554047303,2.560285032
8.588,1.554137861,2.560467048
8.589,1.554238174,2.560683658
8.59,1.554305353,2.560965415
8.591,1.554412286,2.561042108
8.592,1.554515743,2.561442818
8.593,1.554696706,2.561616879
8.594,1.554871577,2.561846374
8.595,1.55508265,2.562132158
8.596,1.555235777,2.56291917
8.597,1.555455247,2.563310713
8.598,1.555607624,2.564120545
8.599,1.555689651,2.564660642
8.6,1.555824627,2.565404225
8.601,1.555940501,2.565582204
8.602,1.556154549,2.566344345
8.603,1.556283273,2.566847464
8.604,1.556566294,2.567168517
8.605,1.556844041,2.567292342
8.606,1.557121909,2.567774747
8.607,1.557357397,2.567915916
8.608,1.557646641,2.568937056
8.609,1.557795544,2.569270571
8.61,1.557991506,2.569719615
8.611,1.558195176,2.57015234
8.612,1.558551301,2.571539765
8.613,1.55874245,2.571565961
8.614,1.559085086,2.573086846
8.615,1.559395285,2.57323641
8.616,1.559670209,2.573369356
8.617,1.559985193,2.574150966
8.618,1.56027434,2.574252623
8.619,1.560593201,2.576002499
8.62,1.560902489,2.577493227
8.621,1.561250254,2.578316915
8.622,1.561601809,2.579056509
8.623,1.561830115,2.579147623
8.624,1.562242664,2.579178309
8.625,1.562582953,2.579256562
8.626,1.562825962,2.579840941
8.627,1.563034827,2.579883525
8.628,1.563246528,2.580749433
8.629,1.563503343,2.581118394
8.63,1.563727533,2.582204288
8.631,1.564070856,2.582268612
8.632,1.564375194,2.583011407
8.633,1.5646891,2.583800753
8.634,1.565009702,2.583978348
8.635,1.565239572,2.584021844
8.636,1.565487866,2.584567829
8.637,1.565786261,2.585444875
8.638,1.566023848,2.5864291
8.639,1.566213034,2.587595387
8.64,1.566593885,2.589273928
8.641,1.566948917,2.590141947
8.642,1.567385534,2.591319741
8.643,1.567852703,2.59190494
8.644,1.568079419,2.592253276
8.645,1.568405062,2.59237464
8.646,1.568570003,2.593062121
8.647,1.568929967,2.593454298
8.648,1.569370542,2.5940043
8.649,1.569692691,2.594248284
8.65,1.569943616,2.594406805
8.651,1.570182726,2.594535836
8.652,1.570490673,2.5953174
8.653,1.570691825,2.595416228
8.654,1.570832171,2.596223248
8.655,1.571076903,2.597373513
8.656,1.571250617,2.597742565
8.657,1.571602914,2.598580849
8.658,1.571771065,2.599160951
8.659,1.571959843,2.599283576
8.66,1.572121642,2.599419233
8.661,1.572289602,2.599520024
8.662,1.572371502,2.599628574
8.663,1.572667601,2.600451973
8.664,1.572782118,2.600551128
8.665,1.573040617,2.601795026
8.666,1.57324064,2.603132321
8.667,1.573540079,2.60434985
8.668,1.57389287,2.604468009
8.669,1.574115953,2.605172714
8.67,1.57433331,2.605889857
8.671,1.574408728,2.605989924
8.672,1.574640284,2.606265245
8.673,1.574853426,2.607021437
8.674,1.574955861,2.607267653
8.675,1.575157322,2.608071963
8.676,1.57521445,2.608147121
8.677,1.575315459,2.60821181
8.678,1.57537138,2.609911459
8.679,1.575401046,2.610718892
8.68,1.575437057,2.61167462
8.681,1.575501404,2.612083938
8.682,1.575550735,2.61214869
8.683,1.575640076,2.613745054
8.684,1.575710072,2.614734234
8.685,1.575884485,2.615542866
8.686,1.57600672,2.61647711
8.687,1.576220264,2.617463446
8.688,1.576429683,2.618795873
8.689,1.576695216,2.619496125
8.69,1.576976087,2.621185683
8.691,1.577194616,2.621238164
8.692,1.577489273,2.622695991
8.693,1.577778438,2.623546652
8.694,1.578096656,2.624127967
8.695,1.578449379,2.625260618
8.696,1.578720793,2.626138108
8.697,1.578919187,2.627783481
8.698,1.579196526,2.628370505
8.699,1.57960382,2.62846395
8.7,1.579957341,2.629329257
8.701,1.580276307,2.62940065
8.702,1.580593436,2.629400061
8.703,1.58084886,2.630052755
8.704,1.581059551,2.630154596
8.705,1.581265993,2.631001083
8.706,1.581329033,2.631807868
8.707,1.581475561,2.632321557
8.708,1.581505215,2.633115631
8.709,1.58160435,2.633516948
8.71,1.58173945,2.633686325
8.711,1.581840445,2.635537956
8.712,1.581860678,2.635834665
8.713,1.581946719,2.635911187
8.714,1.581953687,2.636814904
8.715,1.582127482,2.637157095
8.716,1.582128318,2.637629907
8.717,1.582214981,2.638526113
8.718,1.582331209,2.638816007
8.719,1.582417435,2.639129817
8.72,1.582423534,2.640545773
8.721,1.582440705,2.640761119
8.722,1.582455949,2.641998216
8.723,1.582571353,2.642241205
8.724,1.582649207,2.642381225
8.725,1.582741523,2.642413935
8.726,1.582901029,2.643466283
8.727,1.582937982,2.643811826
8.728,1.58308417,2.644499946
8.729,1.583414275,2.644983943
8.73,1.583552779,2.646357278
8.731,1.583882401,2.646622964
8.732,1.583937687,2.6472218
8.733,1.584283535,2.648204809
8.734,1.58465747,2.649337818
8.735,1.584859245,2.650472065
8.736,1.584940818,2.650598938
8.737,1.58533826,2.651545357
8.738,1.585624988,2.651887092
8.739,1.585774618,2.652088395
8.74,1.585855281,2.652849474
8.741,1.586209843,2.653223463
8.742,1.586461291,2.653645756
8.743,1.586852057,2.655163233
8.744,1.587107183,2.656088996
8.745,1.587340377,2.656248634
8.746,1.587629499,2.656540162
8.747,1.587912244,2.657935638
8.748,1.58829634,2.658097915
8.749,1.588626894,2.658215665
8.75,1.588789015,2.658705606
8.751,1.589092974,2.659841217
8.752,1.589366737,2.659964451
8.753,1.589649715,2.660439002
8.754,1.589947359,2.661164045
8.755,1.590233962,2.661380017
8.756,1.590539952,2.661475832
8.757,1.590875895,2.661626442
8.758,1.591171059,2.66181791
8.759,1.591427007,2.662262084
8.76,1.591625079,2.662568523
8.761,1.591937558,2.664367459
8.762,1.59217988,2.664521089
8.763,1.592520943,2.664828891
8.764,1.592939236,2.664899089
8.765,1.593254512,2.665719711
8.766,1.593559209,2.666647927
8.767,1.593800328,2.667700186
8.768,1.594103522,2.66788904
8.769,1.594483363,2.668118704
8.77,1.594771473,2.668191704
8.771,1.595054333,2.668556868
8.772,1.595414477,2.668681964
8.773,1.595733009,2.668790349
8.774,1.595958587,2.668886742
8.775,1.59609955,2.669053936
8.776,1.596294215,2.669192701
8.777,1.596555629,2.669331718
8.778,1.596685188,2.669373765
8.779,1.596958895,2.669716104
8.78,1.597163731,2.669976676
8.781,1.597339,2.67019012
8.782,1.597516099,2.670356368
8.783,1.597790502,2.670425604
8.784,1.598015996,2.670537975
8.785,1.598313971,2.670665581
8.786,1.598492156,2.671628291
8.787,1.598613191,2.671974152
8.788,1.598806831,2.672084208
8.789,1.598928482,2.672132858
8.79,1.599169773,2.672262201
8.791,1.59924924,2.672499244
8.792,1.599457972,2.672974924
8.793,1.599507167,2.673341456
8.794,1.599581508,2.67394703
8.795,1.599743162,2.674506694
8.796,1.599849531,2.674724269
8.797,1.599969467,2.67479815
8.798,1.600110272,2.674836312
8.799,1.600255894,2.675426728
8.8,1.600355026,2.676229924
8.801,1.600520671,2.676245082
8.802,1.600675204,2.676407122
8.803,1.600798999,2.676483806
8.804,1.601085118,2.676820777
8.805,1.601367513,2.677346426
8.806,1.601630038,2.678298736
8.807,1.601794418,2.679090347
8.808,1.601887956,2.680139109
8.809,1.602101248,2.680569145
8.81,1.602413816,2.681646983
8.811,1.602681193,2.681614605
8.812,1.602941991,2.682061191
8.813,1.603326788,2.682034136
8.814,1.603623608,2.681963673
8.815,1.603839582,2.682214102
8.816,1.604182564,2.68222811
8.817,1.60453086,2.682306899
8.818,1.604806422,2.682552576
8.819,1.605101876,2.682822476
8.82,1.605478897,2.683046194
8.821,1.605813372,2.683156106
8.822,1.606270564,2.683430836
8.823,1.606513345,2.683599171
8.824,1.60683354,2.683830275
8.825,1.607099452,2.684193476
8.826,1.60742659,2.684353379
8.827,1.607627804,2.684567079
8.828,1.608050367,2.68469081
8.829,1.608359343,2.684787777
8.83,1.608653511,2.684797219
8.831,1.608996937,2.684861884
8.832,1.609217545,2.684923537
8.833,1.609555556,2.684949568
8.834,1.609839303,2.684982591
8.835,1.610134036,2.685014367
8.836,1.61051312,2.685084237
8.837,1.610949052,2.685178341
8.838,1.611263027,2.685218435
8.839,1.611659593,2.685276754
8.84,1.611908504,2.685306437
8.841,1.612161571,2.685349464
8.842,1.612333386,2.685375169
8.843,1.612423397,2.685362549
8.844,1.612671844,2.685376557
8.845,1.612911394,2.685433673
8.846,1.613259124,2.68554454
8.847,1.613570472,2.68564287
8.848,1.613875914,2.68565232
8.849,1.614195718,2.685715461
8.85,1.614498286,2.685775476
8.851,1.614572832,2.685877369
8.852,1.614945542,2.685950443
8.853,1.615247819,2.686011839
8.854,1.615406693,2.686087532
8.855,1.615581448,2.686155428
8.856,1.615975917,2.686294135
8.857,1.616173663,2.686341149
8.858,1.61649671,2.686346409
8.859,1.61680129,2.686341799
8.86,1.617191841,2.686334238
8.861,1.617605914,2.686337024
8.862,1.617922199,2.686415745
8.863,1.618011468,2.686530969
8.864,1.618395389,2.686678318
8.865,1.618742572,2.686712265
8.866,1.618985058,2.686877813
8.867,1.619205843,2.68695708
8.868,1.619332464,2.686919962
8.869,1.619617451,2.686908368
8.87,1.619819425,2.687014183
8.871,1.61985611,2.68703549
8.872,1.620059261,2.6871404
8.873,1.620187045,2.687166622
8.874,1.620317735,2.687176159
8.875,1.620554628,2.687150381
8.876,1.620739675,2.687169596
8.877,1.62095417,2.687224917
8.878,1.621086305,2.687234272
8.879,1.62120537,2.687295925
8.88,1.621360358,2.687324629
8.881,1.621627712,2.687348877
8.882,1.621683336,2.687356955
8.883,1.621707976,2.687415972
8.884,1.621844382,2.687499582
8.885,1.622067829,2.687554901
8.886,1.6221735,2.687669535
8.887,1.622375248,2.687738916
8.888,1.622578382,2.687840245
8.889,1.622792792,2.687876151
8.89,1.623022907,2.687944301
8.891,1.623171824,2.68798672
8.892,1.623248699,2.688120922
8.893,1.623291063,2.688191761
8.894,1.623439359,2.688299022
8.895,1.623618947,2.688415533
8.896,1.623886231,2.688522935
8.897,1.624190596,2.688636763
8.898,1.62442117,2.688709557
8.899,1.624708936,2.688818173
8.9,1.62500214,2.688889219
8.901,1.625166369,2.68891641
8.902,1.625346335,2.689011386
8.903,1.625557547,2.689107667
8.904,1.625830194,2.689195379
8.905,1.626081306,2.689299631
8.906,1.626308436,2.689258624
8.907,1.626637733,2.6892515
8.908,1.626837763,2.68929094
8.909,1.627061894,2.689393378
8.91,1.627368012,2.689427412
8.911,1.627577134,2.689435126
8.912,1.627873106,2.689504863
8.913,1.628026936,2.68958922
8.914,1.628267628,2.689777723
8.915,1.628443142,2.689948396
8.916,1.628723796,2.690029743
8.917,1.628924199,2.690181079
8.918,1.629056867,2.690269413
8.919,1.629382656,2.690337585
8.92,1.629666415,2.690465035
8.921,1.629952445,2.690602346
8.922,1.630200845,2.690689833
8.923,1.63053128,2.690777534
8.924,1.630743836,2.690903135
8.925,1.63090652,2.691144027
8.926,1.631076808,2.691296359
8.927,1.631175698,2.691420716
8.928,1.631325056,2.691568108
8.929,1.631500289,2.691711357
8.93,1.631556122,2.691847488
8.931,1.631617045,2.692001029
8.932,1.631683838,2.692172081
8.933,1.63180664,2.692301143
8.934,1.631966852,2.692391061
8.935,1.632194928,2.692551564
8.936,1.632330116,2.692715164
8.937,1.632397028,2.692887655
8.938,1.632551889,2.693007306
8.939,1.632793327,2.693140448
8.94,1.63302146,2.693312285
8.941,1.633269426,2.693447632
8.942,1.633540314,2.693534454
8.943,1.633893922,2.693605091
8.944,1.634014044,2.693597545
8.945,1.634248013,2.693722808
8.946,1.634616307,2.693798604
8.947,1.634798092,2.693881879
8.948,1.634978678,2.693989245
8.949,1.635298985,2.694065798
8.95,1.635506816,2.694256265
8.951,1.635634635,2.694375045
8.952,1.635988645,2.694476993
8.953,1.636490699,2.694576424
8.954,1.636746384,2.69459493
8.955,1.637079751,2.694611694
8.956,1.637405615,2.69476167
8.957,1.637779162,2.69493981
8.958,1.638094321,2.695033217
8.959,1.638252741,2.695187051
8.96,1.638557714,2.695259327
8.961,1.638762143,2.695379676
8.962,1.638938451,2.695596506
8.963,1.639032634,2.695781142
8.964,1.639082826,2.69590742
8.965,1.639168731,2.695979667
8.966,1.639290653,2.696068217
8.967,1.639626719,2.696143185
8.968,1.639869146,2.696201207
8.969,1.64002214,2.696310847
8.97,1.640226771,2.696446871
8.971,1.640473705,2.696520452
8.972,1.64082273,2.696632079
8.973,1.64111843,2.696699691
8.974,1.64133635,2.696823737
8.975,1.641618304,2.696943613
8.976,1.641801484,2.697094453
8.977,1.641943032,2.697234314
8.978,1.642017872,2.697348037
8.979,1.642115711,2.697509357
8.98,1.642262963,2.697613477
8.981,1.642386611,2.69776835
8.982,1.642522873,2.697853482
8.983,1.642570239,2.697937876
