Pose/Time (ns),Z100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Z3932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397
0.61,1.49203257,0.660941488,1.042728473
0.611,1.496082689,0.661152715,1.042957469
0.612,1.496141267,0.661367732,1.043136009
0.613,1.496402367,0.661459667,1.043088448
0.614,1.496721198,0.661651603,1.043095003
0.615,1.496881065,0.662012957,1.042999821
0.616,1.496851482,0.662241688,1.043124048
0.617,1.496996465,0.662496863,1.043462067
0.618,1.497242499,0.66271693,1.043615883
0.619,1.497250632,0.662777553,1.043810474
0.62,1.497618256,0.663137072,1.043890355
0.621,1.497593517,0.663386953,1.043979908
0.622,1.497766732,0.663607124,1.044004544
0.623,1.497600741,0.663637064,1.044339218
0.624,1.498093205,0.663439929,1.044579561
0.625,1.498227009,0.663406448,1.044999186
0.626,1.498712733,0.663420588,1.045270132
0.627,1.499328633,0.663407447,1.04553827
0.628,1.499247064,0.663483897,1.045630177
0.629,1.499115174,0.663547156,1.045899473
0.63,1.501692863,0.663790807,1.046065418
0.631,1.501646249,0.663746038,1.046379501
0.632,1.501623138,0.663845419,1.046834322
0.633,1.501511882,0.664091481,1.047490526
0.634,1.501605279,0.664145778,1.047783441
0.635,1.501820396,0.664064448,1.048030587
0.636,1.502095114,0.664209017,1.048325044
0.637,1.507226729,0.664475961,1.048566191
0.638,1.507522901,0.664391901,1.048966876
0.639,1.507749059,0.664365473,1.04926061
0.64,1.510529172,0.664411914,1.049569515
0.641,1.511006866,0.664314233,1.050089126
0.642,1.511388945,0.664421568,1.050355852
0.643,1.511581349,0.66447061,1.050745169
0.644,1.512001399,0.664306073,1.05103559
0.645,1.512443372,0.664198915,1.051569644
0.646,1.51243353,0.66432681,1.052054394
0.647,1.512511361,0.664611855,1.052302237
0.648,1.512381098,0.664875437,1.052592539
0.649,1.512522691,0.665109637,1.052892005
0.65,1.512666097,0.665132755,1.053375431
0.651,1.513167569,0.665363063,1.053800136
0.652,1.513657393,0.665469741,1.054178235
0.653,1.513906756,0.665431896,1.054419063
0.654,1.514545639,0.665541082,1.054994225
0.655,1.515320244,0.665571735,1.055353348
0.656,1.51566324,0.66571667,1.055594931
0.657,1.516034315,0.665956534,1.056062102
0.658,1.516241528,0.665760225,1.056623353
0.659,1.516951599,0.665812238,1.057032707
0.66,1.517089588,0.666226449,1.057568669
0.661,1.517229712,0.666380538,1.058043525
0.662,1.517967278,0.66624529,1.058499382
0.663,1.518431251,0.666379017,1.058720861
0.664,1.519012066,0.666369492,1.059255454
0.665,1.519041284,0.666500387,1.059888637
0.666,1.519364486,0.666502564,1.060540741
0.667,1.519790793,0.666934092,1.06104671
0.668,1.520384388,0.667274638,1.06147809
0.669,1.521308913,0.667136635,1.061912198
0.67,1.521541453,0.667176264,1.062280668
0.671,1.521889715,0.667341272,1.062861424
0.672,1.522330535,0.667375209,1.062997903
0.673,1.522858897,0.667391806,1.063213953
0.674,1.523673343,0.66725475,1.063679671
0.675,1.524106395,0.667214527,1.064076813
0.676,1.524735297,0.667422229,1.064704384
0.677,1.525204514,0.667202749,1.065250465
0.678,1.525440453,0.667365732,1.066176577
0.679,1.525749522,0.667433912,1.066651393
0.68,1.526800542,0.667613758,1.067268662
0.681,1.527246589,0.667746546,1.067803911
0.682,1.527680639,0.667627173,1.068392993
0.683,1.527829881,0.667276693,1.068991806
0.684,1.528334171,0.667171125,1.069308263
0.685,1.528976462,0.667095849,1.06982342
0.686,1.529551934,0.66680667,1.070299667
0.687,1.530370082,0.666537323,1.070670851
0.688,1.531152875,0.66605312,1.070942908
0.689,1.531468957,0.665818709,1.071427994
0.69,1.531528801,0.665471074,1.072004452
0.691,1.532113508,0.665352333,1.072629839
0.692,1.537074219,0.665272694,1.073388629
0.693,1.543920216,0.66520088,1.07420343
0.694,1.543927799,0.664981734,1.074808503
0.695,1.544127091,0.664842915,1.075407614
0.696,1.551972705,0.664454409,1.075791662
0.697,1.551995647,0.664115957,1.076493897
0.698,1.552239767,0.663886418,1.076996252
0.699,1.552622658,0.663599626,1.077402842
0.7,1.552688901,0.663508251,1.077807681
0.701,1.553145704,0.663593335,1.078194018
0.702,1.55353089,0.663612542,1.078968571
0.703,1.55327024,0.663781784,1.079385671
0.704,1.553131884,0.663687242,1.079885224
0.705,1.553280945,0.663730428,1.0803001
0.706,1.553407808,0.663878819,1.081009266
0.707,1.553460361,0.66395507,1.081574384
0.708,1.553319783,0.664092572,1.082276568
0.709,1.553772923,0.664326639,1.082757547
0.71,1.553850371,0.664433368,1.08299667
0.711,1.554192235,0.664574741,1.083215606
0.712,1.554733432,0.664768424,1.083524639
0.713,1.555032051,0.664917512,1.083934975
0.714,1.555491612,0.665160148,1.084370435
0.715,1.555639494,0.665239092,1.08481846
0.716,1.555851093,0.665478208,1.085596699
0.717,1.555698633,0.665832833,1.086146129
0.718,1.555707076,0.665951104,1.086960819
0.719,1.555966527,0.666205981,1.087680948
0.72,1.556356396,0.666440165,1.088378138
0.721,1.556535375,0.666335666,1.088595419
0.722,1.55666678,0.666290427,1.088868003
0.723,1.557039218,0.666291528,1.089161495
0.724,1.557204748,0.666120394,1.089612179
0.725,1.557193978,0.666090853,1.09014728
0.726,1.557328654,0.666093619,1.090485507
0.727,1.557220715,0.666095472,1.090809796
0.728,1.557120892,0.666353892,1.091018648
0.729,1.557551697,0.666484385,1.091458878
0.73,1.557512115,0.666584568,1.09162454
0.731,1.557971389,0.666757673,1.092134646
0.732,1.558816369,0.667068744,1.092655803
0.733,1.559425,0.667261536,1.096634376
0.734,1.559861133,0.66734668,1.096927796
0.735,1.56016779,0.667215341,1.097288273
0.736,1.56058624,0.667119469,1.097819695
0.737,1.56052849,0.667128499,1.098568272
0.738,1.561275461,0.667083065,1.099064826
0.739,1.561219449,0.666909265,1.0993081
0.74,1.561549908,0.66750012,1.099444913
0.741,1.561583154,0.667380754,1.099698838
0.742,1.561648391,0.667565202,1.099867051
0.743,1.565379251,0.667576606,1.099856608
0.744,1.56493882,0.667619681,1.09985785
0.745,1.565101377,0.667672631,1.099751699
0.746,1.56552142,0.667784619,1.099786235
0.747,1.565903085,0.667938061,1.100009402
0.748,1.566750156,0.667971232,1.100365927
0.749,1.566654704,0.668153217,1.100862337
0.75,1.567295622,0.668480113,1.101318824
0.751,1.567812432,0.668612147,1.101650547
0.752,1.568635312,0.668743753,1.101819391
0.753,1.569469273,0.668684457,1.101754912
0.754,1.569646661,0.668661766,1.102029996
0.755,1.569568252,0.668779238,1.102451183
0.756,1.569615616,0.668821655,1.103077335
0.757,1.570130462,0.668875288,1.103373784
0.758,1.570252056,0.668905311,1.103954286
0.759,1.570455166,0.668928806,1.104544283
0.76,1.571048302,0.668968234,1.105050815
0.761,1.571174935,0.669015013,1.105288019
0.762,1.571490392,0.669003128,1.105697548
0.763,1.572120211,0.669053442,1.10614392
0.764,1.572360215,0.669058657,1.10661178
0.765,1.573092077,0.669114977,1.107058094
0.766,1.573573684,0.669126525,1.107588565
0.767,1.574104348,0.66913642,1.107916031
0.768,1.574647427,0.669375284,1.108194041
0.769,1.574959216,0.669191861,1.108548126
0.77,1.575386429,0.669192167,1.109152976
0.771,1.576267755,0.669266547,1.109365057
0.772,1.57672039,0.669207572,1.110105421
0.773,1.577998863,0.669267403,1.110573939
0.774,1.578581144,0.669556108,1.110798621
0.775,1.579700906,0.66982652,1.110864585
0.776,1.580328941,0.669760753,1.111184449
0.777,1.580853703,0.669615471,1.111508621
0.778,1.581585549,0.669795368,1.11164024
0.779,1.582327512,0.670021853,1.111868733
0.78,1.582966867,0.670096085,1.112113801
0.781,1.583598286,0.670264268,1.112324233
0.782,1.587488496,0.670373014,1.112335374
0.783,1.587886314,0.670491292,1.112635957
0.784,1.588814685,0.670625002,1.113236398
0.785,1.58907634,0.670567023,1.113659667
0.786,1.589395153,0.670611822,1.113921787
0.787,1.59011996,0.670681088,1.114153101
0.788,1.590864629,0.670831705,1.114600197
0.789,1.591587792,0.670791179,1.115053971
0.79,1.592562772,0.670923373,1.115488384
0.791,1.593364706,0.671153579,1.115621769
0.792,1.59447186,0.671342245,1.115787971
0.793,1.595425006,0.671487147,1.116310866
0.794,1.595968431,0.671680316,1.116768242
0.795,1.596354211,0.671978415,1.117262709
0.796,1.596978184,0.672282412,1.117702343
0.797,1.597384846,0.672638614,1.118074047
0.798,1.598135557,0.672987581,1.118203886
0.799,1.598921128,0.673241252,1.118251851
0.8,1.599707777,0.673496322,1.118287116
0.801,1.600546454,0.673770979,1.118301843
0.802,1.600812742,0.674109048,1.118214993
0.803,1.600903863,0.674435082,1.118139119
0.804,1.601358365,0.674795096,1.117998632
0.805,1.602200567,0.675024499,1.118141231
0.806,1.602994322,0.675276064,1.118294397
0.807,1.60368664,0.675386958,1.119753039
0.808,1.604304268,0.675515931,1.120418124
0.809,1.604733665,0.675856162,1.120826544
0.81,1.605834058,0.676061021,1.121033416
0.811,1.606745518,0.67625903,1.121348766
0.812,1.607499971,0.676389147,1.121698016
0.813,1.608825441,0.676716581,1.122070152
0.814,1.609228454,0.676866955,1.122390546
0.815,1.610082673,0.677192688,1.122860374
0.816,1.610733629,0.677314507,1.123110998
0.817,1.611733877,0.677565037,1.123220787
0.818,1.612587385,0.677911465,1.12332593
0.819,1.613152327,0.678325151,1.123561177
0.82,1.613577495,0.678731191,1.123978554
0.821,1.614005193,0.67885494,1.124208429
0.822,1.614400904,0.679142985,1.124545575
0.823,1.614962997,0.679340691,1.125003639
0.824,1.614882471,0.679541382,1.125370516
0.825,1.615483805,0.679725742,1.125787578
0.826,1.616455672,0.679904078,1.126251479
0.827,1.6175427,0.680071644,1.126771906
0.828,1.618346185,0.680220947,1.127277487
0.829,1.619073146,0.680565147,1.127862931
0.83,1.619774621,0.680902071,1.128144524
0.831,1.620612333,0.681294308,1.128460557
0.832,1.621639386,0.681472112,1.128700405
0.833,1.622428454,0.681900869,1.129070103
0.834,1.623106528,0.682267973,1.129244486
0.835,1.624088631,0.68260919,1.129298271
0.836,1.624645553,0.682930105,1.130069328
0.837,1.625014019,0.683192531,1.130603689
0.838,1.625232326,0.683506027,1.131399375
0.839,1.625560123,0.683756355,1.132091942
0.84,1.6263854,0.684037698,1.132702195
0.841,1.627064839,0.684361352,1.13336059
0.842,1.627506374,0.684651268,1.13376293
0.843,1.628411733,0.684937841,1.13395267
0.844,1.628670355,0.685276255,1.134304884
0.845,1.629245374,0.68558241,1.134503243
0.846,1.629339839,0.685909618,1.134769602
0.847,1.629498923,0.686139898,1.134688887
0.848,1.629548578,0.686418421,1.134779747
0.849,1.63022525,0.686829382,1.134756631
0.85,1.630088342,0.687141513,1.134873174
0.851,1.630518857,0.687324113,1.134948738
0.852,1.631397025,0.687401167,1.135035267
0.853,1.63196,0.687659195,1.135242951
0.854,1.632720359,0.687948344,1.135513996
0.855,1.633883361,0.688096306,1.136204551
0.856,1.635125372,0.688320212,1.136709127
0.857,1.636281537,0.688390453,1.137527675
0.858,1.637179565,0.688616312,1.13840692
0.859,1.638508878,0.688921594,1.139075034
0.86,1.639411072,0.689146596,1.139769118
0.861,1.640405289,0.689345368,1.140402389
0.862,1.641402446,0.689723217,1.140982083
0.863,1.642272318,0.690012324,1.141369038
0.864,1.643034411,0.690188504,1.141744487
0.865,1.643867534,0.690325081,1.142111081
0.866,1.644351381,0.690420058,1.142232077
0.867,1.645139417,0.690594249,1.14284662
0.868,1.645688661,0.690715547,1.143526305
0.869,1.646197776,0.690959749,1.143970157
0.87,1.647294627,0.691241113,1.144541995
0.871,1.648178214,0.691539234,1.145213644
0.872,1.648879465,0.691755914,1.145887507
0.873,1.649545687,0.691955003,1.146601024
0.874,1.649504553,0.692027396,1.147122002
0.875,1.650443891,0.692234875,1.147789288
0.876,1.650816333,0.692361998,1.148432165
0.877,1.651403203,0.692492322,1.149005597
0.878,1.652555642,0.692624492,1.149639821
0.879,1.653575288,0.692759573,1.149928609
0.88,1.654568247,0.692934825,1.150519022
0.881,1.655826751,0.693101106,1.151255321
0.882,1.656629659,0.693376652,1.151803154
0.883,1.657521485,0.693540089,1.15227905
0.884,1.658115387,0.693642431,1.152819618
0.885,1.658965928,0.693737022,1.153316071
0.886,1.660536812,0.693802451,1.15377756
0.887,1.662284282,0.694019134,1.154056013
0.888,1.663631746,0.694158164,1.154392709
0.889,1.664841185,0.694384995,1.154935342
0.89,1.665407579,0.694519793,1.155481932
0.891,1.66657219,0.694579616,1.15583995
0.892,1.667872816,0.694778872,1.15610852
0.893,1.668547388,0.694945311,1.156633809
0.894,1.669822802,0.695081163,1.157095648
0.895,1.670387442,0.695159129,1.157799907
0.896,1.671136073,0.695459167,1.158297675
0.897,1.671519332,0.695637209,1.15877723
0.898,1.672427581,0.695863882,1.159113404
0.899,1.672847103,0.696021727,1.159617066
0.9,1.673236482,0.696160205,1.160307499
0.901,1.673829233,0.696392308,1.160664906
0.902,1.674399545,0.696624359,1.16116837
0.903,1.674905987,0.697025151,1.161512196
0.904,1.675568671,0.697419113,1.16201957
0.905,1.676165243,0.697779738,1.162476639
0.906,1.67761855,0.69808599,1.162585522
0.907,1.678655906,0.69845117,1.163100843
0.908,1.679857925,0.698746271,1.163396831
0.909,1.680457636,0.699080243,1.163666618
0.91,1.680938505,0.699265021,1.164087425
0.911,1.681623608,0.699332507,1.164551971
0.912,1.682047331,0.699429139,1.165343244
0.913,1.682929758,0.69954356,1.165995005
0.914,1.68386654,0.69984345,1.166640427
0.915,1.685064327,0.699923251,1.167236235
0.916,1.68563758,0.70004762,1.167637833
0.917,1.686137394,0.700195031,1.16798037
0.918,1.686961617,0.700399527,1.168241361
0.919,1.687342129,0.700663445,1.168687683
0.92,1.688192195,0.700792026,1.169147875
0.921,1.688826736,0.700941694,1.169370079
0.922,1.689237714,0.701036699,1.169629463
0.923,1.68984666,0.701244795,1.169885278
0.924,1.690834133,0.701408955,1.170132726
0.925,1.691842709,0.701564052,1.170317002
0.926,1.692864276,0.70165757,1.170571479
0.927,1.695007448,0.701789557,1.17084683
0.928,1.69586024,0.70190609,1.170996207
0.929,1.69858836,0.702044318,1.171282648
0.93,1.699143985,0.702354578,1.171486637
0.931,1.701798556,0.702558222,1.171638341
0.932,1.702841924,0.702652051,1.171831882
0.933,1.703370805,0.702793479,1.172035607
0.934,1.704131551,0.702953014,1.172181327
0.935,1.704711014,0.703079157,1.172730151
0.936,1.70546007,0.703240177,1.172876234
0.937,1.706438947,0.703428423,1.173017461
0.938,1.706951088,0.703594754,1.173531831
0.939,1.707422261,0.70381135,1.173717462
0.94,1.707714713,0.703942498,1.17377487
0.941,1.708006081,0.70417528,1.17401752
0.942,1.708883884,0.704466553,1.174521908
0.943,1.709496903,0.704672021,1.174784277
0.944,1.710183517,0.704892104,1.175182941
0.945,1.710622998,0.705145063,1.17557362
0.946,1.711220681,0.705367767,1.175746981
0.947,1.711347627,0.705613975,1.175854916
0.948,1.713500788,0.705804974,1.176019969
0.949,1.713659423,0.705931863,1.176287054
0.95,1.714454428,0.706242114,1.176448235
0.951,1.714867553,0.706472216,1.176919603
0.952,1.715513436,0.706691316,1.17714856
0.953,1.716089675,0.706965687,1.177421094
0.954,1.716394258,0.707092644,1.177543697
0.955,1.717640769,0.707351761,1.177688238
0.956,1.719319329,0.707660042,1.177837759
0.957,1.720483255,0.707875604,1.178067091
0.958,1.721062909,0.708075077,1.178070872
0.959,1.721925964,0.708263491,1.178385351
0.96,1.722481537,0.708582022,1.17865645
0.961,1.722983765,0.708710003,1.179065922
0.962,1.723995051,0.708948413,1.179323541
0.963,1.725594136,0.709086702,1.179587612
0.964,1.726065575,0.709432847,1.179686034
0.965,1.726662292,0.709931454,1.179919789
0.966,1.727328198,0.710309976,1.180293594
0.967,1.72772716,0.710675377,1.180661609
0.968,1.728886241,0.710865701,1.181008051
0.969,1.73009219,0.71120302,1.18130752
0.97,1.731612213,0.711540082,1.18147998
0.971,1.732416119,0.711890161,1.181956523
0.972,1.733712672,0.712050509,1.182289041
0.973,1.735277748,0.712276902,1.182465348
0.974,1.736115016,0.7123751,1.182934372
0.975,1.739880555,0.7126052,1.183260037
0.976,1.741200834,0.712878536,1.183413798
0.977,1.742735297,0.713112528,1.183691155
0.978,1.743728861,0.713370701,1.183980815
0.979,1.744606277,0.713630042,1.18433933
0.98,1.746137453,0.713968134,1.184530493
0.981,1.74744422,0.714256277,1.184949249
0.982,1.748752027,0.714605691,1.185240802
0.983,1.749717917,0.715004967,1.185484436
0.984,1.750490463,0.715283087,1.185773841
0.985,1.750954146,0.715415854,1.185956442
0.986,1.751512923,0.715763508,1.186268305
0.987,1.75282805,0.716091496,1.186519065
0.988,1.753331475,0.716354658,1.18675685
0.989,1.753741635,0.716639651,1.186903824
0.99,1.754365567,0.716669003,1.187020856
0.991,1.754847572,0.716888683,1.187184907
0.992,1.75519486,0.717168424,1.187389185
0.993,1.756374821,0.717405156,1.187625337
0.994,1.756606562,0.717682086,1.187845055
0.995,1.758168839,0.717715152,1.188534286
0.996,1.758804909,0.717983192,1.188798622
0.997,1.759671862,0.718173792,1.188957835
0.998,1.760678135,0.718437867,1.189346794
0.999,1.762223201,0.718759509,1.189393394
1,1.763410392,0.719010531,1.189560941
1.001,1.764082881,0.719140241,1.189702208
1.002,1.765400674,0.719493124,1.189913613
1.003,1.766218768,0.719693129,1.190012262
1.004,1.767257171,0.719935357,1.190117646
1.005,1.76814785,0.720198016,1.190311497
1.006,1.768974928,0.720430755,1.190711142
1.007,1.76996053,0.720697553,1.191025596
1.008,1.770764068,0.720972612,1.191149361
1.009,1.77169273,0.721294344,1.19137722
1.01,1.772948452,0.72165576,1.191650539
1.011,1.773617454,0.722007528,1.191816093
1.012,1.774512214,0.722360849,1.191972626
1.013,1.77491294,0.722747612,1.192265067
1.014,1.775464643,0.722992489,1.193176514
1.015,1.776010478,0.723227978,1.193311759
1.016,1.776736183,0.723487607,1.19343562
1.017,1.777362339,0.723850756,1.19363569
1.018,1.777805228,0.724135428,1.193688561
1.019,1.778849664,0.724458786,1.193816046
1.02,1.779957131,0.724752917,1.194059123
1.021,1.78058479,0.724989291,1.19395386
1.022,1.781454617,0.72528578,1.193918637
1.023,1.78182648,0.725490835,1.193964602
1.024,1.782238192,0.725762861,1.194049225
1.025,1.783415256,0.725991354,1.19421083
1.026,1.784041118,0.726235376,1.194425358
1.027,1.784529148,0.726474682,1.194883402
1.028,1.784844098,0.726724424,1.194827275
1.029,1.785761009,0.72706363,1.195491562
1.03,1.786260199,0.72731152,1.195569314
1.031,1.787502588,0.727650086,1.195806916
1.032,1.788678756,0.727913735,1.196025731
1.033,1.789184952,0.728219364,1.196218251
1.034,1.789644257,0.728549699,1.196334992
1.035,1.791153356,0.728969431,1.196256303
1.036,1.792396489,0.729316829,1.196283587
1.037,1.793326675,0.729624913,1.196260182
1.038,1.793859092,0.729928024,1.196298168
1.039,1.794907305,0.730240276,1.196432864
1.04,1.796245425,0.730671404,1.196441227
1.041,1.796853939,0.731049692,1.196632453
1.042,1.79735008,0.731448935,1.196752347
1.043,1.798024778,0.731594098,1.196794791
1.044,1.798711277,0.73200341,1.196849835
1.045,1.799472791,0.732179982,1.196822311
1.046,1.799806529,0.732351054,1.196623365
1.047,1.800675627,0.732463582,1.196452341
1.048,1.801501434,0.732808321,1.196245251
1.049,1.803103991,0.733036227,1.196015372
1.05,1.804101304,0.733269321,1.195957142
1.051,1.804641027,0.733658638,1.195972864
1.052,1.805443391,0.734111749,1.196047862
1.053,1.806376106,0.734303376,1.196339301
1.054,1.806881218,0.734602704,1.196658309
1.055,1.807678148,0.734894893,1.196865001
1.056,1.808940593,0.735161019,1.196672923
1.057,1.809709669,0.735454099,1.196761764
1.058,1.811276096,0.735727516,1.196895434
1.059,1.811964051,0.736129468,1.197329678
1.06,1.812653812,0.736403736,1.197780273
1.061,1.814999275,0.736683081,1.198129784
1.062,1.815806772,0.736888898,1.198394163
1.063,1.816442425,0.737160847,1.198672032
1.064,1.817558204,0.73751841,1.19901761
1.065,1.818229541,0.737806802,1.199535504
1.066,1.818852969,0.738011259,1.199754496
1.067,1.819130077,0.73824481,1.200062723
1.068,1.819703695,0.738509489,1.20045116
1.069,1.820086815,0.738563224,1.200728713
1.07,1.821304093,0.738610974,1.201116947
1.071,1.822234293,0.738889004,1.201267473
1.072,1.823449058,0.739050901,1.201538229
1.073,1.824351712,0.739252573,1.201850542
1.074,1.824770886,0.739460654,1.202126545
1.075,1.826024207,0.739693248,1.202205544
1.076,1.826973708,0.73995681,1.202347543
1.077,1.82751356,0.740354623,1.202656431
