Pose/Time (ns),Pose 1: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,Pose  2: PersScore 0.291 PoseScore 3.460 DockingScore -12.701
0.855,1.136204551,1.84062719
0.856,1.136709127,1.841601536
0.857,1.137527675,1.842538078
0.858,1.13840692,1.843428015
0.859,1.139075034,1.844101301
0.86,1.139769118,1.844637105
0.861,1.140402389,1.845536572
0.862,1.140982083,1.846511344
0.863,1.141369038,1.847164671
0.864,1.141744487,1.847704783
0.865,1.142111081,1.848405867
0.866,1.142232077,1.849191687
0.867,1.14284662,1.850586879
0.868,1.143526305,1.851725772
0.869,1.143970157,1.852509259
0.87,1.144541995,1.852953865
0.871,1.145213644,1.853510712
0.872,1.145887507,1.854340034
0.873,1.146601024,1.855072742
0.874,1.147122002,1.856116382
0.875,1.147789288,1.856929499
0.876,1.148432165,1.857802802
0.877,1.149005597,1.858473432
0.878,1.149639821,1.859404508
0.879,1.149928609,1.860215639
0.88,1.150519022,1.860863882
0.881,1.151255321,1.861305692
0.882,1.151803154,1.861956241
0.883,1.15227905,1.862828605
0.884,1.152819618,1.863502139
0.885,1.153316071,1.864053496
0.886,1.15377756,1.86467525
0.887,1.154056013,1.865553075
0.888,1.154392709,1.86635065
0.889,1.154935342,1.866952029
0.89,1.155481932,1.867737675
0.891,1.15583995,1.868400436
0.892,1.15610852,1.868954334
0.893,1.156633809,1.869630073
0.894,1.157095648,1.870212509
0.895,1.157799907,1.871119025
0.896,1.158297675,1.872287809
0.897,1.15877723,1.872969088
0.898,1.159113404,1.873629349
0.899,1.159617066,1.874559277
0.9,1.160307499,1.875322627
0.901,1.160664906,1.876457408
0.902,1.16116837,1.876871436
0.903,1.161512196,1.87770025
0.904,1.16201957,1.878590986
0.905,1.162476639,1.879598675
0.906,1.162585522,1.880493014
0.907,1.163100843,1.881283216
0.908,1.163396831,1.882233162
0.909,1.163666618,1.883064059
0.91,1.164087425,1.884105208
0.911,1.164551971,1.885194085
0.912,1.165343244,1.886430421
0.913,1.165995005,1.887211995
0.914,1.166640427,1.888337748
0.915,1.167236235,1.88925411
0.916,1.167637833,1.88971229
0.917,1.16798037,1.890861004
0.918,1.168241361,1.891627946
0.919,1.168687683,1.892461495
0.92,1.169147875,1.893236935
0.921,1.169370079,1.893757738
0.922,1.169629463,1.894628034
0.923,1.169885278,1.895104997
0.924,1.170132726,1.895973997
0.925,1.170317002,1.896696003
0.926,1.170571479,1.897500458
0.927,1.17084683,1.898109235
0.928,1.170996207,1.89870726
0.929,1.171282648,1.899665521
0.93,1.171486637,1.900649281
0.931,1.171638341,1.901356963
0.932,1.171831882,1.901904273
0.933,1.172035607,1.902605597
0.934,1.172181327,1.903448143
0.935,1.172730151,1.904167663
0.936,1.172876234,1.905008907
0.937,1.173017461,1.90576508
0.938,1.173531831,1.906678111
0.939,1.173717462,1.907491293
0.94,1.17377487,1.908496747
0.941,1.17401752,1.909310556
0.942,1.174521908,1.910429352
0.943,1.174784277,1.911099666
0.944,1.175182941,1.912559195
0.945,1.17557362,1.91371975
0.946,1.175746981,1.914883478
0.947,1.175854916,1.916117256
0.948,1.176019969,1.916926547
0.949,1.176287054,1.918211173
0.95,1.176448235,1.919257637
0.951,1.176919603,1.920278313
0.952,1.17714856,1.921404825
0.953,1.177421094,1.922491464
0.954,1.177543697,1.92376903
0.955,1.177688238,1.924847762
0.956,1.177837759,1.925867878
0.957,1.178067091,1.926790623
0.958,1.178070872,1.927658443
0.959,1.178385351,1.928438132
0.96,1.17865645,1.929743162
0.961,1.179065922,1.931425251
0.962,1.179323541,1.932457929
0.963,1.179587612,1.9333072
0.964,1.179686034,1.934659739
0.965,1.179919789,1.935581222
0.966,1.180293594,1.937362379
0.967,1.180661609,1.938598559
0.968,1.181008051,1.940083629
0.969,1.18130752,1.941486405
0.97,1.18147998,1.942038054
0.971,1.181956523,1.943114019
0.972,1.182289041,1.94430639
0.973,1.182465348,1.945027686
0.974,1.182934372,1.946379905
0.975,1.183260037,1.947372948
0.976,1.183413798,1.948123734
0.977,1.183691155,1.948911563
0.978,1.183980815,1.949999604
0.979,1.18433933,1.950693334
0.98,1.184530493,1.95153374
0.981,1.184949249,1.952074167
0.982,1.185240802,1.952849998
0.983,1.185484436,1.95375566
0.984,1.185773841,1.954678565
0.985,1.185956442,1.956005439
0.986,1.186268305,1.956550456
0.987,1.186519065,1.957481425
0.988,1.18675685,1.958651176
0.989,1.186903824,1.959413375
0.99,1.187020856,1.960349112
0.991,1.187184907,1.961158738
0.992,1.187389185,1.961879019
0.993,1.187625337,1.962667274
0.994,1.187845055,1.963365278
0.995,1.188534286,1.96437628
0.996,1.188798622,1.965187252
0.997,1.188957835,1.966207412
0.998,1.189346794,1.967683505
0.999,1.189393394,1.968738521
1,1.189560941,1.969803578
1.001,1.189702208,1.970434258
1.002,1.189913613,1.971612723
1.003,1.190012262,1.972152998
1.004,1.190117646,1.973016407
1.005,1.190311497,1.97640854
1.006,1.190711142,1.982454065
1.007,1.191025596,1.983110507
1.008,1.191149361,1.984153373
1.009,1.19137722,1.984967666
1.01,1.191650539,1.985893364
1.011,1.191816093,1.9869367
1.012,1.191972626,1.9878541
1.013,1.192265067,1.988108009
1.014,1.193176514,1.988720264
1.015,1.193311759,1.989107747
1.016,1.19343562,1.989738493
1.017,1.19363569,1.993034331
1.018,1.193688561,1.993338112
1.019,1.193816046,1.996825232
1.02,1.194059123,1.997387179
1.021,1.19395386,1.997839015
1.022,1.193918637,1.998456941
1.023,1.193964602,1.999150117
1.024,1.194049225,2.000135238
1.025,1.19421083,2.001209954
1.026,1.194425358,2.002180326
1.027,1.194883402,2.003176258
1.028,1.194827275,2.004101264
1.029,1.195491562,2.004838261
1.03,1.195569314,2.005594066
1.031,1.195806916,2.007088119
1.032,1.196025731,2.008203529
1.033,1.196218251,2.009015319
1.034,1.196334992,2.009961903
1.035,1.196256303,2.014398191
1.036,1.196283587,2.015283243
1.037,1.196260182,2.016383172
1.038,1.196298168,2.017459965
1.039,1.196432864,2.018785585
1.04,1.196441227,2.020251946
1.041,1.196632453,2.02150818
1.042,1.196752347,2.026165266
1.043,1.196794791,2.027308874
1.044,1.196849835,2.028432189
1.045,1.196822311,2.029328234
1.046,1.196623365,2.030139808
1.047,1.196452341,2.03070173
1.048,1.196245251,2.031719174
1.049,1.196015372,2.032478989
1.05,1.195957142,2.033441502
1.051,1.195972864,2.034272577
1.052,1.196047862,2.035208578
1.053,1.196339301,2.036374562
1.054,1.196658309,2.037465111
1.055,1.196865001,2.038852423
1.056,1.196672923,2.040081667
1.057,1.196761764,2.040665466
1.058,1.196895434,2.041564822
1.059,1.197329678,2.042587767
1.06,1.197780273,2.043830185
1.061,1.198129784,2.044822251
1.062,1.198394163,2.045945732
1.063,1.198672032,2.04699115
1.064,1.19901761,2.047942928
1.065,1.199535504,2.048801688
1.066,1.199754496,2.049903853
1.067,1.200062723,2.050614142
1.068,1.20045116,2.051170544
1.069,1.200728713,2.051947025
1.07,1.201116947,2.052869893
1.071,1.201267473,2.053657641
1.072,1.201538229,2.054593569
1.073,1.201850542,2.05551114
1.074,1.202126545,2.056692032
1.075,1.202205544,2.057833819
1.076,1.202347543,2.058512329
1.077,1.202656431,2.059630417
1.078,1.202789272,2.060255051
1.079,1.203111615,2.060882333
1.08,1.203546941,2.06802487
1.081,1.203839346,2.081645758
1.082,1.204241144,2.082275096
1.083,1.204871891,2.083095699
1.084,1.205143828,2.0837225
1.085,1.205359249,2.084448023
1.086,1.205606463,2.085089141
1.087,1.205857334,2.086032546
1.088,1.206322952,2.086809165
1.089,1.206630239,2.087110532
1.09,1.207050095,2.087435772
1.091,1.207473785,2.08793816
1.092,1.207855198,2.088586272
1.093,1.207930661,2.08927488
1.094,1.207838512,2.089827846
1.095,1.208062571,2.090523729
1.096,1.208147638,2.091355711
1.097,1.208412722,2.0918536
1.098,1.208622302,2.096039473
1.099,1.208822876,2.096952122
1.1,1.20949492,2.097431266
1.101,1.209735316,2.098254893
1.102,1.209688562,2.098719646
1.103,1.209774424,2.099571788
1.104,1.209809212,2.104052052
1.105,1.209958611,2.108559157
1.106,1.210251998,2.109627568
1.107,1.210412159,2.110086866
1.108,1.210567994,2.110938495
1.109,1.2107599,2.112146828
1.11,1.210773371,2.112983792
1.111,1.210883137,2.114186388
1.112,1.211289711,2.115140386
1.113,1.211408422,2.115943052
1.114,1.211628958,2.116675511
1.115,1.211615112,2.117496873
1.116,1.211639582,2.118417144
1.117,1.212037771,2.118820717
1.118,1.212191618,2.119326251
1.119,1.21267697,2.119631102
1.12,1.212909629,2.119992209
1.121,1.213156211,2.120510416
1.122,1.21349452,2.121014116
1.123,1.213847044,2.121505687
1.124,1.213991683,2.121891901
1.125,1.214148537,2.122361901
1.126,1.214459281,2.122917612
1.127,1.214850653,2.123551457
1.128,1.21514791,2.124742662
1.129,1.215499171,2.125424111
1.13,1.215817115,2.126316964
1.131,1.216227648,2.126998006
1.132,1.216696839,2.127542504
1.133,1.216958531,2.128161202
1.134,1.217329334,2.128849597
1.135,1.217598944,2.12986766
1.136,1.218171301,2.131012774
1.137,1.218792484,2.131767424
1.138,1.219233311,2.132543091
1.139,1.219700876,2.133273802
1.14,1.220047602,2.134188183
1.141,1.220420468,2.135036685
1.142,1.220763878,2.136301966
1.143,1.221155626,2.137381075
1.144,1.2213552,2.138475819
1.145,1.221421914,2.139612537
1.146,1.221710415,2.14061857
1.147,1.221923417,2.14146683
1.148,1.222296353,2.14299075
1.149,1.222503613,2.144063075
1.15,1.223022892,2.145142482
1.151,1.223611243,2.145897357
1.152,1.224207827,2.147017178
1.153,1.224593559,2.14765261
1.154,1.224833833,2.148279107
1.155,1.225911712,2.149264948
1.156,1.226339853,2.150523333
1.157,1.226755516,2.151352698
1.158,1.227197439,2.152201042
1.159,1.228295259,2.153161065
1.16,1.228796934,2.154336697
1.161,1.229114913,2.155337019
1.162,1.229524743,2.156299473
1.163,1.229944204,2.157359691
1.164,1.230421572,2.158217601
1.165,1.230782603,2.159371401
1.166,1.231159388,2.16005001
1.167,1.231425219,2.161403329
1.168,1.231501803,2.162647771
1.169,1.231559815,2.163614022
1.17,1.231865463,2.164394007
1.171,1.232165808,2.165744417
1.172,1.232540567,2.166744284
1.173,1.23268814,2.167637139
1.174,1.232752774,2.168412812
1.175,1.23301013,2.169073309
1.176,1.233205456,2.170131564
1.177,1.233623665,2.171426781
1.178,1.234006665,2.172378824
1.179,1.234212075,2.173547137
1.18,1.234290039,2.174652153
1.181,1.23434932,2.175558211
1.182,1.234494278,2.175907115
1.183,1.234474696,2.176739892
1.184,1.234426289,2.177907203
1.185,1.234501886,2.178955945
1.186,1.234563931,2.183321374
1.187,1.234529652,2.184535626
1.188,1.234557873,2.185305764
1.189,1.234707587,2.196608062
1.19,1.234753341,2.197382901
1.191,1.234996073,2.198369608
1.192,1.235232867,2.19916363
1.193,1.235346873,2.200145884
1.194,1.235454435,2.201055477
1.195,1.235660823,2.201787445
1.196,1.235797274,2.202575704
1.197,1.236097867,2.203651944
1.198,1.236234116,2.204449267
1.199,1.236535182,2.205450008
1.2,1.236842597,2.206254926
1.201,1.237110791,2.20713967
1.202,1.237274473,2.208025642
1.203,1.237562916,2.209127704
1.204,1.23781751,2.210286157
1.205,1.238215781,2.21117592
1.206,1.238436285,2.212388433
1.207,1.238613235,2.213462933
1.208,1.238993775,2.21447527
1.209,1.239311433,2.21561258
1.21,1.239691575,2.216942154
1.211,1.240101953,2.217779104
1.212,1.24045873,2.219073044
1.213,1.240652636,2.219792997
1.214,1.241006876,2.220353755
1.215,1.241300166,2.22126592
1.216,1.241540698,2.222413618
1.217,1.242015119,2.2231847
1.218,1.242415121,2.223944782
1.219,1.242790872,2.224683638
1.22,1.243012061,2.225770373
1.221,1.243252405,2.226962756
1.222,1.243602467,2.227578031
1.223,1.243683938,2.228562319
1.224,1.243808043,2.229811479
1.225,1.243946295,2.230438905
1.226,1.244070859,2.23113217
1.227,1.244096933,2.231949234
1.228,1.244101839,2.233105885
1.229,1.244068526,2.233951011
1.23,1.244327112,2.23494357
1.231,1.244629088,2.236111992
1.232,1.244751144,2.237175049
1.233,1.244957296,2.237839021
1.234,1.245231671,2.239071052
1.235,1.245500892,2.240138881
1.236,1.245557583,2.240701797
1.237,1.245826743,2.24170174
1.238,1.246087336,2.242342856
1.239,1.245935902,2.243120788
1.24,1.245919759,2.243656332
1.241,1.245928248,2.244473553
1.242,1.245823535,2.244969203
1.243,1.246091581,2.245438233
1.244,1.246262461,2.246421984
1.245,1.246442444,2.246862061
1.246,1.246706771,2.247464825
1.247,1.247065867,2.248607982
1.248,1.247347563,2.249591429
1.249,1.247358802,2.2503916
1.25,1.247708166,2.254508319
1.251,1.247968381,2.255066043
1.252,1.248009681,2.255589606
1.253,1.24804279,2.256367076
1.254,1.248203915,2.257250732
1.255,1.248161059,2.257935071
1.256,1.248171041,2.258835058
1.257,1.248258697,2.267003171
1.258,1.248325457,2.268211806
1.259,1.248280252,2.269019255
1.26,1.248075149,2.26977771
1.261,1.247933774,2.270864576
1.262,1.248158051,2.271647295
1.263,1.248265489,2.272559751
1.264,1.248315618,2.273424518
1.265,1.24847871,2.274331431
1.266,1.248680337,2.275516216
1.267,1.248701101,2.276437438
1.268,1.248735039,2.276974412
1.269,1.248910091,2.278578581
1.27,1.248933818,2.279599505
1.271,1.248802632,2.28024879
1.272,1.248807411,2.280764264
1.273,1.24903073,2.28116163
1.274,1.249106579,2.281980393
1.275,1.249167091,2.282826691
1.276,1.249133507,2.283389115
1.277,1.248985683,2.284429842
1.278,1.248788147,2.285226668
1.279,1.249028652,2.285931692
1.28,1.249112279,2.286563884
1.281,1.249228661,2.287771254
1.282,1.249176893,2.288925287
1.283,1.249265535,2.291753335
1.284,1.249354288,2.292633626
1.285,1.24976213,2.293582957
1.286,1.250088266,2.295650817
1.287,1.250463536,2.296328745
1.288,1.250851066,2.297112266
1.289,1.251097863,2.297793245
1.29,1.251326252,2.298849082
1.291,1.251546361,2.301765287
1.292,1.251779647,2.302811715
1.293,1.252007152,2.303365303
1.294,1.252146908,2.303747028
1.295,1.252305857,2.304231305
1.296,1.252792178,2.305133682
1.297,1.253153431,2.306181106
1.298,1.253545921,2.307363095
1.299,1.253847941,2.308247688
1.3,1.254338411,2.30907709
1.301,1.254847656,2.31007029
1.302,1.254925298,2.310597981
1.303,1.255209032,2.311678195
1.304,1.255460498,2.312653164
1.305,1.255735606,2.313342181
1.306,1.256038443,2.313903186
1.307,1.256348954,2.314441532
1.308,1.256646185,2.315278196
1.309,1.256934674,2.315800761
1.31,1.25711191,2.316346247
1.311,1.257418811,2.316855239
1.312,1.257563713,2.317180984
1.313,1.257916883,2.317899238
1.314,1.258277596,2.318501841
1.315,1.258317041,2.318916165
1.316,1.25841954,2.319253662
1.317,1.258629839,2.319884998
1.318,1.258927926,2.320522448
1.319,1.25889405,2.321113083
1.32,1.259020038,2.322131135
1.321,1.259101516,2.322937597
1.322,1.259393358,2.323856087
1.323,1.259578129,2.32429777
1.324,1.259930689,2.324688924
1.325,1.260139516,2.32526299
1.326,1.260559334,2.325958584
1.327,1.260832108,2.326354675
1.328,1.261301549,2.32683951
1.329,1.261753768,2.327249629
1.33,1.262190268,2.327614777
1.331,1.26262723,2.327959836
1.332,1.263108609,2.328636194
1.333,1.263461598,2.329362014
1.334,1.263942832,2.329987234
1.335,1.264336006,2.331327598
1.336,1.264801349,2.332201712
1.337,1.265148762,2.332601042
1.338,1.26525166,2.332971347
1.339,1.265127798,2.333910153
1.34,1.265113276,2.336350259
1.341,1.265258022,2.336895696
1.342,1.265263819,2.337850895
1.343,1.26516484,2.338849047
1.344,1.264967928,2.339433553
1.345,1.26495147,2.339850069
1.346,1.264904686,2.340476509
1.347,1.264876459,2.34102822
1.348,1.264794812,2.341573855
1.349,1.264548499,2.342261959
1.35,1.264560152,2.342680532
1.351,1.26442307,2.343488031
1.352,1.264350033,2.343983487
1.353,1.264359932,2.344395787
1.354,1.264254298,2.344988398
1.355,1.264151191,2.345358068
1.356,1.264097453,2.34720575
1.357,1.264252914,2.347788208
1.358,1.264266441,2.348643882
1.359,1.26439628,2.351039785
1.36,1.264237191,2.35151819
1.361,1.26414155,2.352331312
1.362,1.264023773,2.353314606
1.363,1.263895412,2.353817751
1.364,1.263776372,2.354735359
1.365,1.263635956,2.35542888
1.366,1.263658594,2.356046309
1.367,1.263604554,2.356313476
1.368,1.263643183,2.357034765
1.369,1.263635822,2.357909183
1.37,1.263740377,2.3583257
1.371,1.263964819,2.358898083
1.372,1.264032107,2.359617005
1.373,1.264282134,2.360608406
1.374,1.264300807,2.361160602
1.375,1.264393255,2.361654314
1.376,1.264505797,2.362697877
1.377,1.264613134,2.363283272
1.378,1.264724299,2.363873164
1.379,1.264671066,2.364903979
1.38,1.264726006,2.365493657
1.381,1.264814941,2.366259186
1.382,1.264844967,2.367124956
1.383,1.264921625,2.368227184
1.384,1.264951483,2.368815419
1.385,1.265031847,2.369293867
1.386,1.265112385,2.369807098
1.387,1.26505977,2.370787885
1.388,1.265198742,2.371850426
1.389,1.265187444,2.372809686
1.39,1.265313223,2.373872216
1.391,1.265447923,2.374570763
1.392,1.26548504,2.375634953
1.393,1.265379431,2.376061295
1.394,1.265428152,2.376738489
1.395,1.265503885,2.377492026
1.396,1.265479254,2.378191028
1.397,1.26557634,2.379809756
1.398,1.265631062,2.380212271
1.399,1.265644684,2.380737775
1.4,1.265435555,2.38180472
1.401,1.265466202,2.38252551
1.402,1.265322208,2.383569114
1.403,1.265344523,2.384318586
1.404,1.265225314,2.385053186
1.405,1.265123178,2.385538612
1.406,1.265030878,2.385920856
1.407,1.265101996,2.38631484
1.408,1.265126515,2.386661826
1.409,1.265096875,2.387045197
1.41,1.265034917,2.388045225
1.411,1.26507837,2.388724804
1.412,1.265030457,2.389550575
1.413,1.264948285,2.390669067
1.414,1.265092155,2.391376063
1.415,1.265078215,2.391908168
1.416,1.265013267,2.393051831
1.417,1.264881396,2.393606183
1.418,1.264764398,2.394064797
1.419,1.264740655,2.394284606
1.42,1.264755153,2.394826079
1.421,1.264720817,2.395437362
1.422,1.264610081,2.395987025
1.423,1.264648013,2.396270003
1.424,1.264806689,2.40202496
1.425,1.264868445,2.413656902
1.426,1.2648093,2.414188538
1.427,1.264875956,2.414552772
1.428,1.264903139,2.415629179
1.429,1.264933754,2.415955104
1.43,1.265046484,2.41973732
1.431,1.265155557,2.423311659
1.432,1.265256947,2.423636381
1.433,1.265349744,2.424809452
1.434,1.265623383,2.425124873
1.435,1.265989253,2.425409627
1.436,1.266057656,2.425567384
1.437,1.266299185,2.425940946
1.438,1.266469385,2.426443689
1.439,1.266728315,2.426820648
1.44,1.266887076,2.427277318
1.441,1.267156093,2.427706738
1.442,1.267386067,2.427859811
1.443,1.26773666,2.428211227
1.444,1.267992727,2.42891852
1.445,1.268277414,2.42937397
1.446,1.26847913,2.433351007
1.447,1.268762876,2.433705457
1.448,1.268952151,2.43419104
1.449,1.269071647,2.434738351
1.45,1.269179873,2.435308766
1.451,1.269412508,2.4358252
1.452,1.269633101,2.436212569
1.453,1.269789706,2.436484273
1.454,1.269724321,2.436938902
1.455,1.269602033,2.437297269
1.456,1.269814392,2.438015685
1.457,1.269731432,2.438795878
1.458,1.269711682,2.439798044
1.459,1.269785427,2.440143263
1.46,1.269759497,2.441401852
1.461,1.269733443,2.441831504
1.462,1.269727289,2.442193349
1.463,1.269612076,2.444952031
1.464,1.269527019,2.44633216
1.465,1.269418452,2.447055914
1.466,1.269287481,2.448681072
1.467,1.269252252,2.449021585
1.468,1.269006716,2.449518375
1.469,1.268983482,2.449999252
1.47,1.268767059,2.451706311
1.471,1.268571234,2.454505779
1.472,1.268339295,2.455470408
1.473,1.268299772,2.455918883
1.474,1.268179862,2.456495719
1.475,1.268153412,2.456895962
1.476,1.268019966,2.457724678
1.477,1.267999829,2.458485803
1.478,1.268044491,2.458752445
1.479,1.267972027,2.459284374
1.48,1.268147968,2.45948481
1.481,1.26828697,2.45989533
1.482,1.268414325,2.46057208
1.483,1.268451142,2.461058883
1.484,1.268473079,2.461762907
1.485,1.268405248,2.462850895
1.486,1.268453656,2.464152346
1.487,1.268510169,2.464796219
1.488,1.268323065,2.465572628
1.489,1.268377451,2.465969368
1.49,1.268221046,2.46656897
1.491,1.268126524,2.467461167
1.492,1.26791047,2.468420863
1.493,1.267693576,2.469270394
1.494,1.267740637,2.469844618
1.495,1.26772464,2.470160731
1.496,1.267573059,2.470632536
1.497,1.267469111,2.471237489
1.498,1.2675196,2.471895126
1.499,1.267595479,2.472256148
1.5,1.26792766,2.472606823
1.501,1.268036347,2.47319237
1.502,1.268164627,2.473538242
1.503,1.268341069,2.477152769
1.504,1.268747106,2.487133552
1.505,1.268732077,2.490464548
1.506,1.268982544,2.4916624
1.507,1.269243963,2.492265992
1.508,1.269548892,2.492732531
1.509,1.269646673,2.493279964
1.51,1.269981765,2.493734686
1.511,1.270273364,2.49437392
1.512,1.270627076,2.494905174
