Pose/Time (ns),ZINC000100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,ZINC000003932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,ZINC000077301904 PersScore 0.536 PoseScore 2.553 DockingScore -13.363,ZINC000003830434 PersScore 0.313 PoseScore 1.972 DockingScore -9.597,ZINC000004215255 PersScore 0.445 PoseScore 2.772 DockingScore -13.930,ZINC000095615286 PersScore 0.229 PoseScore 2.699 DockingScore -12.759,ZINC000150374455 PersScore 0.209 PoseScore 3.062 DockingScore -13.887,ZINC000008655696 PersScore 0.042 PoseScore 3.214 DockingScore -14.072
7.915,3.04489026,1.455876954,1.356727219,2.387997271,2.073633445,2.637299339,2.637040417,2.987310838,2.998991167
7.916,3.045093832,1.45590077,1.356760652,2.388226291,2.073533362,2.637285897,2.637184643,2.987853564,2.999099116
7.917,3.045323951,1.456056135,1.356878027,2.388485338,2.073534483,2.637324557,2.637982625,2.988345372,2.999207278
7.918,3.045657814,1.456275818,1.356856817,2.388745206,2.073481808,2.637317867,2.638248503,2.988947558,2.999386613
7.919,3.045913453,1.456408406,1.356862059,2.388951188,2.073481,2.637343258,2.638382644,2.989276423,2.999533849
7.92,3.046228889,1.456603973,1.35682851,2.389206545,2.073448222,2.637365845,2.638471569,2.989453061,2.999595001
7.921,3.046483697,1.45684843,1.356858199,2.389469023,2.07348041,2.63737322,2.638558044,2.989805256,2.999648295
7.922,3.046692297,1.456938235,1.356860906,2.389707397,2.073472151,2.637438971,2.63885381,2.990043652,2.999722613
7.923,3.047112884,1.457006791,1.356821083,2.389855319,2.073457532,2.637510276,2.639003294,2.990448425,2.999845337
7.924,3.047404364,1.457018027,1.35677801,2.389970754,2.073326628,2.637551825,2.639008353,2.991106606,3.000029539
7.925,3.047612763,1.457031258,1.356744157,2.390080687,2.07324808,2.637599018,2.639075014,2.991598128,3.000259069
7.926,3.047714772,1.457027615,1.356730765,2.390348742,2.07310618,2.637653666,2.639121009,2.991830873,3.000489364
7.927,3.048150086,1.457052033,1.356669989,2.390649978,2.073056701,2.637770325,2.639394935,2.9919271,3.000660473
7.928,3.048308213,1.457060641,1.3566492,2.391082717,2.073008676,2.637800352,2.639886601,2.99239809,3.000869724
7.929,3.048596181,1.457120381,1.356658279,2.391501527,2.072939763,2.637883367,2.640038605,2.992564691,3.001017725
7.93,3.048797351,1.457129043,1.356727731,2.39198298,2.072832017,2.637958154,2.640134006,2.99291895,3.001151767
7.931,3.049071966,1.457189778,1.356758036,2.392260993,2.072726617,2.638070618,2.640921115,2.992927938,3.00132408
7.932,3.049283652,1.457263576,1.356782066,2.392471261,2.07259838,2.638212918,2.641345926,2.992907548,3.001560497
7.933,3.049378082,1.457357542,1.356852699,2.39276823,2.072478828,2.638359207,2.642124654,2.992954391,3.001801749
7.934,3.049502923,1.457422811,1.356917502,2.393151913,2.072357684,2.638516237,2.642614381,2.992887662,3.002009139
7.935,3.049688967,1.457504817,1.356926201,2.393537351,2.072253196,2.638678108,2.643150707,2.993040765,3.002149943
7.936,3.049834289,1.457634196,1.356998883,2.394020067,2.07215618,2.638798395,2.643564846,2.992962655,3.00229115
7.937,3.049961082,1.457873304,1.356911318,2.394361516,2.072053588,2.63892536,2.644228219,2.993065134,3.002509501
7.938,3.050309869,1.458126315,1.356872774,2.39469593,2.071967925,2.639027335,2.644844251,2.993022125,3.002706483
7.939,3.050455904,1.458389489,1.356819849,2.39499742,2.071887863,2.639138082,2.644938292,2.993048253,3.002876834
7.94,3.050582706,1.458705305,1.356777642,2.395319813,2.071825725,2.639238551,2.645840135,2.993069025,3.003131621
7.941,3.050945759,1.458851428,1.356865525,2.395643449,2.071717361,2.639264269,2.645965241,2.99297468,3.003239502
7.942,3.051145245,1.459091082,1.356819883,2.396118656,2.07162112,2.639316713,2.646772307,2.992779133,3.003550593
7.943,3.051390032,1.459306392,1.35685753,2.396290515,2.071489789,2.639324756,2.647663108,2.992736251,3.003759846
7.944,3.051699455,1.459444198,1.356825149,2.396577126,2.071370965,2.639360428,2.648649908,2.992951058,3.003949359
7.945,3.051867919,1.459601136,1.35678195,2.396989666,2.071235867,2.639396951,2.648898016,2.993094649,3.004237174
7.946,3.052113094,1.459732881,1.35681525,2.397254866,2.071144228,2.639465075,2.649594086,2.993415748,3.00441044
7.947,3.052542216,1.459921947,1.356832466,2.397568386,2.071018114,2.639517684,2.649812709,2.993714669,3.004646587
7.948,3.052938134,1.460184002,1.356841374,2.397939165,2.070890189,2.639570643,2.650386206,2.994094617,3.004846576
7.949,3.053134913,1.460297971,1.356905323,2.398300504,2.070770501,2.639627435,2.650505441,2.994554546,3.005160746
7.95,3.053479373,1.460401546,1.356981931,2.398700026,2.070690644,2.639650796,2.650596883,2.994687517,3.005293907
7.951,3.053645775,1.460569366,1.357074607,2.398990308,2.070544161,2.639675255,2.650714497,2.994878724,3.005576119
7.952,3.05400461,1.460587182,1.357094301,2.399238685,2.070449097,2.639704908,2.650734829,2.995055695,3.005920321
7.953,3.054356582,1.460623238,1.357139817,2.399351124,2.070330348,2.639743237,2.650834396,2.9952089,3.006157694
7.954,3.054643144,1.460701528,1.357168384,2.399672305,2.070267606,2.639845603,2.650889561,2.995304874,3.006339663
7.955,3.054923027,1.460776817,1.357187613,2.400000632,2.070113944,2.639926986,2.651014488,2.995413036,3.006630896
7.956,3.055293774,1.46091729,1.357183999,2.400169424,2.069976091,2.63994726,2.651161743,2.995631635,3.006900085
7.957,3.055561288,1.46109779,1.357151722,2.400370751,2.069862806,2.639965294,2.65129213,2.99584817,3.007108241
7.958,3.055721204,1.461311622,1.357141469,2.400629084,2.069751665,2.640042104,2.651438549,2.995949187,3.007476362
7.959,3.055949299,1.4613815,1.35714559,2.400864968,2.06964749,2.640027696,2.651541388,2.996051782,3.00787827
7.96,3.056262461,1.461459693,1.357071043,2.40102899,2.069591576,2.640059081,2.651616705,2.996238603,3.008037119
7.961,3.056514831,1.461515575,1.357101775,2.401305797,2.069481892,2.640067309,2.651697639,2.996091537,3.008333588
7.962,3.056793757,1.461669014,1.357067058,2.401458458,2.069363823,2.640001045,2.651719128,2.996128548,3.008629056
7.963,3.057226248,1.461868065,1.357043553,2.401636955,2.069294038,2.639964957,2.651716383,2.996274356,3.008764216
7.964,3.057479552,1.462086064,1.357013807,2.401809686,2.069208768,2.640018983,2.652093714,2.996224416,3.00896486
7.965,3.057741592,1.462263988,1.357001475,2.402114743,2.069152607,2.640075699,2.65247707,2.996056457,3.009175553
7.966,3.057865214,1.462368761,1.357057273,2.402283595,2.068999796,2.640121199,2.652679154,2.995947688,3.009428824
7.967,3.05806702,1.462548011,1.357090232,2.402443889,2.068850605,2.640192326,2.652933943,2.99596682,3.009568593
7.968,3.058338283,1.46282083,1.357044852,2.402716582,2.068743524,2.640228503,2.653023316,2.996129172,3.009724021
7.969,3.058578606,1.462992186,1.356976624,2.402855533,2.06859761,2.64026678,2.653155516,2.996236572,3.009831481
7.97,3.058871756,1.463211719,1.356975032,2.403006133,2.068452683,2.640291139,2.653262253,2.996526919,3.010131287
7.971,3.05902963,1.46342914,1.356889471,2.403147481,2.068290811,2.640298778,2.653280175,2.996735235,3.010320497
7.972,3.059259514,1.463561627,1.356818672,2.403281687,2.068187657,2.640346706,2.65337246,2.996974935,3.010455588
7.973,3.059427192,1.46374628,1.356774907,2.403415163,2.068054289,2.640373062,2.653459825,2.997253321,3.010618989
7.974,3.05973229,1.463825548,1.356727583,2.40355656,2.067958956,2.640370364,2.65350501,2.997469683,3.01054595
7.975,3.059896597,1.464025202,1.35673916,2.403743073,2.067862166,2.640376678,2.653580307,2.99772087,3.010631426
7.976,3.060191735,1.464176152,1.356804651,2.404069776,2.067723348,2.640364286,2.653633241,2.997787383,3.010581726
7.977,3.060433187,1.464247805,1.356810017,2.404282926,2.067651859,2.640404254,2.653663528,2.998156521,3.010539472
7.978,3.060661062,1.464472799,1.356798471,2.404675055,2.067545304,2.640361749,2.653696075,2.998452859,3.01051931
7.979,3.060838759,1.464727146,1.356770507,2.40502663,2.067474381,2.640341892,2.653708508,2.998533209,3.010507383
7.98,3.061234638,1.464879142,1.356742068,2.405438013,2.067331143,2.640383029,2.653726995,2.998725392,3.010616805
7.981,3.061483441,1.465090052,1.356681219,2.405766168,2.067203504,2.640347446,2.653768583,2.998914946,3.010656977
7.982,3.061792788,1.465360645,1.356705221,2.406116049,2.067120518,2.640302867,2.653862858,2.998974124,3.010763118
7.983,3.062122123,1.465550534,1.356727936,2.406467662,2.067125779,2.640271377,2.654014628,2.999168636,3.010974808
7.984,3.062455097,1.465711321,1.356686883,2.406760421,2.067037052,2.640211337,2.654075947,2.999300379,3.011141307
7.985,3.062717893,1.465914978,1.356698687,2.406952139,2.067054844,2.64019611,2.654156684,2.999539652,3.011338014
7.986,3.063106954,1.466064189,1.356703727,2.407217461,2.06704013,2.640174391,2.654402361,2.999857241,3.011422753
7.987,3.063376789,1.466281073,1.356720271,2.407559132,2.066938482,2.64019133,2.654483618,3.000083019,3.011487415
7.988,3.063574646,1.466457265,1.35670583,2.407846732,2.066889102,2.640270329,2.654584827,3.000138166,3.011621974
7.989,3.063766807,1.46661334,1.356645215,2.408111578,2.066846807,2.6402841,2.654619409,3.000335919,3.011594842
7.99,3.064001659,1.466651012,1.356652873,2.408576027,2.066834375,2.640297699,2.654714685,3.000399652,3.011642946
7.991,3.064178476,1.466801136,1.356685645,2.408848242,2.066776301,2.640295375,2.654829831,3.00039666,3.011602041
7.992,3.064342337,1.466829282,1.356688828,2.409073827,2.06667028,2.640276242,2.654857639,3.000377949,3.011685474
7.993,3.064656603,1.466986949,1.356763028,2.409308451,2.066672337,2.640290794,2.654882411,3.000410465,3.011690247
7.994,3.065009096,1.467036075,1.356781765,2.409513653,2.066614708,2.640311502,2.654984625,3.000483714,3.011780917
7.995,3.065178759,1.467197686,1.356746525,2.409777393,2.066574768,2.640285341,2.655057457,3.000542553,3.011781541
7.996,3.06549205,1.467368881,1.356787823,2.409997851,2.066497315,2.640221997,2.655106668,3.000518496,3.011889545
7.997,3.065820241,1.467598227,1.356773102,2.41018675,2.066410557,2.640205532,2.655157126,3.000510445,3.011964297
7.998,3.066166055,1.467673387,1.356790007,2.410525336,2.066279591,2.640231874,2.655203932,3.000500106,3.012043472
7.999,3.066408174,1.467829139,1.356782866,2.410900382,2.066159759,2.640267008,2.655294285,3.000625008,3.01216144
8,3.066756853,1.467961022,1.356768507,2.411180639,2.066118854,2.64022948,2.655398338,3.000645173,3.012284767
8.001,3.067142272,1.468080525,1.356803359,2.411454253,2.066026237,2.640150785,2.655429551,3.00064179,3.012259766
8.002,3.067390871,1.4682745,1.356708953,2.411647776,2.065905966,2.640077354,2.655524152,3.000652692,3.012322209
8.003,3.067597272,1.468469391,1.356682076,2.411927583,2.065810822,2.640009594,2.655578272,3.000658142,3.012477208
8.004,3.067792497,1.4686211,1.356696033,2.412193563,2.0657609,2.639975181,2.655565545,3.000743074,3.012587481
8.005,3.0680301,1.468782244,1.356670643,2.41242904,2.065647941,2.639968204,2.655643647,3.000751852,3.012516672
8.006,3.06820743,1.468839663,1.356670367,2.412593011,2.065607423,2.639949563,2.655726209,3.000727378,3.012663508
8.007,3.068513488,1.469072456,1.356635292,2.412865022,2.065570852,2.639919543,2.655764315,3.000726348,3.012800917
8.008,3.068833957,1.469277338,1.356699558,2.413120388,2.065442925,2.639892835,2.655829387,3.000734077,3.0130268
8.009,3.069064224,1.46945377,1.356762147,2.413484619,2.065373778,2.639864235,2.655891387,3.000700507,3.013074866
8.01,3.069393095,1.469636792,1.35683141,2.413748733,2.065259735,2.639820047,2.655991213,3.000761211,3.013175015
8.011,3.069621208,1.469732848,1.356985821,2.414043926,2.065173273,2.639792839,2.656089222,3.000785651,3.013223507
8.012,3.069808773,1.46982709,1.357170026,2.41422949,2.065091453,2.639717271,2.656149834,3.000824429,3.013469147
8.013,3.069983749,1.469939622,1.357267071,2.414358733,2.064947327,2.639694669,2.65619525,3.000799585,3.013574374
8.014,3.070369842,1.469971374,1.357395431,2.414471008,2.06486431,2.639630771,2.656265875,3.000840197,3.013735377
8.015,3.070513563,1.470029756,1.357530211,2.414623862,2.06475377,2.639587494,2.65634718,3.000861609,3.013871136
8.016,3.070854443,1.470179374,1.357723251,2.414873114,2.064667733,2.639549714,2.65633795,3.000897362,3.013947342
8.017,3.07115033,1.470433576,1.357870776,2.415063395,2.064562556,2.639519497,2.65630097,3.000889604,3.014026483
8.018,3.071517164,1.470658793,1.358024122,2.415352333,2.064509088,2.639493907,2.656376571,3.000840745,3.014080013
8.019,3.071968782,1.470780202,1.358149184,2.415583464,2.064400285,2.639434445,2.656469808,3.000835906,3.014340565
8.02,3.072335507,1.471050902,1.358335988,2.415720716,2.064396609,2.639391102,2.656520202,3.000835814,3.014547394
8.021,3.072556531,1.47115664,1.358520796,2.415946889,2.064347326,2.639365152,2.656766225,3.000786644,3.014689099
8.022,3.072848361,1.471163478,1.358692738,2.416267149,2.064313967,2.63934955,2.656783186,3.000783251,3.015099819
8.023,3.073128049,1.471135293,1.358814055,2.41658442,2.064203129,2.63936441,2.656867436,3.000735729,3.015414533
8.024,3.073334893,1.471152811,1.358873829,2.416950209,2.064065731,2.639375238,2.657023323,3.000703835,3.015519747
8.025,3.073539356,1.471187259,1.358984594,2.417249808,2.063980881,2.63945379,2.657051509,3.000692044,3.015624712
8.026,3.073721806,1.47123756,1.359180003,2.417542919,2.063886822,2.639452494,2.657111255,3.000639012,3.015777438
8.027,3.074083957,1.47127487,1.359357341,2.4177918,2.063801803,2.639461654,2.657152967,3.000577501,3.016029607
8.028,3.074268172,1.471311651,1.359356889,2.417932418,2.063707579,2.639405503,2.657173207,3.000595741,3.016356815
8.029,3.074450345,1.471308866,1.359365709,2.41815232,2.063606494,2.639389817,2.657204011,3.000562047,3.016618388
8.03,3.074703175,1.471369188,1.359417688,2.418417706,2.063501691,2.639356251,2.65724393,3.000556273,3.017043644
8.031,3.074942225,1.47139637,1.359403125,2.41867493,2.063443861,2.639293492,2.65741564,3.000556292,3.017042798
8.032,3.075301154,1.471473764,1.359297007,2.418899901,2.063361862,2.639285201,2.657518788,3.000551303,3.017096489
8.033,3.075467048,1.471721726,1.359216035,2.419258231,2.063251418,2.639227999,2.657606304,3.000515399,3.017395093
8.034,3.075646084,1.471900146,1.359276397,2.419585283,2.063167937,2.639227092,2.657632566,3.000512632,3.01744861
8.035,3.075882405,1.472091044,1.359240488,2.419906624,2.063072393,2.639173732,2.65772087,3.00055226,3.01764167
8.036,3.07618751,1.472523276,1.359215255,2.420231827,2.062956758,2.639153036,2.657749123,3.000575776,3.017842006
8.037,3.076388646,1.472780879,1.359247781,2.420535492,2.062850381,2.639080214,2.657813493,3.000627431,3.018055454
8.038,3.07672351,1.472828086,1.359354075,2.420891557,2.062720475,2.639125591,2.657842075,3.000833011,3.018403784
8.039,3.076934363,1.472841214,1.359534527,2.42120028,2.062600209,2.639174627,2.657922649,3.000919543,3.018575033
8.04,3.077056607,1.472997063,1.359689335,2.421451674,2.062418569,2.639253933,2.658089516,3.00090663,3.01866604
8.041,3.077240001,1.473096433,1.359880635,2.421804142,2.062261942,2.639258469,2.658309286,3.001021084,3.018798775
8.042,3.077742667,1.473219389,1.359955904,2.422100254,2.062184717,2.639270398,2.658356183,3.001120381,3.019162049
8.043,3.078068649,1.473360019,1.360109301,2.422420649,2.062092805,2.639285317,2.65840739,3.001143387,3.019455971
8.044,3.078338637,1.473500791,1.360187296,2.422691046,2.061995589,2.639342619,2.658500286,3.001215121,3.01971924
8.045,3.078657256,1.473719907,1.360243705,2.422958169,2.061870364,2.639328748,2.658770745,3.00130794,3.020011889
8.046,3.07903554,1.473854735,1.360331435,2.42321821,2.061816321,2.639343979,2.658931459,3.001410342,3.020226445
8.047,3.079278749,1.473980625,1.360423389,2.423471978,2.061731467,2.639356371,2.659024036,3.0015416,3.020401376
8.048,3.079709884,1.474052627,1.360443359,2.423695191,2.061614964,2.639416816,2.659095523,3.001617766,3.020581458
8.049,3.079981465,1.474164437,1.360445644,2.423968872,2.061479313,2.639447864,2.659229456,3.001752134,3.020708588
8.05,3.080313688,1.47438115,1.360414809,2.424249429,2.06139318,2.639477942,2.659451265,3.001734771,3.021078441
8.051,3.080644645,1.474411102,1.360463497,2.424428847,2.061316563,2.639586187,2.659542083,3.001775045,3.021243852
8.052,3.080860299,1.474372532,1.36053075,2.424626413,2.061199634,2.639686327,2.659621282,3.001743119,3.021422576
8.053,3.081183344,1.474380761,1.360572982,2.424953204,2.061071515,2.639709295,2.659663712,3.001712956,3.021530708
8.054,3.081456142,1.474413093,1.360595262,2.425258953,2.060949215,2.639668363,2.659800454,3.001742869,3.021808977
8.055,3.0815778,1.474523368,1.36067585,2.425476911,2.060798599,2.639686216,2.659857914,3.001750894,3.022084188
8.056,3.08194712,1.474507413,1.360738832,2.425696593,2.060689378,2.639751041,2.659926212,3.00178313,3.022441093
8.057,3.082219254,1.474461887,1.360799686,2.425908388,2.060530188,2.639784386,2.659966309,3.001762197,3.02269401
8.058,3.082585781,1.474445657,1.36086577,2.426187941,2.060385932,2.63982122,2.659966724,3.00174333,3.023058722
8.059,3.083006858,1.474556143,1.360910023,2.42644904,2.060210376,2.639817193,2.660044476,3.001864255,3.023508741
8.06,3.083380196,1.474724197,1.360957724,2.426728065,2.060069585,2.639774047,2.660149115,3.00190572,3.023618554
8.061,3.083642599,1.474759921,1.361047789,2.426958519,2.059921496,2.639754746,2.660250168,3.001993134,3.023972457
8.062,3.084036934,1.474948045,1.361162365,2.427288861,2.059845481,2.639749429,2.660329412,3.002019429,3.024161836
8.063,3.084320972,1.47510325,1.361068964,2.427612856,2.059716901,2.639782289,2.660359436,3.002101555,3.024417902
8.064,3.084588995,1.475195082,1.361224428,2.428056919,2.059588912,2.639866988,2.660442146,3.00225004,3.024682105
8.065,3.084846246,1.475372717,1.36132605,2.428422224,2.059501746,2.639950069,2.660504926,3.002289375,3.024907968
8.066,3.085178985,1.475522594,1.361355135,2.428808354,2.059279495,2.639959426,2.660579622,3.002435658,3.025157831
8.067,3.085521986,1.475800943,1.361381048,2.429089734,2.059116655,2.64003677,2.660699259,3.002513223,3.025549242
8.068,3.085794681,1.476080968,1.361482732,2.429488981,2.058959286,2.640112635,2.660821071,3.002573747,3.025820473
8.069,3.086250058,1.476341703,1.361591196,2.429703125,2.058862445,2.64020327,2.660870903,3.002625771,3.026025685
8.07,3.086412077,1.476424828,1.361672232,2.429987734,2.058693394,2.640294649,2.660896893,3.002631478,3.026244854
8.071,3.086571031,1.476480571,1.361720969,2.430215065,2.058616868,2.640372832,2.660930207,3.002632954,3.026536626
8.072,3.086907316,1.476544846,1.361780106,2.43048285,2.058479485,2.640460547,2.660978398,3.002641966,3.026935464
8.073,3.087259589,1.476634944,1.361771547,2.430725053,2.058316475,2.640546805,2.661033096,3.002626014,3.027135198
8.074,3.087573838,1.476896665,1.361947101,2.430917126,2.058240649,2.640625575,2.661173618,3.002602801,3.027317059
8.075,3.08792604,1.47709759,1.362099309,2.431185977,2.058126299,2.640665354,2.661263531,3.002565334,3.027450961
8.076,3.088364891,1.477405046,1.362241313,2.431360026,2.058010854,2.640761121,2.661295834,3.002545586,3.027611384
8.077,3.088695708,1.477627119,1.36231256,2.431528791,2.057916704,2.640785538,2.661342165,3.00253056,3.028039999
8.078,3.089028412,1.47773248,1.362377719,2.431708308,2.057896306,2.640833455,2.661455371,3.002510987,3.0282132
8.079,3.089412951,1.477844288,1.362494138,2.431969999,2.057772364,2.640871968,2.66148051,3.002498955,3.028273627
8.08,3.089862309,1.477916461,1.362547379,2.432233008,2.057613462,2.640854763,2.661561234,3.002488955,3.028458996
8.081,3.090331508,1.477956026,1.362499815,2.432445035,2.057432058,2.640827424,2.661647976,3.002482972,3.028785299
8.082,3.090747183,1.478187164,1.362395208,2.432724021,2.057316014,2.640781099,2.661596314,3.0024356,3.029129926
8.083,3.091004967,1.478296391,1.362409537,2.433021573,2.057249231,2.640725526,2.661675218,3.0024167,3.029514486
8.084,3.091417973,1.478519799,1.362414625,2.433395544,2.057131308,2.640690307,2.661766492,3.002409201,3.029829897
8.085,3.091639796,1.478647796,1.362516152,2.433777478,2.057076725,2.640637059,2.66185477,3.002389354,3.030077105
8.086,3.092069722,1.478899085,1.36259287,2.434151881,2.05701722,2.640614488,2.661897578,3.002400423,3.030235279
8.087,3.092277485,1.479189257,1.362693388,2.434508136,2.057006532,2.640537226,2.661849401,3.002368584,3.030529239
8.088,3.092564363,1.479315091,1.362778323,2.434865011,2.057013069,2.640473001,2.661839117,3.002366104,3.030793303
8.089,3.092801925,1.479565446,1.362892919,2.435184248,2.057031929,2.640392314,2.661792551,3.002352162,3.030946458
8.09,3.093024946,1.479631765,1.362967569,2.435638756,2.057025324,2.640314252,2.661815552,3.002324081,3.031000294
8.091,3.093268846,1.479905699,1.362920377,2.436001285,2.056960116,2.640299949,2.661832029,3.002287519,3.031160418
8.092,3.093571649,1.480170171,1.362993209,2.436385006,2.056894719,2.640259798,2.661831069,3.002324729,3.031336126
8.093,3.093919282,1.480230904,1.362998505,2.436761724,2.056780391,2.640237342,2.661830439,3.002301094,3.031467748
8.094,3.094408786,1.48042107,1.363030328,2.437075131,2.056666985,2.640213023,2.661844773,3.002285964,3.031604751
8.095,3.094712118,1.48052493,1.363016618,2.437418966,2.056554014,2.640208682,2.661832045,3.002258442,3.031884671
8.096,3.095138404,1.480714916,1.363008491,2.43780284,2.056406099,2.640198868,2.661890085,3.002215646,3.032044711
8.097,3.095331936,1.481064106,1.362977525,2.438045292,2.05617201,2.640157438,2.662029788,3.00217823,3.032278483
8.098,3.095837902,1.481324699,1.362971458,2.438315471,2.055994185,2.640105999,2.662157676,3.002129314,3.032570792
8.099,3.096061834,1.481500551,1.363006065,2.438702743,2.055861114,2.640122052,2.662233344,3.002087166,3.032702341
8.1,3.096357164,1.481649309,1.362964579,2.438996237,2.055789931,2.640076013,2.662201835,3.002082147,3.032795387
8.101,3.096654564,1.481740146,1.362920451,2.439349721,2.055652812,2.640069589,2.662364874,3.002085159,3.032956576
8.102,3.097107695,1.481968599,1.362925543,2.439546031,2.055551458,2.640097584,2.662429837,3.00206751,3.033121379
8.103,3.09754517,1.482148126,1.362922459,2.439755366,2.055421593,2.640089786,2.662569312,3.002087628,3.033378216
8.104,3.097864254,1.482394025,1.362863873,2.440087311,2.055355279,2.640050942,2.662563946,3.002110784,3.033403503
8.105,3.098358451,1.482686554,1.362926188,2.440394117,2.055211876,2.640052399,2.662639806,3.002151615,3.03349868
8.106,3.098709907,1.482800798,1.362812302,2.44066073,2.055072441,2.640071889,2.662808295,3.002189611,3.03364718
8.107,3.099050006,1.482878041,1.362676647,2.440937747,2.05499124,2.640075077,2.662817412,3.002198857,3.033782324
8.108,3.099404736,1.483155548,1.362582654,2.441261881,2.054932031,2.640034587,2.662872369,3.002174997,3.033889478
8.109,3.099711789,1.48323767,1.362660557,2.441462845,2.05490815,2.640003464,2.662984664,3.002364429,3.03415059
8.11,3.100201808,1.483354603,1.362690828,2.441690799,2.054807317,2.639981704,2.663043647,3.002447402,3.034276413
8.111,3.100588979,1.483567989,1.362740104,2.442050461,2.054734557,2.639958643,2.663097533,3.00254502,3.034420054
8.112,3.10110683,1.483699112,1.36282613,2.442115881,2.0546269,2.639886237,2.663242933,3.00258761,3.03466088
8.113,3.101430858,1.483885839,1.362981994,2.442413028,2.054621079,2.639806866,2.663259759,3.002607134,3.034825169
8.114,3.101818889,1.484114821,1.362911917,2.44266376,2.054576321,2.63973648,2.663247086,3.002739735,3.03492315
8.115,3.102086846,1.484352197,1.363041144,2.44293544,2.054465313,2.639769898,2.66328738,3.002824927,3.035129468
8.116,3.10259367,1.484666291,1.3630482,2.443260316,2.054364836,2.639799549,2.66327345,3.003014237,3.035289532
8.117,3.10299192,1.484874782,1.363025925,2.443478946,2.054189525,2.639914933,2.663326749,3.003068523,3.035553541
8.118,3.103254794,1.485112501,1.362964024,2.443693119,2.053992135,2.6400827,2.663383102,3.003110017,3.03589286
8.119,3.103684407,1.485177209,1.362948653,2.443872511,2.053900374,2.640144108,2.663473471,3.003293535,3.036062951
8.12,3.103944383,1.485363559,1.363028023,2.44414404,2.053781539,2.640237279,2.663498584,3.003445712,3.036456941
8.121,3.10416213,1.485645984,1.363110294,2.444373775,2.053636317,2.640265489,2.66354617,3.003498997,3.036583153
8.122,3.104604959,1.485799978,1.363119146,2.44468284,2.053528568,2.640377301,2.663574104,3.003629584,3.036774941
8.123,3.104880458,1.485896408,1.363072731,2.444950643,2.053301912,2.64042251,2.663623821,3.003755147,3.037024051
8.124,3.105104191,1.485946169,1.36299755,2.445207464,2.053048485,2.64041066,2.663643974,3.003854752,3.03737778
8.125,3.105372677,1.486023545,1.363107799,2.445484036,2.052920868,2.640423893,2.663714684,3.004061994,3.037589488
8.126,3.105683988,1.486217143,1.363073804,2.445746862,2.052737792,2.640502601,2.663742399,3.004191373,3.037974334
8.127,3.10609054,1.486327783,1.363060857,2.446014092,2.052555802,2.640718502,2.663813054,3.004496591,3.03813151
8.128,3.106489903,1.486483486,1.36299451,2.446357675,2.052339662,2.640847129,2.663864215,3.004574461,3.038360655
8.129,3.106806258,1.48666875,1.36301514,2.446541722,2.052141412,2.640990024,2.663985977,3.00477548,3.038610814
8.13,3.107180555,1.48684766,1.363054502,2.446810481,2.051956298,2.641068696,2.664185935,3.004876345,3.038987252
8.131,3.107486241,1.487038716,1.363025898,2.447066151,2.051799878,2.641113378,2.664294022,3.005030887,3.039279568
8.132,3.107759386,1.487155706,1.362987291,2.447325754,2.051579471,2.641226577,2.664390138,3.005205685,3.039590357
8.133,3.108149564,1.487359305,1.363011796,2.447557037,2.051423037,2.641328543,2.664409689,3.005487707,3.039789254
8.134,3.108432659,1.487571058,1.362991976,2.447833246,2.05130966,2.641302966,2.664392153,3.005651108,3.04027902
8.135,3.108787852,1.48781601,1.362975779,2.448076033,2.051203978,2.641385465,2.664518124,3.005913097,3.040556127
8.136,3.109052242,1.488042268,1.362993874,2.448297409,2.051102364,2.641439014,2.664599085,3.006137832,3.040914535
8.137,3.109264551,1.488256046,1.362961433,2.448475228,2.050970382,2.641462833,2.664607372,3.006340129,3.041115237
8.138,3.10957582,1.488460108,1.362930265,2.448695498,2.050872934,2.641695335,2.664676474,3.006575534,3.04128435
8.139,3.109941567,1.488700153,1.362938081,2.448870335,2.050715132,2.641888637,2.664715381,3.006900088,3.041387675
8.14,3.110242104,1.488966698,1.362868223,2.449056029,2.050606609,2.641935674,2.664743735,3.007016966,3.041692922
8.141,3.110621904,1.489255326,1.362847428,2.449211713,2.050497331,2.642048264,2.664785843,3.007235992,3.041947241
8.142,3.111006166,1.489405401,1.362801377,2.44938092,2.050361251,2.642139729,2.66487334,3.007412811,3.042152514
8.143,3.11138718,1.48951115,1.362812464,2.449536007,2.050135827,2.642325885,2.665044774,3.007698286,3.042353354
8.144,3.111710826,1.489748576,1.362758622,2.449792762,2.05001233,2.642366061,2.66512013,3.007971726,3.042480943
8.145,3.112122223,1.489858119,1.362756085,2.45001487,2.049925623,2.642398964,2.665173185,3.00841169,3.042805105
8.146,3.112404924,1.490127488,1.362686295,2.450290631,2.049828091,2.642510194,2.665193217,3.008593707,3.042992325
8.147,3.11256299,1.490268915,1.362641078,2.450507857,2.049694878,2.642677636,2.665383509,3.008667309,3.043620296
8.148,3.113094902,1.490517667,1.362544177,2.450820187,2.04957257,2.642735563,2.665524912,3.009124234,3.044015599
8.149,3.113500318,1.490763617,1.362564368,2.451119517,2.049412472,2.642818686,2.665638578,3.009394859,3.044201826
