Time (ps), RMSD (nm)
154.500, 0.094
154.600, 0.088
154.700, 0.095
154.800, 0.085
154.900, 0.089
155.000, 0.079
155.100, 0.085
155.200, 0.102
155.300, 0.093
155.400, 0.085
155.500, 0.077
155.600, 0.085
155.700, 0.087
155.800, 0.087
155.900, 0.085
156.000, 0.080
156.100, 0.083
156.200, 0.089
156.300, 0.095
156.400, 0.093
156.500, 0.086
156.600, 0.096
156.700, 0.086
156.800, 0.080
156.900, 0.080
157.000, 0.084
157.100, 0.085
157.200, 0.088
157.300, 0.087
157.400, 0.084
157.500, 0.091
157.600, 0.079
157.700, 0.085
157.800, 0.083
157.900, 0.081
158.000, 0.078
158.100, 0.082
158.200, 0.083
158.300, 0.089
158.400, 0.096
158.500, 0.089
158.600, 0.086
158.700, 0.081
158.800, 0.081
158.900, 0.092
159.000, 0.090
159.100, 0.076
159.200, 0.077
159.300, 0.083
159.400, 0.083
159.500, 0.091
159.600, 0.087
159.700, 0.074
159.800, 0.083
159.900, 0.085
160.000, 0.091
160.100, 0.094
160.200, 0.090
160.300, 0.084
160.400, 0.079
160.500, 0.080
160.600, 0.087
160.700, 0.076
160.800, 0.088
160.900, 0.085
161.000, 0.090
161.100, 0.089
161.200, 0.109
161.300, 0.090
161.400, 0.081
161.500, 0.093
161.600, 0.086
161.700, 0.078
161.800, 0.087
161.900, 0.088
162.000, 0.078
162.100, 0.095
162.200, 0.084
162.300, 0.084
162.400, 0.086
162.500, 0.090
162.600, 0.078
162.700, 0.085
162.800, 0.080
162.900, 0.092
163.000, 0.088
163.100, 0.084
163.200, 0.089
163.300, 0.094
163.400, 0.080
163.500, 0.080
163.600, 0.087
163.700, 0.083
163.800, 0.088
163.900, 0.081
164.000, 0.086
164.100, 0.080
164.200, 0.083
164.300, 0.076
164.400, 0.077
164.500, 0.076
164.600, 0.081
164.700, 0.080
164.800, 0.080
164.900, 0.079
165.000, 0.094
165.100, 0.089
165.200, 0.082
165.300, 0.091
165.400, 0.087
165.500, 0.085
165.600, 0.087
165.700, 0.094
165.800, 0.088
165.900, 0.080
166.000, 0.092
166.100, 0.083
166.200, 0.081
166.300, 0.092
166.400, 0.095
166.500, 0.083
166.600, 0.086
166.700, 0.087
166.800, 0.089
166.900, 0.082
167.000, 0.094
167.100, 0.088
167.200, 0.087
167.300, 0.088
167.400, 0.079
167.500, 0.086
167.600, 0.090
167.700, 0.093
167.800, 0.085
167.900, 0.094
168.000, 0.110
168.100, 0.098
168.200, 0.084
168.300, 0.082
168.400, 0.086
168.500, 0.089
168.600, 0.079
168.700, 0.085
168.800, 0.087
168.900, 0.081
169.000, 0.089
169.100, 0.092
169.200, 0.084
169.300, 0.075
169.400, 0.081
169.500, 0.089
169.600, 0.080
169.700, 0.084
169.800, 0.087
169.900, 0.086
170.000, 0.086
170.100, 0.083
170.200, 0.083
170.300, 0.077
170.400, 0.078
170.500, 0.076
170.600, 0.081
170.700, 0.087
170.800, 0.087
170.900, 0.075
171.000, 0.077
171.100, 0.079
171.200, 0.086
171.300, 0.082
171.400, 0.085
171.500, 0.078
171.600, 0.080
171.700, 0.091
171.800, 0.088
171.900, 0.097
172.000, 0.092
172.100, 0.083
172.200, 0.088
172.300, 0.085
172.400, 0.091
172.500, 0.091
172.600, 0.085
172.700, 0.090
172.800, 0.086
172.900, 0.087
173.000, 0.086
173.100, 0.084
173.200, 0.090
173.300, 0.085
173.400, 0.087
173.500, 0.085
173.600, 0.077
173.700, 0.086
173.800, 0.082
173.900, 0.085
174.000, 0.080
174.100, 0.079
174.200, 0.081
174.300, 0.084
174.400, 0.085
174.500, 0.076
174.600, 0.082
174.700, 0.087
174.800, 0.088
174.900, 0.089
175.000, 0.099
175.100, 0.089
175.200, 0.086
175.300, 0.082
175.400, 0.083
175.500, 0.082
175.600, 0.085
175.700, 0.082
175.800, 0.078
175.900, 0.086
176.000, 0.086
176.100, 0.083
176.200, 0.085
176.300, 0.086
176.400, 0.095
176.500, 0.081
176.600, 0.083
176.700, 0.087
176.800, 0.086
176.900, 0.085
177.000, 0.085
177.100, 0.084
177.200, 0.084
177.300, 0.090
177.400, 0.099
177.500, 0.089
177.600, 0.082
177.700, 0.080
177.800, 0.085
177.900, 0.084
178.000, 0.083
178.100, 0.076
178.200, 0.079
178.300, 0.086
178.400, 0.081
178.500, 0.077
178.600, 0.082
178.700, 0.081
178.800, 0.077
178.900, 0.089
179.000, 0.074
179.100, 0.082
179.200, 0.081
179.300, 0.082
179.400, 0.088
179.500, 0.077
179.600, 0.086
179.700, 0.084
179.800, 0.075
179.900, 0.078
180.000, 0.077
180.100, 0.083
180.200, 0.082
180.300, 0.088
180.400, 0.079
180.500, 0.075
180.600, 0.075
180.700, 0.084
180.800, 0.076
180.900, 0.086
181.000, 0.091
181.100, 0.084
181.200, 0.085
181.300, 0.077
181.400, 0.082
181.500, 0.083
181.600, 0.088
181.700, 0.079
181.800, 0.085
181.900, 0.080
182.000, 0.079
182.100, 0.080
182.200, 0.083
182.300, 0.089
182.400, 0.083
182.500, 0.093
182.600, 0.085
182.700, 0.084
182.800, 0.088
182.900, 0.079
183.000, 0.084
183.100, 0.082
183.200, 0.079
183.300, 0.084
183.400, 0.091
183.500, 0.090
183.600, 0.076
183.700, 0.077
183.800, 0.077
183.900, 0.084
184.000, 0.090
184.100, 0.077
184.200, 0.086
184.300, 0.089
184.400, 0.091
184.500, 0.096
184.600, 0.089
184.700, 0.103
184.800, 0.099
184.900, 0.089
185.000, 0.093
185.100, 0.092
185.200, 0.088
185.300, 0.087
185.400, 0.080
185.500, 0.092
185.600, 0.095
185.700, 0.100
185.800, 0.101
185.900, 0.088
186.000, 0.099
186.100, 0.094
186.200, 0.082
186.300, 0.085
186.400, 0.077
186.500, 0.092
186.600, 0.085
186.700, 0.081
186.800, 0.088
186.900, 0.092
187.000, 0.092
187.100, 0.089
187.200, 0.086
187.300, 0.091
187.400, 0.092
187.500, 0.086
187.600, 0.088
187.700, 0.079
187.800, 0.082
187.900, 0.093
188.000, 0.097
188.100, 0.085
188.200, 0.083
188.300, 0.099
188.400, 0.083
188.500, 0.085
188.600, 0.096
188.700, 0.085
188.800, 0.099
188.900, 0.087
189.000, 0.085
189.100, 0.085
189.200, 0.077
189.300, 0.089
189.400, 0.097
189.500, 0.088
189.600, 0.086
189.700, 0.083
189.800, 0.082
189.900, 0.096
190.000, 0.087
190.100, 0.082
190.200, 0.078
190.300, 0.089
190.400, 0.086
190.500, 0.078
190.600, 0.074
190.700, 0.079
190.800, 0.087
190.900, 0.088
191.000, 0.087
191.100, 0.080
191.200, 0.089
191.300, 0.086
191.400, 0.090
191.500, 0.095
191.600, 0.090
191.700, 0.091
191.800, 0.090
191.900, 0.087
192.000, 0.097
192.100, 0.093
192.200, 0.088
192.300, 0.086
192.400, 0.082
192.500, 0.093
192.600, 0.086
192.700, 0.084
192.800, 0.086
192.900, 0.079
193.000, 0.087
193.100, 0.082
193.200, 0.092
193.300, 0.088
193.400, 0.090
193.500, 0.085
193.600, 0.080
193.700, 0.085
193.800, 0.087
193.900, 0.084
194.000, 0.086
194.100, 0.095
194.200, 0.090
194.300, 0.088
194.400, 0.083
194.500, 0.082
194.600, 0.091
194.700, 0.078
194.800, 0.083
194.900, 0.077
195.000, 0.086
195.100, 0.090
195.200, 0.085
195.300, 0.078
195.400, 0.082
195.500, 0.071
195.600, 0.078
195.700, 0.077
195.800, 0.081
195.900, 0.075
196.000, 0.079
196.100, 0.076
196.200, 0.085
196.300, 0.076
196.400, 0.091
196.500, 0.098
196.600, 0.085
196.700, 0.088
196.800, 0.091
196.900, 0.086
197.000, 0.094
197.100, 0.084
197.200, 0.089
197.300, 0.079
197.400, 0.086
197.500, 0.090
197.600, 0.085
197.700, 0.084
197.800, 0.085
197.900, 0.082
198.000, 0.073
198.100, 0.076
198.200, 0.080
198.300, 0.086
198.400, 0.082
198.500, 0.083
198.600, 0.078
198.700, 0.086
198.800, 0.092
198.900, 0.087
199.000, 0.083
199.100, 0.085
199.200, 0.083
199.300, 0.084
199.400, 0.094
199.500, 0.093
199.600, 0.089
199.700, 0.084
199.800, 0.085
199.900, 0.089
200.000, 0.095
200.100, 0.084
200.200, 0.096
200.300, 0.089
200.400, 0.097
200.500, 0.104
200.600, 0.089
200.700, 0.090
200.800, 0.097
200.900, 0.095
201.000, 0.086
201.100, 0.086
201.200, 0.090
201.300, 0.090
201.400, 0.087
201.500, 0.093
201.600, 0.092
201.700, 0.090
201.800, 0.088
201.900, 0.095
202.000, 0.093
202.100, 0.098
202.200, 0.102
202.300, 0.104
202.400, 0.101
202.500, 0.097
202.600, 0.110
202.700, 0.105
202.800, 0.099
202.900, 0.086
203.000, 0.095
203.100, 0.106
203.200, 0.107
203.300, 0.102
203.400, 0.112
203.500, 0.091
203.600, 0.111
203.700, 0.101
203.800, 0.103
203.900, 0.101
204.000, 0.089
204.100, 0.098
204.200, 0.110
204.300, 0.106
204.400, 0.096
204.500, 0.101
204.600, 0.096
204.700, 0.103
204.800, 0.093
204.900, 0.097
205.000, 0.093
205.100, 0.093
205.200, 0.089
205.300, 0.091
205.400, 0.091
205.500, 0.101
205.600, 0.099
205.700, 0.094
205.800, 0.103
205.900, 0.094
206.000, 0.104
206.100, 0.097
206.200, 0.106
206.300, 0.098
206.400, 0.104
206.500, 0.092
206.600, 0.090
206.700, 0.098
206.800, 0.100
206.900, 0.089
207.000, 0.089
207.100, 0.091
207.200, 0.092
207.300, 0.088
207.400, 0.097
207.500, 0.092
207.600, 0.097
207.700, 0.097
207.800, 0.093
207.900, 0.096
208.000, 0.095
208.100, 0.104
208.200, 0.111
208.300, 0.107
208.400, 0.096
208.500, 0.118
208.600, 0.088
208.700, 0.088
208.800, 0.094
208.900, 0.099
209.000, 0.094
209.100, 0.095
209.200, 0.095
209.300, 0.104
209.400, 0.106
209.500, 0.101
209.600, 0.104
209.700, 0.090
209.800, 0.093
209.900, 0.086
210.000, 0.098
210.100, 0.097
210.200, 0.102
210.300, 0.098
210.400, 0.097
210.500, 0.094
210.600, 0.093
210.700, 0.090
210.800, 0.094
210.900, 0.110
211.000, 0.096
211.100, 0.102
211.200, 0.107
211.300, 0.098
211.400, 0.099
211.500, 0.091
211.600, 0.092
211.700, 0.107
211.800, 0.102
211.900, 0.095
212.000, 0.091
212.100, 0.093
212.200, 0.092
212.300, 0.088
212.400, 0.089
212.500, 0.103
212.600, 0.113
212.700, 0.097
212.800, 0.102
212.900, 0.088
213.000, 0.082
213.100, 0.092
213.200, 0.087
213.300, 0.090
213.400, 0.088
213.500, 0.092
213.600, 0.082
213.700, 0.102
213.800, 0.091
213.900, 0.092
214.000, 0.089
214.100, 0.097
214.200, 0.088
214.300, 0.089
214.400, 0.101
214.500, 0.096
214.600, 0.094
214.700, 0.100
214.800, 0.102
214.900, 0.101
215.000, 0.098
215.100, 0.096
215.200, 0.096
215.300, 0.090
215.400, 0.098
215.500, 0.099
215.600, 0.091
215.700, 0.097
215.800, 0.085
215.900, 0.087
216.000, 0.090
216.100, 0.100
216.200, 0.097
216.300, 0.106
216.400, 0.113
216.500, 0.099
216.600, 0.106
216.700, 0.098
216.800, 0.097
216.900, 0.093
217.000, 0.097
217.100, 0.098
217.200, 0.099
217.300, 0.096
217.400, 0.085
217.500, 0.093
217.600, 0.098
217.700, 0.103
217.800, 0.099
217.900, 0.099
218.000, 0.108
218.100, 0.095
218.200, 0.093
218.300, 0.096
218.400, 0.090
218.500, 0.087
218.600, 0.094
218.700, 0.100
218.800, 0.096
218.900, 0.091
219.000, 0.092
219.100, 0.093
219.200, 0.100
219.300, 0.094
219.400, 0.101
219.500, 0.093
219.600, 0.092
219.700, 0.095
219.800, 0.095
219.900, 0.093
220.000, 0.101
220.100, 0.089
220.200, 0.095
220.300, 0.088
220.400, 0.094
220.500, 0.093
220.600, 0.090
220.700, 0.093
220.800, 0.095
220.900, 0.094
221.000, 0.086
221.100, 0.106
221.200, 0.097
221.300, 0.089
221.400, 0.097
221.500, 0.087
221.600, 0.098
221.700, 0.096
221.800, 0.089
221.900, 0.100
222.000, 0.093
222.100, 0.103
222.200, 0.094
222.300, 0.100
222.400, 0.089
222.500, 0.093
222.600, 0.103
222.700, 0.086
222.800, 0.081
222.900, 0.087
223.000, 0.104
223.100, 0.093
223.200, 0.100
223.300, 0.100
223.400, 0.098
223.500, 0.095
223.600, 0.097
223.700, 0.099
223.800, 0.096
223.900, 0.106
224.000, 0.100
224.100, 0.098
224.200, 0.090
224.300, 0.089
224.400, 0.088
224.500, 0.093
224.600, 0.094
224.700, 0.094
224.800, 0.097
224.900, 0.100
225.000, 0.101
225.100, 0.094
225.200, 0.094
225.300, 0.098
225.400, 0.087
225.500, 0.097
225.600, 0.096
225.700, 0.091
225.800, 0.092
225.900, 0.100
226.000, 0.105
226.100, 0.104
226.200, 0.095
226.300, 0.091
226.400, 0.086
226.500, 0.098
226.600, 0.090
226.700, 0.091
226.800, 0.096
226.900, 0.093
227.000, 0.094
227.100, 0.092
227.200, 0.105
227.300, 0.095
227.400, 0.089
227.500, 0.103
227.600, 0.101
227.700, 0.094
227.800, 0.101
227.900, 0.095
228.000, 0.096
228.100, 0.098
228.200, 0.094
228.300, 0.089
228.400, 0.086
228.500, 0.097
228.600, 0.096
228.700, 0.090
228.800, 0.091
228.900, 0.101
229.000, 0.092
229.100, 0.088
229.200, 0.087
229.300, 0.096
229.400, 0.088
229.500, 0.086
229.600, 0.092
229.700, 0.088
229.800, 0.097
229.900, 0.094
230.000, 0.111
230.100, 0.101
230.200, 0.095
230.300, 0.090
230.400, 0.088
230.500, 0.105
230.600, 0.096
230.700, 0.105
230.800, 0.094
230.900, 0.107
231.000, 0.097
231.100, 0.103
231.200, 0.098
231.300, 0.103
231.400, 0.103
231.500, 0.091
231.600, 0.100
231.700, 0.093
231.800, 0.092
231.900, 0.091
232.000, 0.100
232.100, 0.089
232.200, 0.094
232.300, 0.091
232.400, 0.093
232.500, 0.088
232.600, 0.094
232.700, 0.095
232.800, 0.102
232.900, 0.108
233.000, 0.112
233.100, 0.099
233.200, 0.104
233.300, 0.095
233.400, 0.101
233.500, 0.098
233.600, 0.102
233.700, 0.099
233.800, 0.097
233.900, 0.100
234.000, 0.093
234.100, 0.103
234.200, 0.097
234.300, 0.095
234.400, 0.100
234.500, 0.098
234.600, 0.093
234.700, 0.100
234.800, 0.107
234.900, 0.107
235.000, 0.096
235.100, 0.100
235.200, 0.098
235.300, 0.097
235.400, 0.100
235.500, 0.091
235.600, 0.094
235.700, 0.091
235.800, 0.095
235.900, 0.086
236.000, 0.094
236.100, 0.095
236.200, 0.088
236.300, 0.098
236.400, 0.099
236.500, 0.096
236.600, 0.091
236.700, 0.098
236.800, 0.092
236.900, 0.099
237.000, 0.100
237.100, 0.094
237.200, 0.098
237.300, 0.099
237.400, 0.101
237.500, 0.102
237.600, 0.101
237.700, 0.096
237.800, 0.103
237.900, 0.102
238.000, 0.101
238.100, 0.101
238.200, 0.095
238.300, 0.102
238.400, 0.101
238.500, 0.101
238.600, 0.092
238.700, 0.093
238.800, 0.083
238.900, 0.098
239.000, 0.105
239.100, 0.095
239.200, 0.093
239.300, 0.089
239.400, 0.094
239.500, 0.089
239.600, 0.087
239.700, 0.090
239.800, 0.094
239.900, 0.094
240.000, 0.103
240.100, 0.098
240.200, 0.110
240.300, 0.108
240.400, 0.099
240.500, 0.096
240.600, 0.096
240.700, 0.103
240.800, 0.103
240.900, 0.106
241.000, 0.108
241.100, 0.103
241.200, 0.108
241.300, 0.103
241.400, 0.106
241.500, 0.111
241.600, 0.102
241.700, 0.110
241.800, 0.088
241.900, 0.101
242.000, 0.104
242.100, 0.098
242.200, 0.100
242.300, 0.102
242.400, 0.098
242.500, 0.097
242.600, 0.093
242.700, 0.095
242.800, 0.102
242.900, 0.090
243.000, 0.099
243.100, 0.098
243.200, 0.101
243.300, 0.094
243.400, 0.100
243.500, 0.091
243.600, 0.091
243.700, 0.092
243.800, 0.093
243.900, 0.102
244.000, 0.101
244.100, 0.097
244.200, 0.096
244.300, 0.094
244.400, 0.098
244.500, 0.107
244.600, 0.108
244.700, 0.102
244.800, 0.102
244.900, 0.094
245.000, 0.093
245.100, 0.101
245.200, 0.101
245.300, 0.091
245.400, 0.102
245.500, 0.098
245.600, 0.090
245.700, 0.089
245.800, 0.094
245.900, 0.084
246.000, 0.099
246.100, 0.099
246.200, 0.091
246.300, 0.098
246.400, 0.093
246.500, 0.093
246.600, 0.095
246.700, 0.096
246.800, 0.089
246.900, 0.094
247.000, 0.100
247.100, 0.097
247.200, 0.088
247.300, 0.098
247.400, 0.095
247.500, 0.097
247.600, 0.099
247.700, 0.097
247.800, 0.086
247.900, 0.091
248.000, 0.097
248.100, 0.096
248.200, 0.095
248.300, 0.099
248.400, 0.098
248.500, 0.098
248.600, 0.099
248.700, 0.089
248.800, 0.095
248.900, 0.098
249.000, 0.092
249.100, 0.101
249.200, 0.089
249.300, 0.100
249.400, 0.089
249.500, 0.088
249.600, 0.091
249.700, 0.107
249.800, 0.099
249.900, 0.100
250.000, 0.097
250.100, 0.102
250.200, 0.093
250.300, 0.100
250.400, 0.088
250.500, 0.092
250.600, 0.088
250.700, 0.093
250.800, 0.095
250.900, 0.087
251.000, 0.089
251.100, 0.092
251.200, 0.092
251.300, 0.086
251.400, 0.083
251.500, 0.082
251.600, 0.088
251.700, 0.084
251.800, 0.099
251.900, 0.104
252.000, 0.090
252.100, 0.094
252.200, 0.100
252.300, 0.097
252.400, 0.088
252.500, 0.109
252.600, 0.096
252.700, 0.093
252.800, 0.089
252.900, 0.093
253.000, 0.091
253.100, 0.087
253.200, 0.084
253.300, 0.086
253.400, 0.095
253.500, 0.092
253.600, 0.087
253.700, 0.102
253.800, 0.102
253.900, 0.105
254.000, 0.100
254.100, 0.098
254.200, 0.105
254.300, 0.111
254.400, 0.089
254.500, 0.097
254.600, 0.102
254.700, 0.095
254.800, 0.102
254.900, 0.093
255.000, 0.101
255.100, 0.110
255.200, 0.099
255.300, 0.112
255.400, 0.093
255.500, 0.106
255.600, 0.093
255.700, 0.096
255.800, 0.099
255.900, 0.097
256.000, 0.100
256.100, 0.092
256.200, 0.100
256.300, 0.102
256.400, 0.093
256.500, 0.087
256.600, 0.094
256.700, 0.091
256.800, 0.097
256.900, 0.094
257.000, 0.098
257.100, 0.092
257.200, 0.085
257.300, 0.096
257.400, 0.101
257.500, 0.101
257.600, 0.091
257.700, 0.105
257.800, 0.103
257.900, 0.095
258.000, 0.095
258.100, 0.096
258.200, 0.102
258.300, 0.091
258.400, 0.096
258.500, 0.092
258.600, 0.089
258.700, 0.095
258.800, 0.095
258.900, 0.097
259.000, 0.090
259.100, 0.092
259.200, 0.093
259.300, 0.093
259.400, 0.096
259.500, 0.091
259.600, 0.089
259.700, 0.091
259.800, 0.089
259.900, 0.092
260.000, 0.092
260.100, 0.100
260.200, 0.096
260.300, 0.092
260.400, 0.096
260.500, 0.108
260.600, 0.094
260.700, 0.107
260.800, 0.092
260.900, 0.097
261.000, 0.104
261.100, 0.095
261.200, 0.095
261.300, 0.093
261.400, 0.089
261.500, 0.100
261.600, 0.091
261.700, 0.099
261.800, 0.093
261.900, 0.098
262.000, 0.085
262.100, 0.094
262.200, 0.087
262.300, 0.098
262.400, 0.096
262.500, 0.095
262.600, 0.091
262.700, 0.102
262.800, 0.094
262.900, 0.102
263.000, 0.092
263.100, 0.101
263.200, 0.103
263.300, 0.099
263.400, 0.093
263.500, 0.095
263.600, 0.093
263.700, 0.100
263.800, 0.098
263.900, 0.097
264.000, 0.094
264.100, 0.093
264.200, 0.091
264.300, 0.100
264.400, 0.102
264.500, 0.100
264.600, 0.101
264.700, 0.105
264.800, 0.102
264.900, 0.106
265.000, 0.097
265.100, 0.098
265.200, 0.103
265.300, 0.093
265.400, 0.091
265.500, 0.097
265.600, 0.100
265.700, 0.105
265.800, 0.098
265.900, 0.089
266.000, 0.092
266.100, 0.093
266.200, 0.095
266.300, 0.098
266.400, 0.098
266.500, 0.099
266.600, 0.091
266.700, 0.089
266.800, 0.091
266.900, 0.092
267.000, 0.088
267.100, 0.093
267.200, 0.096
267.300, 0.085
267.400, 0.091
267.500, 0.091
267.600, 0.084
267.700, 0.095
267.800, 0.089
267.900, 0.095
268.000, 0.093
268.100, 0.088
268.200, 0.089
268.300, 0.092
268.400, 0.087
268.500, 0.087
268.600, 0.086
268.700, 0.088
268.800, 0.086
268.900, 0.092
269.000, 0.084
269.100, 0.100
269.200, 0.099
269.300, 0.100
269.400, 0.089
269.500, 0.089
269.600, 0.097
269.700, 0.091
269.800, 0.100
269.900, 0.093
270.000, 0.098
270.100, 0.100
270.200, 0.104
270.300, 0.102
270.400, 0.102
270.500, 0.094
270.600, 0.100
270.700, 0.110
270.800, 0.098
270.900, 0.090
271.000, 0.097
271.100, 0.099
271.200, 0.093
271.300, 0.092
271.400, 0.095
271.500, 0.096
271.600, 0.103
271.700, 0.094
271.800, 0.089
271.900, 0.090
272.000, 0.102
272.100, 0.091
272.200, 0.092
272.300, 0.099
272.400, 0.096
272.500, 0.095
272.600, 0.095
272.700, 0.092
272.800, 0.107
272.900, 0.102
273.000, 0.104
273.100, 0.100
273.200, 0.094
273.300, 0.096
273.400, 0.093
273.500, 0.100
273.600, 0.104
273.700, 0.103
273.800, 0.107
273.900, 0.099
274.000, 0.107
274.100, 0.099
274.200, 0.101
274.300, 0.099
274.400, 0.102
274.500, 0.095
274.600, 0.093
274.700, 0.094
274.800, 0.089
274.900, 0.096
275.000, 0.098
275.100, 0.103
275.200, 0.090
275.300, 0.089
275.400, 0.098
275.500, 0.101
275.600, 0.098
275.700, 0.093
275.800, 0.097
275.900, 0.100
276.000, 0.094
276.100, 0.098
276.200, 0.097
276.300, 0.096
276.400, 0.106
276.500, 0.104
276.600, 0.092
276.700, 0.091
276.800, 0.095
276.900, 0.094
277.000, 0.092
277.100, 0.092
277.200, 0.094
277.300, 0.090
277.400, 0.092
277.500, 0.099
277.600, 0.089
277.700, 0.087
277.800, 0.093
277.900, 0.095
278.000, 0.094
278.100, 0.094
278.200, 0.092
278.300, 0.105
278.400, 0.099
278.500, 0.090
278.600, 0.089
278.700, 0.087
278.800, 0.092
278.900, 0.090
279.000, 0.096
279.100, 0.089
279.200, 0.098
279.300, 0.091
279.400, 0.088
279.500, 0.090
279.600, 0.095
279.700, 0.094
279.800, 0.095
279.900, 0.091
280.000, 0.091
280.100, 0.093
280.200, 0.094
280.300, 0.095
280.400, 0.095
280.500, 0.086
280.600, 0.086
280.700, 0.094
280.800, 0.096
280.900, 0.091
281.000, 0.097
281.100, 0.090
281.200, 0.086
281.300, 0.088
281.400, 0.091
281.500, 0.093
281.600, 0.099
281.700, 0.095
281.800, 0.089
281.900, 0.094
282.000, 0.091
282.100, 0.098
282.200, 0.094
282.300, 0.103
282.400, 0.087
282.500, 0.093
282.600, 0.089
282.700, 0.090
282.800, 0.103
282.900, 0.098
283.000, 0.102
283.100, 0.098
283.200, 0.099
283.300, 0.085
283.400, 0.099
283.500, 0.106
283.600, 0.094
283.700, 0.084
283.800, 0.092
283.900, 0.089
284.000, 0.111
284.100, 0.104
284.200, 0.093
284.300, 0.099
284.400, 0.091
284.500, 0.084
284.600, 0.084
284.700, 0.096
284.800, 0.088
284.900, 0.089
285.000, 0.101
285.100, 0.093
285.200, 0.088
285.300, 0.091
285.400, 0.090
285.500, 0.092
285.600, 0.087
285.700, 0.090
285.800, 0.089
285.900, 0.087
286.000, 0.101
286.100, 0.089
286.200, 0.086
286.300, 0.085
286.400, 0.091
286.500, 0.092
286.600, 0.088
286.700, 0.093
286.800, 0.098
286.900, 0.093
287.000, 0.094
287.100, 0.091
287.200, 0.093
287.300, 0.094
287.400, 0.081
287.500, 0.086
287.600, 0.083
287.700, 0.081
287.800, 0.084
287.900, 0.083
288.000, 0.083
288.100, 0.078
288.200, 0.087
288.300, 0.083
288.400, 0.081
288.500, 0.100
288.600, 0.085
288.700, 0.084
288.800, 0.081
288.900, 0.086
289.000, 0.079
289.100, 0.084
289.200, 0.083
289.300, 0.083
289.400, 0.092
289.500, 0.086
289.600, 0.090
289.700, 0.083
289.800, 0.091
289.900, 0.102
290.000, 0.092
290.100, 0.099
290.200, 0.086
290.300, 0.089
290.400, 0.090
290.500, 0.084
290.600, 0.088
290.700, 0.090
290.800, 0.079
290.900, 0.084
291.000, 0.103
291.100, 0.098
291.200, 0.088
291.300, 0.091
291.400, 0.087
291.500, 0.086
291.600, 0.094
291.700, 0.092
291.800, 0.104
291.900, 0.109
292.000, 0.098
292.100, 0.088
292.200, 0.092
292.300, 0.082
292.400, 0.087
292.500, 0.088
292.600, 0.089
292.700, 0.105
292.800, 0.090
292.900, 0.094
293.000, 0.101
293.100, 0.095
293.200, 0.094
293.300, 0.105
293.400, 0.099
293.500, 0.107
293.600, 0.095
293.700, 0.094
293.800, 0.095
293.900, 0.083
294.000, 0.106
294.100, 0.104
294.200, 0.095
294.300, 0.087
294.400, 0.092
294.500, 0.087
294.600, 0.098
294.700, 0.093
294.800, 0.085
294.900, 0.085
295.000, 0.094
295.100, 0.099
295.200, 0.096
295.300, 0.094
295.400, 0.087
295.500, 0.089
295.600, 0.088
295.700, 0.083
295.800, 0.084
295.900, 0.083
296.000, 0.088
296.100, 0.087
296.200, 0.092
296.300, 0.091
296.400, 0.084
296.500, 0.085
296.600, 0.088
296.700, 0.086
296.800, 0.094
296.900, 0.091
297.000, 0.095
297.100, 0.090
297.200, 0.086
297.300, 0.090
297.400, 0.091
297.500, 0.086
297.600, 0.088
297.700, 0.086
297.800, 0.100
297.900, 0.087
298.000, 0.085
298.100, 0.087
298.200, 0.085
298.300, 0.095
298.400, 0.084
298.500, 0.094
298.600, 0.086
298.700, 0.083
298.800, 0.089
298.900, 0.086
299.000, 0.085
299.100, 0.088
299.200, 0.090
299.300, 0.087
299.400, 0.094
299.500, 0.096
299.600, 0.089
299.700, 0.088
299.800, 0.087
299.900, 0.083
300.000, 0.097
300.100, 0.095
300.200, 0.084
300.300, 0.083
300.400, 0.090
300.500, 0.091
300.600, 0.090
300.700, 0.080
300.800, 0.081
300.900, 0.097
301.000, 0.092
301.100, 0.088
301.200, 0.085
301.300, 0.079
301.400, 0.084
301.500, 0.084
301.600, 0.086
301.700, 0.092
301.800, 0.099
301.900, 0.089
302.000, 0.080
302.100, 0.089
302.200, 0.083
302.300, 0.090
302.400, 0.082
302.500, 0.083
302.600, 0.093
302.700, 0.084
302.800, 0.094
302.900, 0.093
303.000, 0.095
303.100, 0.101
303.200, 0.092
303.300, 0.088
303.400, 0.084
303.500, 0.090
303.600, 0.084
303.700, 0.083
303.800, 0.080
303.900, 0.086
304.000, 0.088
304.100, 0.085
304.200, 0.093
304.300, 0.085
304.400, 0.098
304.500, 0.091
304.600, 0.081
304.700, 0.087
304.800, 0.101
304.900, 0.084
305.000, 0.094
305.100, 0.091
305.200, 0.085
305.300, 0.093
305.400, 0.084
305.500, 0.096
305.600, 0.089
305.700, 0.085
305.800, 0.085
305.900, 0.090
306.000, 0.088
306.100, 0.092
306.200, 0.086
306.300, 0.091
306.400, 0.086
306.500, 0.086
306.600, 0.085
306.700, 0.087
306.800, 0.091
306.900, 0.087
307.000, 0.096
307.100, 0.089
307.200, 0.083
307.300, 0.083
307.400, 0.082
307.500, 0.082
307.600, 0.085
307.700, 0.094
307.800, 0.089
307.900, 0.088
308.000, 0.084
308.100, 0.091
308.200, 0.093
308.300, 0.094
308.400, 0.093
308.500, 0.089
308.600, 0.098
308.700, 0.090
308.800, 0.089
308.900, 0.089
309.000, 0.084
309.100, 0.089
309.200, 0.084
309.300, 0.090
309.400, 0.083
309.500, 0.086
309.600, 0.085
309.700, 0.085
